Time - Voltage - Voltage,Amplitude - Voltage - Voltage,,,1215,N
0.405,500.8m,,,,
0.406,497.4m,,,,
0.407,487m,,,,
0.408,493.9m,,,,
0.409,490.5m,,,,
0.41,500.8m,,,,
0.411,490.5m,,,,
0.412,493.9m,,,,
0.413,493.9m,,,,
0.414,483.6m,,,,
0.415,493.9m,,,,
0.416,487m,,,,
0.417,511.2m,,,,
0.418,490.5m,,,,
0.419,504.3m,,,,
0.42,490.5m,,,,
0.421,500.8m,,,,
0.422,490.5m,,,,
0.423,493.9m,,,,
0.424,490.5m,,,,
0.425,497.4m,,,,
0.426,497.4m,,,,
0.427,500.8m,,,,
0.428,493.9m,,,,
0.429,487m,,,,
0.43,504.3m,,,,
0.431,493.9m,,,,
0.432,497.4m,,,,
0.433,487m,,,,
0.434,476.7m,,,,
0.435,500.8m,,,,
0.436,493.9m,,,,
0.437,487m,,,,
0.438,490.5m,,,,
0.439,483.6m,,,,
0.44,493.9m,,,,
0.441,483.6m,,,,
0.442,493.9m,,,,
0.443,493.9m,,,,
0.444,497.4m,,,,
0.445,493.9m,,,,
0.446,490.5m,,,,
0.447,493.9m,,,,
0.448,497.4m,,,,
0.449,493.9m,,,,
0.45,480.1m,,,,
0.451,507.7m,,,,
0.452,497.4m,,,,
0.453,497.4m,,,,
0.454,493.9m,,,,
0.455,490.5m,,,,
0.456,497.4m,,,,
0.457,493.9m,,,,
0.458,497.4m,,,,
0.459,504.3m,,,,
0.46,500.8m,,,,
0.461,497.4m,,,,
0.462,493.9m,,,,
0.463,490.5m,,,,
0.464,497.4m,,,,
0.465,487m,,,,
0.466,490.5m,,,,
0.467,493.9m,,,,
0.468,493.9m,,,,
0.469,493.9m,,,,
0.47,473.2m,,,,
0.471,497.4m,,,,
0.472,493.9m,,,,
0.473,493.9m,,,,
0.474,504.3m,,,,
0.475,493.9m,,,,
0.476,490.5m,,,,
0.477,490.5m,,,,
0.478,490.5m,,,,
0.479,493.9m,,,,
0.48,493.9m,,,,
0.481,490.5m,,,,
0.482,500.8m,,,,
0.483,500.8m,,,,
0.484,487m,,,,
0.485,493.9m,,,,
0.486,497.4m,,,,
0.487,504.3m,,,,
0.488,490.5m,,,,
0.489,493.9m,,,,
0.49,483.6m,,,,
0.491,500.8m,,,,
0.492,490.5m,,,,
0.493,483.6m,,,,
0.494,504.3m,,,,
0.495,500.8m,,,,
0.496,487m,,,,
0.497,497.4m,,,,
0.498,493.9m,,,,
0.499,490.5m,,,,
0.5,490.5m,,,,
0.501,500.8m,,,,
0.502,490.5m,,,,
0.503,487m,,,,
0.504,497.4m,,,,
0.505,497.4m,,,,
0.506,493.9m,,,,
0.507,493.9m,,,,
0.508,493.9m,,,,
0.509,497.4m,,,,
0.51,490.5m,,,,
0.511,497.4m,,,,
0.512,500.8m,,,,
0.513,493.9m,,,,
0.514,497.4m,,,,
0.515,487m,,,,
0.516,483.6m,,,,
0.517,493.9m,,,,
0.518,490.5m,,,,
0.519,493.9m,,,,
0.52,497.4m,,,,
0.521,500.8m,,,,
0.522,493.9m,,,,
0.523,497.4m,,,,
0.524,497.4m,,,,
0.525,497.4m,,,,
0.526,487m,,,,
0.527,493.9m,,,,
0.528,497.4m,,,,
0.529,483.6m,,,,
0.53,507.7m,,,,
0.531,490.5m,,,,
0.532,500.8m,,,,
0.533,507.7m,,,,
0.534,480.1m,,,,
0.535,490.5m,,,,
0.536,490.5m,,,,
0.537,493.9m,,,,
0.538,493.9m,,,,
0.539,497.4m,,,,
0.54,500.8m,,,,
0.541,497.4m,,,,
0.542,500.8m,,,,
0.543,493.9m,,,,
0.544,497.4m,,,,
0.545,497.4m,,,,
0.546,500.8m,,,,
0.547,497.4m,,,,
0.548,493.9m,,,,
0.549,487m,,,,
0.55,497.4m,,,,
0.551,493.9m,,,,
0.552,497.4m,,,,
0.553,487m,,,,
0.554,493.9m,,,,
0.555,493.9m,,,,
0.556,487m,,,,
0.557,497.4m,,,,
0.558,493.9m,,,,
0.559,497.4m,,,,
0.56,487m,,,,
0.561,493.9m,,,,
0.562,487m,,,,
0.563,493.9m,,,,
0.564,487m,,,,
0.565,490.5m,,,,
0.566,497.4m,,,,
0.567,490.5m,,,,
0.568,497.4m,,,,
0.569,497.4m,,,,
0.57,493.9m,,,,
0.571,493.9m,,,,
0.572,497.4m,,,,
0.573,490.5m,,,,
0.574,487m,,,,
0.575,500.8m,,,,
0.576,497.4m,,,,
0.577,493.9m,,,,
0.578,493.9m,,,,
0.579,504.3m,,,,
0.58,490.5m,,,,
0.581,500.8m,,,,
0.582,483.6m,,,,
0.583,490.5m,,,,
0.584,490.5m,,,,
0.585,500.8m,,,,
0.586,497.4m,,,,
0.587,490.5m,,,,
0.588,500.8m,,,,
0.589,500.8m,,,,
0.59,497.4m,,,,
0.591,490.5m,,,,
0.592,490.5m,,,,
0.593,500.8m,,,,
0.594,497.4m,,,,
0.595,500.8m,,,,
0.596,504.3m,,,,
0.597,493.9m,,,,
0.598,487m,,,,
0.599,483.6m,,,,
0.6,497.4m,,,,
0.601,493.9m,,,,
0.602,497.4m,,,,
0.603,493.9m,,,,
0.604,500.8m,,,,
0.605,490.5m,,,,
0.606,490.5m,,,,
0.607,497.4m,,,,
0.608,497.4m,,,,
0.609,493.9m,,,,
0.61,504.3m,,,,
0.611,493.9m,,,,
0.612,490.5m,,,,
0.613,493.9m,,,,
0.614,490.5m,,,,
0.615,483.6m,,,,
0.616,493.9m,,,,
0.617,487m,,,,
0.618,487m,,,,
0.619,493.9m,,,,
0.62,493.9m,,,,
0.621,483.6m,,,,
0.622,497.4m,,,,
0.623,487m,,,,
0.624,490.5m,,,,
0.625,500.8m,,,,
0.626,493.9m,,,,
0.627,500.8m,,,,
0.628,493.9m,,,,
0.629,487m,,,,
0.63,493.9m,,,,
0.631,487m,,,,
0.632,493.9m,,,,
0.633,487m,,,,
0.634,487m,,,,
0.635,493.9m,,,,
0.636,493.9m,,,,
0.637,497.4m,,,,
0.638,500.8m,,,,
0.639,500.8m,,,,
0.64,500.8m,,,,
0.641,497.4m,,,,
0.642,497.4m,,,,
0.643,500.8m,,,,
0.644,490.5m,,,,
0.645,497.4m,,,,
0.646,490.5m,,,,
0.647,493.9m,,,,
0.648,504.3m,,,,
0.649,507.7m,,,,
0.65,490.5m,,,,
0.651,493.9m,,,,
0.652,490.5m,,,,
0.653,490.5m,,,,
0.654,493.9m,,,,
0.655,500.8m,,,,
0.656,497.4m,,,,
0.657,497.4m,,,,
0.658,497.4m,,,,
0.659,497.4m,,,,
0.66,493.9m,,,,
0.661,493.9m,,,,
0.662,500.8m,,,,
0.663,487m,,,,
0.664,483.6m,,,,
0.665,493.9m,,,,
0.666,497.4m,,,,
0.667,490.5m,,,,
0.668,490.5m,,,,
0.669,490.5m,,,,
0.67,500.8m,,,,
0.671,497.4m,,,,
0.672,490.5m,,,,
0.673,493.9m,,,,
0.674,490.5m,,,,
0.675,490.5m,,,,
0.676,490.5m,,,,
0.677,504.3m,,,,
0.678,490.5m,,,,
0.679,493.9m,,,,
0.68,490.5m,,,,
0.681,490.5m,,,,
0.682,490.5m,,,,
0.683,493.9m,,,,
0.684,493.9m,,,,
0.685,504.3m,,,,
0.686,493.9m,,,,
0.687,500.8m,,,,
0.688,483.6m,,,,
0.689,497.4m,,,,
0.69,483.6m,,,,
0.691,493.9m,,,,
0.692,493.9m,,,,
0.693,493.9m,,,,
0.694,490.5m,,,,
0.695,497.4m,,,,
0.696,500.8m,,,,
0.697,500.8m,,,,
0.698,493.9m,,,,
0.699,490.5m,,,,
0.7,497.4m,,,,
0.701,490.5m,,,,
0.702,476.7m,,,,
0.703,497.4m,,,,
0.704,493.9m,,,,
0.705,487m,,,,
0.706,504.3m,,,,
0.707,487m,,,,
0.708,490.5m,,,,
0.709,493.9m,,,,
0.71,500.8m,,,,
0.711,490.5m,,,,
0.712,497.4m,,,,
0.713,497.4m,,,,
0.714,493.9m,,,,
0.715,504.3m,,,,
0.716,497.4m,,,,
0.717,493.9m,,,,
0.718,493.9m,,,,
0.719,500.8m,,,,
0.72,493.9m,,,,
0.721,490.5m,,,,
0.722,493.9m,,,,
0.723,500.8m,,,,
0.724,483.6m,,,,
0.725,497.4m,,,,
0.726,504.3m,,,,
0.727,497.4m,,,,
0.728,500.8m,,,,
0.729,504.3m,,,,
0.73,493.9m,,,,
0.731,493.9m,,,,
0.732,500.8m,,,,
0.733,497.4m,,,,
0.734,493.9m,,,,
0.735,493.9m,,,,
0.736,490.5m,,,,
0.737,500.8m,,,,
0.738,497.4m,,,,
0.739,497.4m,,,,
0.74,483.6m,,,,
0.741,490.5m,,,,
0.742,487m,,,,
0.743,490.5m,,,,
0.744,487m,,,,
0.745,497.4m,,,,
0.746,487m,,,,
0.747,493.9m,,,,
0.748,497.4m,,,,
0.749,497.4m,,,,
0.75,490.5m,,,,
0.751,497.4m,,,,
0.752,500.8m,,,,
0.753,483.6m,,,,
0.754,493.9m,,,,
0.755,497.4m,,,,
0.756,493.9m,,,,
0.757,490.5m,,,,
0.758,493.9m,,,,
0.759,490.5m,,,,
0.76,500.8m,,,,
0.761,490.5m,,,,
0.762,487m,,,,
0.763,490.5m,,,,
0.764,490.5m,,,,
0.765,490.5m,,,,
0.766,490.5m,,,,
0.767,497.4m,,,,
0.768,490.5m,,,,
0.769,497.4m,,,,
0.77,493.9m,,,,
0.771,493.9m,,,,
0.772,490.5m,,,,
0.773,487m,,,,
0.774,493.9m,,,,
0.775,500.8m,,,,
0.776,493.9m,,,,
0.777,497.4m,,,,
0.778,497.4m,,,,
0.779,493.9m,,,,
0.78,493.9m,,,,
0.781,493.9m,,,,
0.782,487m,,,,
0.783,500.8m,,,,
0.784,493.9m,,,,
0.785,493.9m,,,,
0.786,497.4m,,,,
0.787,500.8m,,,,
0.788,487m,,,,
0.789,490.5m,,,,
0.79,490.5m,,,,
0.791,490.5m,,,,
0.792,490.5m,,,,
0.793,497.4m,,,,
0.794,493.9m,,,,
0.795,493.9m,,,,
0.796,487m,,,,
0.797,497.4m,,,,
0.798,493.9m,,,,
0.799,493.9m,,,,
0.8,493.9m,,,,
0.801,490.5m,,,,
0.802,497.4m,,,,
0.803,493.9m,,,,
0.804,493.9m,,,,
0.805,497.4m,,,,
0.806,500.8m,,,,
0.807,500.8m,,,,
0.808,487m,,,,
0.809,497.4m,,,,
0.81,497.4m,,,,
0.811,500.8m,,,,
0.812,493.9m,,,,
0.813,497.4m,,,,
0.814,500.8m,,,,
0.815,493.9m,,,,
0.816,490.5m,,,,
0.817,500.8m,,,,
0.818,500.8m,,,,
0.819,493.9m,,,,
0.82,497.4m,,,,
0.821,493.9m,,,,
0.822,490.5m,,,,
0.823,500.8m,,,,
0.824,500.8m,,,,
0.825,493.9m,,,,
0.826,493.9m,,,,
0.827,490.5m,,,,
0.828,480.1m,,,,
0.829,487m,,,,
0.83,487m,,,,
0.831,490.5m,,,,
0.832,490.5m,,,,
0.833,487m,,,,
0.834,493.9m,,,,
0.835,493.9m,,,,
0.836,497.4m,,,,
0.837,480.1m,,,,
0.838,490.5m,,,,
0.839,493.9m,,,,
0.84,497.4m,,,,
0.841,497.4m,,,,
0.842,500.8m,,,,
0.843,483.6m,,,,
0.844,500.8m,,,,
0.845,493.9m,,,,
0.846,500.8m,,,,
0.847,490.5m,,,,
0.848,493.9m,,,,
0.849,493.9m,,,,
0.85,504.3m,,,,
0.851,504.3m,,,,
0.852,497.4m,,,,
0.853,500.8m,,,,
0.854,490.5m,,,,
0.855,497.4m,,,,
0.856,504.3m,,,,
0.857,490.5m,,,,
0.858,490.5m,,,,
0.859,480.1m,,,,
0.86,487m,,,,
0.861,500.8m,,,,
0.862,500.8m,,,,
0.863,497.4m,,,,
0.864,504.3m,,,,
0.865,493.9m,,,,
0.866,497.4m,,,,
0.867,497.4m,,,,
0.868,500.8m,,,,
0.869,504.3m,,,,
0.87,493.9m,,,,
0.871,480.1m,,,,
0.872,490.5m,,,,
0.873,500.8m,,,,
0.874,480.1m,,,,
0.875,493.9m,,,,
0.876,490.5m,,,,
0.877,500.8m,,,,
0.878,500.8m,,,,
0.879,480.1m,,,,
0.88,504.3m,,,,
0.881,473.2m,,,,
0.882,490.5m,,,,
0.883,497.4m,,,,
0.884,497.4m,,,,
0.885,493.9m,,,,
0.886,493.9m,,,,
0.887,490.5m,,,,
0.888,487m,,,,
0.889,490.5m,,,,
0.89,490.5m,,,,
0.891,500.8m,,,,
0.892,493.9m,,,,
0.893,500.8m,,,,
0.894,487m,,,,
0.895,500.8m,,,,
0.896,500.8m,,,,
0.897,493.9m,,,,
0.898,490.5m,,,,
0.899,497.4m,,,,
0.9,487m,,,,
0.901,493.9m,,,,
0.902,497.4m,,,,
0.903,493.9m,,,,
0.904,490.5m,,,,
0.905,493.9m,,,,
0.906,493.9m,,,,
0.907,487m,,,,
0.908,497.4m,,,,
0.909,493.9m,,,,
0.91,497.4m,,,,
0.911,493.9m,,,,
0.912,490.5m,,,,
0.913,493.9m,,,,
0.914,497.4m,,,,
0.915,490.5m,,,,
0.916,490.5m,,,,
0.917,493.9m,,,,
0.918,487m,,,,
0.919,490.5m,,,,
0.92,497.4m,,,,
0.921,490.5m,,,,
0.922,493.9m,,,,
0.923,493.9m,,,,
0.924,500.8m,,,,
0.925,487m,,,,
0.926,497.4m,,,,
0.927,497.4m,,,,
0.928,493.9m,,,,
0.929,493.9m,,,,
0.93,493.9m,,,,
0.931,493.9m,,,,
0.932,493.9m,,,,
0.933,500.8m,,,,
0.934,490.5m,,,,
0.935,500.8m,,,,
0.936,497.4m,,,,
0.937,490.5m,,,,
0.938,497.4m,,,,
0.939,487m,,,,
0.94,497.4m,,,,
0.941,493.9m,,,,
0.942,490.5m,,,,
0.943,500.8m,,,,
0.944,490.5m,,,,
0.945,497.4m,,,,
0.946,497.4m,,,,
0.947,493.9m,,,,
0.948,500.8m,,,,
0.949,493.9m,,,,
0.95,504.3m,,,,
0.951,493.9m,,,,
0.952,490.5m,,,,
0.953,487m,,,,
0.954,497.4m,,,,
0.955,507.7m,,,,
0.956,487m,,,,
0.957,497.4m,,,,
0.958,500.8m,,,,
0.959,493.9m,,,,
0.96,497.4m,,,,
0.961,490.5m,,,,
0.962,493.9m,,,,
0.963,490.5m,,,,
0.964,493.9m,,,,
0.965,493.9m,,,,
0.966,493.9m,,,,
0.967,493.9m,,,,
0.968,487m,,,,
0.969,490.5m,,,,
0.97,497.4m,,,,
0.971,497.4m,,,,
0.972,490.5m,,,,
0.973,490.5m,,,,
0.974,490.5m,,,,
0.975,493.9m,,,,
0.976,497.4m,,,,
0.977,487m,,,,
0.978,497.4m,,,,
0.979,493.9m,,,,
0.98,493.9m,,,,
0.981,507.7m,,,,
0.982,490.5m,,,,
0.983,500.8m,,,,
0.984,493.9m,,,,
0.985,504.3m,,,,
0.986,490.5m,,,,
0.987,480.1m,,,,
0.988,497.4m,,,,
0.989,493.9m,,,,
0.99,480.1m,,,,
0.991,497.4m,,,,
0.992,500.8m,,,,
0.993,497.4m,,,,
0.994,490.5m,,,,
0.995,500.8m,,,,
0.996,493.9m,,,,
0.997,493.9m,,,,
0.998,487m,,,,
0.999,490.5m,,,,
