Time - Voltage - Voltage,Amplitude - Voltage - Voltage,,,1850,N
0.093,797.7m,,,,
0.094,804.6m,,,,
0.095,804.6m,,,,
0.096,804.6m,,,,
0.097,794.2m,,,,
0.098,811.5m,,,,
0.099,794.2m,,,,
0.1,804.6m,,,,
0.101,797.7m,,,,
0.102,797.7m,,,,
0.103,790.8m,,,,
0.104,804.6m,,,,
0.105,801.1m,,,,
0.106,797.7m,,,,
0.107,794.2m,,,,
0.108,801.1m,,,,
0.109,797.7m,,,,
0.11,801.1m,,,,
0.111,801.1m,,,,
0.112,797.7m,,,,
0.113,794.2m,,,,
0.114,790.8m,,,,
0.115,790.8m,,,,
0.116,804.6m,,,,
0.117,794.2m,,,,
0.118,797.7m,,,,
0.119,794.2m,,,,
0.12,797.7m,,,,
0.121,790.8m,,,,
0.122,801.1m,,,,
0.123,797.7m,,,,
0.124,801.1m,,,,
0.125,797.7m,,,,
0.126,804.6m,,,,
0.127,790.8m,,,,
0.128,790.8m,,,,
0.129,787.3m,,,,
0.13,794.2m,,,,
0.131,794.2m,,,,
0.132,804.6m,,,,
0.133,797.7m,,,,
0.134,801.1m,,,,
0.135,804.6m,,,,
0.136,808m,,,,
0.137,797.7m,,,,
0.138,797.7m,,,,
0.139,801.1m,,,,
0.14,794.2m,,,,
0.141,787.3m,,,,
0.142,794.2m,,,,
0.143,797.7m,,,,
0.144,797.7m,,,,
0.145,797.7m,,,,
0.146,794.2m,,,,
0.147,801.1m,,,,
0.148,801.1m,,,,
0.149,811.5m,,,,
0.15,794.2m,,,,
0.151,794.2m,,,,
0.152,794.2m,,,,
0.153,804.6m,,,,
0.154,801.1m,,,,
0.155,797.7m,,,,
0.156,797.7m,,,,
0.157,797.7m,,,,
0.158,804.6m,,,,
0.159,787.3m,,,,
0.16,808m,,,,
0.161,797.7m,,,,
0.162,797.7m,,,,
0.163,801.1m,,,,
0.164,804.6m,,,,
0.165,790.8m,,,,
0.166,797.7m,,,,
0.167,808m,,,,
0.168,801.1m,,,,
0.169,804.6m,,,,
0.17,801.1m,,,,
0.171,797.7m,,,,
0.172,794.2m,,,,
0.173,804.6m,,,,
0.174,797.7m,,,,
0.175,797.7m,,,,
0.176,794.2m,,,,
0.177,801.1m,,,,
0.178,801.1m,,,,
0.179,801.1m,,,,
0.18,804.6m,,,,
0.181,804.6m,,,,
0.182,804.6m,,,,
0.183,804.6m,,,,
0.184,794.2m,,,,
0.185,797.7m,,,,
0.186,794.2m,,,,
0.187,794.2m,,,,
0.188,808m,,,,
0.189,801.1m,,,,
0.19,804.6m,,,,
0.191,794.2m,,,,
0.192,794.2m,,,,
0.193,801.1m,,,,
0.194,797.7m,,,,
0.195,808m,,,,
0.196,794.2m,,,,
0.197,801.1m,,,,
0.198,811.5m,,,,
0.199,804.6m,,,,
0.2,797.7m,,,,
0.201,797.7m,,,,
0.202,801.1m,,,,
0.203,801.1m,,,,
0.204,797.7m,,,,
0.205,797.7m,,,,
0.206,801.1m,,,,
0.207,794.2m,,,,
0.208,804.6m,,,,
0.209,801.1m,,,,
0.21,794.2m,,,,
0.211,787.3m,,,,
0.212,794.2m,,,,
0.213,808m,,,,
0.214,797.7m,,,,
0.215,801.1m,,,,
0.216,794.2m,,,,
0.217,797.7m,,,,
0.218,808m,,,,
0.219,804.6m,,,,
0.22,804.6m,,,,
0.221,794.2m,,,,
0.222,794.2m,,,,
0.223,804.6m,,,,
0.224,794.2m,,,,
0.225,804.6m,,,,
0.226,804.6m,,,,
0.227,794.2m,,,,
0.228,804.6m,,,,
0.229,794.2m,,,,
0.23,801.1m,,,,
0.231,797.7m,,,,
0.232,804.6m,,,,
0.233,794.2m,,,,
0.234,794.2m,,,,
0.235,808m,,,,
0.236,801.1m,,,,
0.237,797.7m,,,,
0.238,801.1m,,,,
0.239,808m,,,,
0.24,797.7m,,,,
0.241,797.7m,,,,
0.242,801.1m,,,,
0.243,801.1m,,,,
0.244,794.2m,,,,
0.245,808m,,,,
0.246,787.3m,,,,
0.247,801.1m,,,,
0.248,801.1m,,,,
0.249,797.7m,,,,
0.25,801.1m,,,,
0.251,801.1m,,,,
0.252,790.8m,,,,
0.253,797.7m,,,,
0.254,804.6m,,,,
0.255,801.1m,,,,
0.256,804.6m,,,,
0.257,797.7m,,,,
0.258,797.7m,,,,
0.259,801.1m,,,,
0.26,801.1m,,,,
0.261,794.2m,,,,
0.262,797.7m,,,,
0.263,804.6m,,,,
0.264,801.1m,,,,
0.265,794.2m,,,,
0.266,804.6m,,,,
0.267,794.2m,,,,
0.268,804.6m,,,,
0.269,801.1m,,,,
0.27,794.2m,,,,
0.271,797.7m,,,,
0.272,790.8m,,,,
0.273,790.8m,,,,
0.274,804.6m,,,,
0.275,794.2m,,,,
0.276,797.7m,,,,
0.277,794.2m,,,,
0.278,801.1m,,,,
0.279,790.8m,,,,
0.28,811.5m,,,,
0.281,787.3m,,,,
0.282,797.7m,,,,
0.283,790.8m,,,,
0.284,794.2m,,,,
0.285,797.7m,,,,
0.286,804.6m,,,,
0.287,790.8m,,,,
0.288,794.2m,,,,
0.289,801.1m,,,,
0.29,787.3m,,,,
0.291,801.1m,,,,
0.292,790.8m,,,,
0.293,797.7m,,,,
0.294,797.7m,,,,
0.295,808m,,,,
0.296,801.1m,,,,
0.297,801.1m,,,,
0.298,794.2m,,,,
0.299,801.1m,,,,
0.3,801.1m,,,,
0.301,797.7m,,,,
0.302,794.2m,,,,
0.303,794.2m,,,,
0.304,808m,,,,
0.305,804.6m,,,,
0.306,804.6m,,,,
0.307,808m,,,,
0.308,801.1m,,,,
0.309,801.1m,,,,
0.31,801.1m,,,,
0.311,804.6m,,,,
0.312,790.8m,,,,
0.313,808m,,,,
0.314,801.1m,,,,
0.315,808m,,,,
0.316,801.1m,,,,
0.317,804.6m,,,,
0.318,801.1m,,,,
0.319,801.1m,,,,
0.32,794.2m,,,,
0.321,801.1m,,,,
0.322,801.1m,,,,
0.323,794.2m,,,,
0.324,794.2m,,,,
0.325,797.7m,,,,
0.326,801.1m,,,,
0.327,801.1m,,,,
0.328,808m,,,,
0.329,797.7m,,,,
0.33,794.2m,,,,
0.331,804.6m,,,,
0.332,797.7m,,,,
0.333,801.1m,,,,
0.334,790.8m,,,,
0.335,797.7m,,,,
0.336,801.1m,,,,
0.337,811.5m,,,,
0.338,797.7m,,,,
0.339,790.8m,,,,
0.34,797.7m,,,,
0.341,808m,,,,
0.342,794.2m,,,,
0.343,794.2m,,,,
0.344,797.7m,,,,
0.345,801.1m,,,,
0.346,801.1m,,,,
0.347,797.7m,,,,
0.348,797.7m,,,,
0.349,794.2m,,,,
0.35,801.1m,,,,
0.351,790.8m,,,,
0.352,794.2m,,,,
0.353,790.8m,,,,
0.354,794.2m,,,,
0.355,797.7m,,,,
0.356,804.6m,,,,
0.357,794.2m,,,,
0.358,808m,,,,
0.359,801.1m,,,,
0.36,801.1m,,,,
0.361,804.6m,,,,
0.362,801.1m,,,,
0.363,790.8m,,,,
0.364,797.7m,,,,
0.365,804.6m,,,,
0.366,790.8m,,,,
0.367,787.3m,,,,
0.368,808m,,,,
0.369,797.7m,,,,
0.37,804.6m,,,,
0.371,797.7m,,,,
0.372,790.8m,,,,
0.373,801.1m,,,,
0.374,797.7m,,,,
0.375,790.8m,,,,
0.376,801.1m,,,,
0.377,794.2m,,,,
0.378,797.7m,,,,
0.379,801.1m,,,,
0.38,797.7m,,,,
0.381,797.7m,,,,
0.382,804.6m,,,,
0.383,801.1m,,,,
0.384,794.2m,,,,
0.385,804.6m,,,,
0.386,794.2m,,,,
0.387,794.2m,,,,
0.388,797.7m,,,,
0.389,804.6m,,,,
0.39,801.1m,,,,
0.391,804.6m,,,,
0.392,801.1m,,,,
0.393,794.2m,,,,
0.394,797.7m,,,,
0.395,794.2m,,,,
0.396,794.2m,,,,
0.397,801.1m,,,,
0.398,797.7m,,,,
0.399,797.7m,,,,
0.4,780.4m,,,,
0.401,787.3m,,,,
0.402,804.6m,,,,
0.403,804.6m,,,,
0.404,797.7m,,,,
0.405,804.6m,,,,
0.406,804.6m,,,,
0.407,797.7m,,,,
0.408,790.8m,,,,
0.409,797.7m,,,,
0.41,797.7m,,,,
0.411,808m,,,,
0.412,801.1m,,,,
0.413,797.7m,,,,
0.414,794.2m,,,,
0.415,794.2m,,,,
0.416,797.7m,,,,
0.417,797.7m,,,,
0.418,794.2m,,,,
0.419,804.6m,,,,
0.42,808m,,,,
0.421,801.1m,,,,
0.422,790.8m,,,,
0.423,808m,,,,
0.424,801.1m,,,,
0.425,787.3m,,,,
0.426,797.7m,,,,
0.427,801.1m,,,,
0.428,794.2m,,,,
0.429,783.9m,,,,
0.43,797.7m,,,,
0.431,808m,,,,
0.432,797.7m,,,,
0.433,794.2m,,,,
0.434,790.8m,,,,
0.435,804.6m,,,,
0.436,801.1m,,,,
0.437,804.6m,,,,
0.438,790.8m,,,,
0.439,797.7m,,,,
0.44,797.7m,,,,
0.441,794.2m,,,,
0.442,797.7m,,,,
0.443,794.2m,,,,
0.444,794.2m,,,,
0.445,790.8m,,,,
0.446,804.6m,,,,
0.447,808m,,,,
0.448,801.1m,,,,
0.449,797.7m,,,,
0.45,808m,,,,
0.451,797.7m,,,,
0.452,794.2m,,,,
0.453,797.7m,,,,
0.454,801.1m,,,,
0.455,794.2m,,,,
0.456,790.8m,,,,
0.457,804.6m,,,,
0.458,790.8m,,,,
0.459,797.7m,,,,
0.46,797.7m,,,,
0.461,797.7m,,,,
0.462,801.1m,,,,
0.463,787.3m,,,,
0.464,797.7m,,,,
0.465,801.1m,,,,
0.466,801.1m,,,,
0.467,804.6m,,,,
0.468,801.1m,,,,
0.469,801.1m,,,,
0.47,801.1m,,,,
0.471,790.8m,,,,
0.472,797.7m,,,,
0.473,794.2m,,,,
0.474,794.2m,,,,
0.475,797.7m,,,,
0.476,797.7m,,,,
0.477,804.6m,,,,
0.478,787.3m,,,,
0.479,797.7m,,,,
0.48,797.7m,,,,
0.481,794.2m,,,,
0.482,797.7m,,,,
0.483,783.9m,,,,
0.484,804.6m,,,,
0.485,801.1m,,,,
0.486,790.8m,,,,
0.487,797.7m,,,,
0.488,797.7m,,,,
0.489,794.2m,,,,
0.49,801.1m,,,,
0.491,794.2m,,,,
0.492,794.2m,,,,
0.493,797.7m,,,,
0.494,808m,,,,
0.495,801.1m,,,,
0.496,797.7m,,,,
0.497,783.9m,,,,
0.498,801.1m,,,,
0.499,811.5m,,,,
0.5,797.7m,,,,
0.501,794.2m,,,,
0.502,804.6m,,,,
0.503,801.1m,,,,
0.504,790.8m,,,,
0.505,797.7m,,,,
0.506,794.2m,,,,
0.507,804.6m,,,,
0.508,797.7m,,,,
0.509,794.2m,,,,
0.51,808m,,,,
0.511,797.7m,,,,
0.512,797.7m,,,,
0.513,790.8m,,,,
0.514,797.7m,,,,
0.515,797.7m,,,,
0.516,797.7m,,,,
0.517,804.6m,,,,
0.518,797.7m,,,,
0.519,801.1m,,,,
0.52,790.8m,,,,
0.521,808m,,,,
0.522,801.1m,,,,
0.523,794.2m,,,,
0.524,811.5m,,,,
0.525,801.1m,,,,
0.526,794.2m,,,,
0.527,790.8m,,,,
0.528,797.7m,,,,
0.529,801.1m,,,,
0.53,797.7m,,,,
0.531,797.7m,,,,
0.532,804.6m,,,,
0.533,797.7m,,,,
0.534,794.2m,,,,
0.535,797.7m,,,,
0.536,801.1m,,,,
0.537,797.7m,,,,
0.538,804.6m,,,,
0.539,794.2m,,,,
0.54,797.7m,,,,
0.541,801.1m,,,,
0.542,804.6m,,,,
0.543,794.2m,,,,
0.544,787.3m,,,,
0.545,797.7m,,,,
0.546,794.2m,,,,
0.547,801.1m,,,,
0.548,801.1m,,,,
0.549,790.8m,,,,
0.55,801.1m,,,,
0.551,797.7m,,,,
0.552,797.7m,,,,
0.553,794.2m,,,,
0.554,794.2m,,,,
0.555,801.1m,,,,
0.556,801.1m,,,,
0.557,801.1m,,,,
0.558,804.6m,,,,
0.559,801.1m,,,,
0.56,797.7m,,,,
0.561,794.2m,,,,
0.562,804.6m,,,,
0.563,794.2m,,,,
0.564,794.2m,,,,
0.565,801.1m,,,,
0.566,797.7m,,,,
0.567,801.1m,,,,
0.568,794.2m,,,,
0.569,787.3m,,,,
0.57,801.1m,,,,
0.571,804.6m,,,,
0.572,794.2m,,,,
0.573,794.2m,,,,
0.574,801.1m,,,,
0.575,794.2m,,,,
0.576,790.8m,,,,
0.577,794.2m,,,,
0.578,801.1m,,,,
0.579,790.8m,,,,
0.58,797.7m,,,,
0.581,808m,,,,
0.582,801.1m,,,,
0.583,794.2m,,,,
0.584,801.1m,,,,
0.585,797.7m,,,,
0.586,794.2m,,,,
0.587,801.1m,,,,
0.588,804.6m,,,,
0.589,804.6m,,,,
0.59,797.7m,,,,
0.591,794.2m,,,,
0.592,797.7m,,,,
0.593,801.1m,,,,
0.594,797.7m,,,,
0.595,804.6m,,,,
0.596,804.6m,,,,
0.597,804.6m,,,,
0.598,797.7m,,,,
0.599,790.8m,,,,
0.6,797.7m,,,,
0.601,801.1m,,,,
0.602,797.7m,,,,
0.603,804.6m,,,,
0.604,801.1m,,,,
0.605,801.1m,,,,
0.606,794.2m,,,,
0.607,801.1m,,,,
0.608,801.1m,,,,
0.609,801.1m,,,,
0.61,801.1m,,,,
0.611,790.8m,,,,
0.612,797.7m,,,,
0.613,801.1m,,,,
0.614,801.1m,,,,
0.615,804.6m,,,,
0.616,797.7m,,,,
0.617,797.7m,,,,
0.618,794.2m,,,,
0.619,801.1m,,,,
0.62,808m,,,,
0.621,801.1m,,,,
0.622,797.7m,,,,
0.623,801.1m,,,,
0.624,794.2m,,,,
0.625,804.6m,,,,
0.626,790.8m,,,,
0.627,801.1m,,,,
0.628,801.1m,,,,
0.629,801.1m,,,,
0.63,794.2m,,,,
0.631,801.1m,,,,
0.632,808m,,,,
0.633,804.6m,,,,
0.634,790.8m,,,,
0.635,808m,,,,
0.636,790.8m,,,,
0.637,804.6m,,,,
0.638,801.1m,,,,
0.639,790.8m,,,,
0.64,797.7m,,,,
0.641,797.7m,,,,
0.642,808m,,,,
0.643,794.2m,,,,
0.644,794.2m,,,,
0.645,797.7m,,,,
0.646,804.6m,,,,
0.647,801.1m,,,,
0.648,804.6m,,,,
0.649,797.7m,,,,
0.65,797.7m,,,,
0.651,804.6m,,,,
0.652,794.2m,,,,
0.653,787.3m,,,,
0.654,808m,,,,
0.655,801.1m,,,,
0.656,808m,,,,
0.657,797.7m,,,,
0.658,804.6m,,,,
0.659,801.1m,,,,
0.66,794.2m,,,,
0.661,804.6m,,,,
0.662,797.7m,,,,
0.663,801.1m,,,,
0.664,790.8m,,,,
0.665,790.8m,,,,
0.666,794.2m,,,,
0.667,804.6m,,,,
0.668,808m,,,,
0.669,797.7m,,,,
0.67,794.2m,,,,
0.671,801.1m,,,,
0.672,797.7m,,,,
0.673,797.7m,,,,
0.674,797.7m,,,,
0.675,811.5m,,,,
0.676,794.2m,,,,
0.677,801.1m,,,,
0.678,804.6m,,,,
0.679,794.2m,,,,
0.68,797.7m,,,,
0.681,808m,,,,
0.682,797.7m,,,,
0.683,808m,,,,
0.684,801.1m,,,,
0.685,801.1m,,,,
0.686,790.8m,,,,
0.687,794.2m,,,,
0.688,797.7m,,,,
0.689,797.7m,,,,
0.69,787.3m,,,,
0.691,801.1m,,,,
0.692,801.1m,,,,
0.693,801.1m,,,,
0.694,801.1m,,,,
0.695,790.8m,,,,
0.696,797.7m,,,,
0.697,787.3m,,,,
0.698,797.7m,,,,
0.699,804.6m,,,,
0.7,801.1m,,,,
0.701,797.7m,,,,
0.702,794.2m,,,,
0.703,790.8m,,,,
0.704,794.2m,,,,
0.705,801.1m,,,,
0.706,811.5m,,,,
0.707,797.7m,,,,
0.708,797.7m,,,,
0.709,794.2m,,,,
0.71,801.1m,,,,
0.711,797.7m,,,,
0.712,801.1m,,,,
0.713,794.2m,,,,
0.714,804.6m,,,,
0.715,797.7m,,,,
0.716,797.7m,,,,
0.717,804.6m,,,,
0.718,797.7m,,,,
0.719,797.7m,,,,
0.72,804.6m,,,,
0.721,794.2m,,,,
0.722,797.7m,,,,
0.723,808m,,,,
0.724,797.7m,,,,
0.725,797.7m,,,,
0.726,790.8m,,,,
0.727,804.6m,,,,
0.728,801.1m,,,,
0.729,808m,,,,
0.73,790.8m,,,,
0.731,797.7m,,,,
0.732,801.1m,,,,
0.733,797.7m,,,,
0.734,794.2m,,,,
0.735,797.7m,,,,
0.736,797.7m,,,,
0.737,790.8m,,,,
0.738,794.2m,,,,
0.739,794.2m,,,,
0.74,797.7m,,,,
0.741,804.6m,,,,
0.742,811.5m,,,,
0.743,808m,,,,
0.744,797.7m,,,,
0.745,797.7m,,,,
0.746,794.2m,,,,
0.747,808m,,,,
0.748,804.6m,,,,
0.749,804.6m,,,,
0.75,804.6m,,,,
0.751,794.2m,,,,
0.752,797.7m,,,,
0.753,797.7m,,,,
0.754,801.1m,,,,
0.755,804.6m,,,,
0.756,797.7m,,,,
0.757,804.6m,,,,
0.758,790.8m,,,,
0.759,808m,,,,
0.76,801.1m,,,,
0.761,804.6m,,,,
0.762,811.5m,,,,
0.763,794.2m,,,,
0.764,787.3m,,,,
0.765,801.1m,,,,
0.766,801.1m,,,,
0.767,797.7m,,,,
0.768,797.7m,,,,
0.769,797.7m,,,,
0.77,797.7m,,,,
0.771,794.2m,,,,
0.772,811.5m,,,,
0.773,808m,,,,
0.774,797.7m,,,,
0.775,811.5m,,,,
0.776,794.2m,,,,
0.777,804.6m,,,,
0.778,797.7m,,,,
0.779,790.8m,,,,
0.78,804.6m,,,,
0.781,794.2m,,,,
0.782,801.1m,,,,
0.783,794.2m,,,,
0.784,804.6m,,,,
0.785,804.6m,,,,
0.786,801.1m,,,,
0.787,787.3m,,,,
0.788,794.2m,,,,
0.789,801.1m,,,,
0.79,797.7m,,,,
0.791,797.7m,,,,
0.792,794.2m,,,,
0.793,801.1m,,,,
0.794,797.7m,,,,
0.795,797.7m,,,,
0.796,797.7m,,,,
0.797,783.9m,,,,
0.798,801.1m,,,,
0.799,801.1m,,,,
0.8,797.7m,,,,
0.801,797.7m,,,,
0.802,801.1m,,,,
0.803,794.2m,,,,
0.804,797.7m,,,,
0.805,797.7m,,,,
0.806,801.1m,,,,
0.807,797.7m,,,,
0.808,797.7m,,,,
0.809,794.2m,,,,
0.81,797.7m,,,,
0.811,794.2m,,,,
0.812,804.6m,,,,
0.813,794.2m,,,,
0.814,804.6m,,,,
0.815,794.2m,,,,
0.816,801.1m,,,,
0.817,787.3m,,,,
0.818,801.1m,,,,
0.819,801.1m,,,,
0.82,790.8m,,,,
0.821,801.1m,,,,
0.822,794.2m,,,,
0.823,804.6m,,,,
0.824,790.8m,,,,
0.825,794.2m,,,,
0.826,801.1m,,,,
0.827,794.2m,,,,
0.828,801.1m,,,,
0.829,797.7m,,,,
0.83,801.1m,,,,
0.831,797.7m,,,,
0.832,801.1m,,,,
0.833,797.7m,,,,
0.834,794.2m,,,,
0.835,797.7m,,,,
0.836,804.6m,,,,
0.837,794.2m,,,,
0.838,801.1m,,,,
0.839,794.2m,,,,
0.84,797.7m,,,,
0.841,797.7m,,,,
0.842,787.3m,,,,
0.843,790.8m,,,,
0.844,804.6m,,,,
0.845,804.6m,,,,
0.846,783.9m,,,,
0.847,797.7m,,,,
0.848,801.1m,,,,
0.849,804.6m,,,,
0.85,808m,,,,
0.851,801.1m,,,,
0.852,808m,,,,
0.853,797.7m,,,,
0.854,797.7m,,,,
0.855,790.8m,,,,
0.856,804.6m,,,,
0.857,797.7m,,,,
0.858,797.7m,,,,
0.859,808m,,,,
0.86,804.6m,,,,
0.861,797.7m,,,,
0.862,804.6m,,,,
0.863,804.6m,,,,
0.864,797.7m,,,,
0.865,790.8m,,,,
0.866,790.8m,,,,
0.867,797.7m,,,,
0.868,811.5m,,,,
0.869,794.2m,,,,
0.87,801.1m,,,,
0.871,797.7m,,,,
0.872,797.7m,,,,
0.873,797.7m,,,,
0.874,801.1m,,,,
0.875,790.8m,,,,
0.876,794.2m,,,,
0.877,801.1m,,,,
0.878,794.2m,,,,
0.879,801.1m,,,,
0.88,797.7m,,,,
0.881,790.8m,,,,
0.882,797.7m,,,,
0.883,801.1m,,,,
0.884,797.7m,,,,
0.885,811.5m,,,,
0.886,797.7m,,,,
0.887,794.2m,,,,
0.888,790.8m,,,,
0.889,797.7m,,,,
0.89,801.1m,,,,
0.891,804.6m,,,,
0.892,790.8m,,,,
0.893,801.1m,,,,
0.894,797.7m,,,,
0.895,797.7m,,,,
0.896,804.6m,,,,
0.897,801.1m,,,,
0.898,787.3m,,,,
0.899,801.1m,,,,
0.9,801.1m,,,,
0.901,794.2m,,,,
0.902,797.7m,,,,
0.903,804.6m,,,,
0.904,801.1m,,,,
0.905,794.2m,,,,
0.906,797.7m,,,,
0.907,794.2m,,,,
0.908,794.2m,,,,
0.909,797.7m,,,,
0.91,790.8m,,,,
0.911,797.7m,,,,
0.912,801.1m,,,,
0.913,801.1m,,,,
0.914,790.8m,,,,
0.915,804.6m,,,,
0.916,797.7m,,,,
0.917,794.2m,,,,
0.918,801.1m,,,,
0.919,797.7m,,,,
0.92,804.6m,,,,
0.921,790.8m,,,,
0.922,801.1m,,,,
0.923,801.1m,,,,
0.924,797.7m,,,,
0.925,801.1m,,,,
0.926,804.6m,,,,
0.927,801.1m,,,,
0.928,801.1m,,,,
0.929,808m,,,,
0.93,804.6m,,,,
0.931,804.6m,,,,
0.932,804.6m,,,,
0.933,787.3m,,,,
0.934,804.6m,,,,
0.935,801.1m,,,,
0.936,797.7m,,,,
0.937,797.7m,,,,
0.938,797.7m,,,,
0.939,797.7m,,,,
0.94,794.2m,,,,
0.941,804.6m,,,,
0.942,794.2m,,,,
0.943,797.7m,,,,
0.944,801.1m,,,,
0.945,797.7m,,,,
0.946,801.1m,,,,
0.947,797.7m,,,,
0.948,790.8m,,,,
0.949,804.6m,,,,
0.95,797.7m,,,,
0.951,804.6m,,,,
0.952,808m,,,,
0.953,801.1m,,,,
0.954,811.5m,,,,
0.955,804.6m,,,,
0.956,804.6m,,,,
0.957,794.2m,,,,
0.958,804.6m,,,,
0.959,794.2m,,,,
0.96,797.7m,,,,
0.961,794.2m,,,,
0.962,804.6m,,,,
0.963,794.2m,,,,
0.964,797.7m,,,,
0.965,797.7m,,,,
0.966,797.7m,,,,
0.967,790.8m,,,,
0.968,794.2m,,,,
0.969,804.6m,,,,
0.97,797.7m,,,,
0.971,804.6m,,,,
0.972,811.5m,,,,
0.973,801.1m,,,,
0.974,790.8m,,,,
0.975,780.4m,,,,
0.976,797.7m,,,,
0.977,797.7m,,,,
0.978,797.7m,,,,
0.979,801.1m,,,,
0.98,790.8m,,,,
0.981,808m,,,,
0.982,801.1m,,,,
0.983,794.2m,,,,
0.984,801.1m,,,,
0.985,797.7m,,,,
0.986,783.9m,,,,
0.987,801.1m,,,,
0.988,797.7m,,,,
0.989,794.2m,,,,
0.99,794.2m,,,,
0.991,794.2m,,,,
0.992,797.7m,,,,
0.993,797.7m,,,,
0.994,797.7m,,,,
0.995,790.8m,,,,
0.996,801.1m,,,,
0.997,804.6m,,,,
0.998,797.7m,,,,
0.999,797.7m,,,,
