Time - Voltage - Voltage,Amplitude - Voltage - Voltage,,,1345,N
0.134,563m,,,,
0.135,549.2m,,,,
0.136,549.2m,,,,
0.137,556.1m,,,,
0.138,552.6m,,,,
0.139,563m,,,,
0.14,552.6m,,,,
0.141,563m,,,,
0.142,549.2m,,,,
0.143,556.1m,,,,
0.144,556.1m,,,,
0.145,549.2m,,,,
0.146,556.1m,,,,
0.147,556.1m,,,,
0.148,559.5m,,,,
0.149,559.5m,,,,
0.15,552.6m,,,,
0.151,556.1m,,,,
0.152,563m,,,,
0.153,559.5m,,,,
0.154,563m,,,,
0.155,559.5m,,,,
0.156,559.5m,,,,
0.157,552.6m,,,,
0.158,559.5m,,,,
0.159,552.6m,,,,
0.16,563m,,,,
0.161,556.1m,,,,
0.162,552.6m,,,,
0.163,559.5m,,,,
0.164,549.2m,,,,
0.165,552.6m,,,,
0.166,569.9m,,,,
0.167,549.2m,,,,
0.168,556.1m,,,,
0.169,556.1m,,,,
0.17,552.6m,,,,
0.171,549.2m,,,,
0.172,556.1m,,,,
0.173,549.2m,,,,
0.174,563m,,,,
0.175,566.4m,,,,
0.176,545.7m,,,,
0.177,556.1m,,,,
0.178,559.5m,,,,
0.179,552.6m,,,,
0.18,559.5m,,,,
0.181,552.6m,,,,
0.182,552.6m,,,,
0.183,556.1m,,,,
0.184,545.7m,,,,
0.185,552.6m,,,,
0.186,549.2m,,,,
0.187,535.3m,,,,
0.188,549.2m,,,,
0.189,549.2m,,,,
0.19,556.1m,,,,
0.191,545.7m,,,,
0.192,559.5m,,,,
0.193,556.1m,,,,
0.194,563m,,,,
0.195,552.6m,,,,
0.196,556.1m,,,,
0.197,559.5m,,,,
0.198,556.1m,,,,
0.199,552.6m,,,,
0.2,552.6m,,,,
0.201,556.1m,,,,
0.202,556.1m,,,,
0.203,552.6m,,,,
0.204,566.4m,,,,
0.205,549.2m,,,,
0.206,549.2m,,,,
0.207,552.6m,,,,
0.208,549.2m,,,,
0.209,563m,,,,
0.21,563m,,,,
0.211,566.4m,,,,
0.212,566.4m,,,,
0.213,563m,,,,
0.214,559.5m,,,,
0.215,556.1m,,,,
0.216,556.1m,,,,
0.217,569.9m,,,,
0.218,559.5m,,,,
0.219,542.2m,,,,
0.22,556.1m,,,,
0.221,552.6m,,,,
0.222,549.2m,,,,
0.223,549.2m,,,,
0.224,559.5m,,,,
0.225,552.6m,,,,
0.226,556.1m,,,,
0.227,559.5m,,,,
0.228,559.5m,,,,
0.229,549.2m,,,,
0.23,556.1m,,,,
0.231,563m,,,,
0.232,559.5m,,,,
0.233,563m,,,,
0.234,552.6m,,,,
0.235,569.9m,,,,
0.236,552.6m,,,,
0.237,556.1m,,,,
0.238,556.1m,,,,
0.239,552.6m,,,,
0.24,556.1m,,,,
0.241,563m,,,,
0.242,549.2m,,,,
0.243,549.2m,,,,
0.244,556.1m,,,,
0.245,556.1m,,,,
0.246,556.1m,,,,
0.247,559.5m,,,,
0.248,552.6m,,,,
0.249,545.7m,,,,
0.25,559.5m,,,,
0.251,556.1m,,,,
0.252,559.5m,,,,
0.253,556.1m,,,,
0.254,556.1m,,,,
0.255,563m,,,,
0.256,563m,,,,
0.257,559.5m,,,,
0.258,556.1m,,,,
0.259,556.1m,,,,
0.26,549.2m,,,,
0.261,559.5m,,,,
0.262,556.1m,,,,
0.263,552.6m,,,,
0.264,556.1m,,,,
0.265,552.6m,,,,
0.266,545.7m,,,,
0.267,559.5m,,,,
0.268,545.7m,,,,
0.269,556.1m,,,,
0.27,549.2m,,,,
0.271,549.2m,,,,
0.272,549.2m,,,,
0.273,552.6m,,,,
0.274,563m,,,,
0.275,556.1m,,,,
0.276,552.6m,,,,
0.277,556.1m,,,,
0.278,556.1m,,,,
0.279,552.6m,,,,
0.28,552.6m,,,,
0.281,556.1m,,,,
0.282,559.5m,,,,
0.283,549.2m,,,,
0.284,559.5m,,,,
0.285,566.4m,,,,
0.286,552.6m,,,,
0.287,563m,,,,
0.288,559.5m,,,,
0.289,563m,,,,
0.29,559.5m,,,,
0.291,556.1m,,,,
0.292,563m,,,,
0.293,556.1m,,,,
0.294,556.1m,,,,
0.295,559.5m,,,,
0.296,556.1m,,,,
0.297,556.1m,,,,
0.298,556.1m,,,,
0.299,566.4m,,,,
0.3,563m,,,,
0.301,552.6m,,,,
0.302,559.5m,,,,
0.303,552.6m,,,,
0.304,559.5m,,,,
0.305,559.5m,,,,
0.306,556.1m,,,,
0.307,556.1m,,,,
0.308,556.1m,,,,
0.309,556.1m,,,,
0.31,559.5m,,,,
0.311,556.1m,,,,
0.312,559.5m,,,,
0.313,563m,,,,
0.314,556.1m,,,,
0.315,556.1m,,,,
0.316,549.2m,,,,
0.317,552.6m,,,,
0.318,556.1m,,,,
0.319,556.1m,,,,
0.32,552.6m,,,,
0.321,556.1m,,,,
0.322,559.5m,,,,
0.323,549.2m,,,,
0.324,545.7m,,,,
0.325,556.1m,,,,
0.326,549.2m,,,,
0.327,556.1m,,,,
0.328,549.2m,,,,
0.329,556.1m,,,,
0.33,556.1m,,,,
0.331,545.7m,,,,
0.332,552.6m,,,,
0.333,545.7m,,,,
0.334,566.4m,,,,
0.335,559.5m,,,,
0.336,556.1m,,,,
0.337,549.2m,,,,
0.338,552.6m,,,,
0.339,549.2m,,,,
0.34,563m,,,,
0.341,556.1m,,,,
0.342,556.1m,,,,
0.343,556.1m,,,,
0.344,556.1m,,,,
0.345,552.6m,,,,
0.346,545.7m,,,,
0.347,545.7m,,,,
0.348,552.6m,,,,
0.349,549.2m,,,,
0.35,552.6m,,,,
0.351,563m,,,,
0.352,559.5m,,,,
0.353,556.1m,,,,
0.354,563m,,,,
0.355,559.5m,,,,
0.356,556.1m,,,,
0.357,559.5m,,,,
0.358,542.2m,,,,
0.359,556.1m,,,,
0.36,559.5m,,,,
0.361,552.6m,,,,
0.362,563m,,,,
0.363,556.1m,,,,
0.364,569.9m,,,,
0.365,556.1m,,,,
0.366,556.1m,,,,
0.367,559.5m,,,,
0.368,563m,,,,
0.369,552.6m,,,,
0.37,559.5m,,,,
0.371,552.6m,,,,
0.372,559.5m,,,,
0.373,556.1m,,,,
0.374,556.1m,,,,
0.375,549.2m,,,,
0.376,549.2m,,,,
0.377,552.6m,,,,
0.378,552.6m,,,,
0.379,549.2m,,,,
0.38,556.1m,,,,
0.381,556.1m,,,,
0.382,556.1m,,,,
0.383,566.4m,,,,
0.384,566.4m,,,,
0.385,556.1m,,,,
0.386,559.5m,,,,
0.387,563m,,,,
0.388,556.1m,,,,
0.389,556.1m,,,,
0.39,559.5m,,,,
0.391,556.1m,,,,
0.392,559.5m,,,,
0.393,556.1m,,,,
0.394,556.1m,,,,
0.395,549.2m,,,,
0.396,556.1m,,,,
0.397,549.2m,,,,
0.398,556.1m,,,,
0.399,556.1m,,,,
0.4,563m,,,,
0.401,559.5m,,,,
0.402,552.6m,,,,
0.403,556.1m,,,,
0.404,563m,,,,
0.405,563m,,,,
0.406,549.2m,,,,
0.407,549.2m,,,,
0.408,552.6m,,,,
0.409,545.7m,,,,
0.41,563m,,,,
0.411,545.7m,,,,
0.412,566.4m,,,,
0.413,559.5m,,,,
0.414,556.1m,,,,
0.415,559.5m,,,,
0.416,559.5m,,,,
0.417,563m,,,,
0.418,556.1m,,,,
0.419,545.7m,,,,
0.42,556.1m,,,,
0.421,545.7m,,,,
0.422,556.1m,,,,
0.423,545.7m,,,,
0.424,563m,,,,
0.425,563m,,,,
0.426,559.5m,,,,
0.427,549.2m,,,,
0.428,559.5m,,,,
0.429,566.4m,,,,
0.43,545.7m,,,,
0.431,559.5m,,,,
0.432,556.1m,,,,
0.433,556.1m,,,,
0.434,552.6m,,,,
0.435,559.5m,,,,
0.436,556.1m,,,,
0.437,559.5m,,,,
0.438,552.6m,,,,
0.439,552.6m,,,,
0.44,556.1m,,,,
0.441,549.2m,,,,
0.442,556.1m,,,,
0.443,563m,,,,
0.444,552.6m,,,,
0.445,556.1m,,,,
0.446,563m,,,,
0.447,566.4m,,,,
0.448,563m,,,,
0.449,559.5m,,,,
0.45,556.1m,,,,
0.451,556.1m,,,,
0.452,563m,,,,
0.453,563m,,,,
0.454,545.7m,,,,
0.455,556.1m,,,,
0.456,566.4m,,,,
0.457,549.2m,,,,
0.458,559.5m,,,,
0.459,552.6m,,,,
0.46,552.6m,,,,
0.461,556.1m,,,,
0.462,556.1m,,,,
0.463,559.5m,,,,
0.464,563m,,,,
0.465,552.6m,,,,
0.466,552.6m,,,,
0.467,556.1m,,,,
0.468,559.5m,,,,
0.469,559.5m,,,,
0.47,552.6m,,,,
0.471,556.1m,,,,
0.472,552.6m,,,,
0.473,556.1m,,,,
0.474,559.5m,,,,
0.475,556.1m,,,,
0.476,559.5m,,,,
0.477,552.6m,,,,
0.478,563m,,,,
0.479,559.5m,,,,
0.48,556.1m,,,,
0.481,556.1m,,,,
0.482,559.5m,,,,
0.483,552.6m,,,,
0.484,556.1m,,,,
0.485,552.6m,,,,
0.486,559.5m,,,,
0.487,559.5m,,,,
0.488,556.1m,,,,
0.489,549.2m,,,,
0.49,545.7m,,,,
0.491,563m,,,,
0.492,545.7m,,,,
0.493,549.2m,,,,
0.494,563m,,,,
0.495,556.1m,,,,
0.496,549.2m,,,,
0.497,559.5m,,,,
0.498,545.7m,,,,
0.499,552.6m,,,,
0.5,559.5m,,,,
0.501,559.5m,,,,
0.502,559.5m,,,,
0.503,556.1m,,,,
0.504,545.7m,,,,
0.505,552.6m,,,,
0.506,556.1m,,,,
0.507,566.4m,,,,
0.508,552.6m,,,,
0.509,549.2m,,,,
0.51,563m,,,,
0.511,552.6m,,,,
0.512,552.6m,,,,
0.513,549.2m,,,,
0.514,559.5m,,,,
0.515,556.1m,,,,
0.516,563m,,,,
0.517,559.5m,,,,
0.518,559.5m,,,,
0.519,556.1m,,,,
0.52,573.3m,,,,
0.521,545.7m,,,,
0.522,559.5m,,,,
0.523,556.1m,,,,
0.524,556.1m,,,,
0.525,559.5m,,,,
0.526,563m,,,,
0.527,559.5m,,,,
0.528,559.5m,,,,
0.529,556.1m,,,,
0.53,549.2m,,,,
0.531,556.1m,,,,
0.532,552.6m,,,,
0.533,556.1m,,,,
0.534,563m,,,,
0.535,556.1m,,,,
0.536,552.6m,,,,
0.537,556.1m,,,,
0.538,556.1m,,,,
0.539,566.4m,,,,
0.54,556.1m,,,,
0.541,552.6m,,,,
0.542,556.1m,,,,
0.543,552.6m,,,,
0.544,556.1m,,,,
0.545,549.2m,,,,
0.546,563m,,,,
0.547,563m,,,,
0.548,556.1m,,,,
0.549,556.1m,,,,
0.55,552.6m,,,,
0.551,552.6m,,,,
0.552,549.2m,,,,
0.553,549.2m,,,,
0.554,552.6m,,,,
0.555,556.1m,,,,
0.556,563m,,,,
0.557,552.6m,,,,
0.558,559.5m,,,,
0.559,556.1m,,,,
0.56,566.4m,,,,
0.561,556.1m,,,,
0.562,556.1m,,,,
0.563,552.6m,,,,
0.564,563m,,,,
0.565,556.1m,,,,
0.566,549.2m,,,,
0.567,552.6m,,,,
0.568,556.1m,,,,
0.569,566.4m,,,,
0.57,556.1m,,,,
0.571,552.6m,,,,
0.572,556.1m,,,,
0.573,552.6m,,,,
0.574,566.4m,,,,
0.575,563m,,,,
0.576,552.6m,,,,
0.577,549.2m,,,,
0.578,556.1m,,,,
0.579,552.6m,,,,
0.58,569.9m,,,,
0.581,552.6m,,,,
0.582,549.2m,,,,
0.583,552.6m,,,,
0.584,556.1m,,,,
0.585,556.1m,,,,
0.586,559.5m,,,,
0.587,559.5m,,,,
0.588,559.5m,,,,
0.589,556.1m,,,,
0.59,556.1m,,,,
0.591,559.5m,,,,
0.592,556.1m,,,,
0.593,556.1m,,,,
0.594,556.1m,,,,
0.595,552.6m,,,,
0.596,556.1m,,,,
0.597,559.5m,,,,
0.598,552.6m,,,,
0.599,552.6m,,,,
0.6,563m,,,,
0.601,559.5m,,,,
0.602,556.1m,,,,
0.603,549.2m,,,,
0.604,569.9m,,,,
0.605,559.5m,,,,
0.606,552.6m,,,,
0.607,556.1m,,,,
0.608,556.1m,,,,
0.609,559.5m,,,,
0.61,559.5m,,,,
0.611,559.5m,,,,
0.612,559.5m,,,,
0.613,563m,,,,
0.614,552.6m,,,,
0.615,559.5m,,,,
0.616,552.6m,,,,
0.617,549.2m,,,,
0.618,549.2m,,,,
0.619,566.4m,,,,
0.62,545.7m,,,,
0.621,556.1m,,,,
0.622,542.2m,,,,
0.623,549.2m,,,,
0.624,563m,,,,
0.625,552.6m,,,,
0.626,552.6m,,,,
0.627,552.6m,,,,
0.628,556.1m,,,,
0.629,556.1m,,,,
0.63,559.5m,,,,
0.631,559.5m,,,,
0.632,559.5m,,,,
0.633,549.2m,,,,
0.634,549.2m,,,,
0.635,559.5m,,,,
0.636,552.6m,,,,
0.637,563m,,,,
0.638,559.5m,,,,
0.639,552.6m,,,,
0.64,545.7m,,,,
0.641,556.1m,,,,
0.642,556.1m,,,,
0.643,556.1m,,,,
0.644,552.6m,,,,
0.645,566.4m,,,,
0.646,552.6m,,,,
0.647,552.6m,,,,
0.648,552.6m,,,,
0.649,559.5m,,,,
0.65,545.7m,,,,
0.651,566.4m,,,,
0.652,563m,,,,
0.653,552.6m,,,,
0.654,545.7m,,,,
0.655,556.1m,,,,
0.656,552.6m,,,,
0.657,569.9m,,,,
0.658,556.1m,,,,
0.659,563m,,,,
0.66,552.6m,,,,
0.661,563m,,,,
0.662,559.5m,,,,
0.663,556.1m,,,,
0.664,563m,,,,
0.665,556.1m,,,,
0.666,566.4m,,,,
0.667,545.7m,,,,
0.668,563m,,,,
0.669,573.3m,,,,
0.67,563m,,,,
0.671,545.7m,,,,
0.672,549.2m,,,,
0.673,566.4m,,,,
0.674,556.1m,,,,
0.675,563m,,,,
0.676,552.6m,,,,
0.677,552.6m,,,,
0.678,545.7m,,,,
0.679,549.2m,,,,
0.68,556.1m,,,,
0.681,552.6m,,,,
0.682,552.6m,,,,
0.683,552.6m,,,,
0.684,549.2m,,,,
0.685,563m,,,,
0.686,552.6m,,,,
0.687,563m,,,,
0.688,552.6m,,,,
0.689,559.5m,,,,
0.69,556.1m,,,,
0.691,559.5m,,,,
0.692,549.2m,,,,
0.693,556.1m,,,,
0.694,556.1m,,,,
0.695,559.5m,,,,
0.696,559.5m,,,,
0.697,552.6m,,,,
0.698,549.2m,,,,
0.699,559.5m,,,,
0.7,563m,,,,
0.701,556.1m,,,,
0.702,556.1m,,,,
0.703,559.5m,,,,
0.704,549.2m,,,,
0.705,552.6m,,,,
0.706,542.2m,,,,
0.707,552.6m,,,,
0.708,556.1m,,,,
0.709,552.6m,,,,
0.71,552.6m,,,,
0.711,559.5m,,,,
0.712,556.1m,,,,
0.713,549.2m,,,,
0.714,563m,,,,
0.715,563m,,,,
0.716,552.6m,,,,
0.717,549.2m,,,,
0.718,559.5m,,,,
0.719,549.2m,,,,
0.72,552.6m,,,,
0.721,545.7m,,,,
0.722,563m,,,,
0.723,542.2m,,,,
0.724,559.5m,,,,
0.725,563m,,,,
0.726,552.6m,,,,
0.727,549.2m,,,,
0.728,566.4m,,,,
0.729,552.6m,,,,
0.73,559.5m,,,,
0.731,559.5m,,,,
0.732,559.5m,,,,
0.733,559.5m,,,,
0.734,566.4m,,,,
0.735,556.1m,,,,
0.736,563m,,,,
0.737,552.6m,,,,
0.738,556.1m,,,,
0.739,552.6m,,,,
0.74,556.1m,,,,
0.741,556.1m,,,,
0.742,545.7m,,,,
0.743,556.1m,,,,
0.744,552.6m,,,,
0.745,549.2m,,,,
0.746,545.7m,,,,
0.747,556.1m,,,,
0.748,552.6m,,,,
0.749,556.1m,,,,
0.75,545.7m,,,,
0.751,556.1m,,,,
0.752,552.6m,,,,
0.753,566.4m,,,,
0.754,556.1m,,,,
0.755,552.6m,,,,
0.756,556.1m,,,,
0.757,559.5m,,,,
0.758,556.1m,,,,
0.759,549.2m,,,,
0.76,556.1m,,,,
0.761,556.1m,,,,
0.762,549.2m,,,,
0.763,552.6m,,,,
0.764,549.2m,,,,
0.765,559.5m,,,,
0.766,535.3m,,,,
0.767,559.5m,,,,
0.768,556.1m,,,,
0.769,559.5m,,,,
0.77,556.1m,,,,
0.771,549.2m,,,,
0.772,549.2m,,,,
0.773,552.6m,,,,
0.774,566.4m,,,,
0.775,552.6m,,,,
0.776,552.6m,,,,
0.777,556.1m,,,,
0.778,556.1m,,,,
0.779,552.6m,,,,
0.78,556.1m,,,,
0.781,563m,,,,
0.782,563m,,,,
0.783,556.1m,,,,
0.784,556.1m,,,,
0.785,563m,,,,
0.786,552.6m,,,,
0.787,559.5m,,,,
0.788,559.5m,,,,
0.789,559.5m,,,,
0.79,549.2m,,,,
0.791,552.6m,,,,
0.792,563m,,,,
0.793,559.5m,,,,
0.794,556.1m,,,,
0.795,549.2m,,,,
0.796,563m,,,,
0.797,556.1m,,,,
0.798,549.2m,,,,
0.799,563m,,,,
0.8,563m,,,,
0.801,556.1m,,,,
0.802,549.2m,,,,
0.803,552.6m,,,,
0.804,549.2m,,,,
0.805,563m,,,,
0.806,549.2m,,,,
0.807,559.5m,,,,
0.808,552.6m,,,,
0.809,563m,,,,
0.81,542.2m,,,,
0.811,549.2m,,,,
0.812,559.5m,,,,
0.813,556.1m,,,,
0.814,549.2m,,,,
0.815,552.6m,,,,
0.816,549.2m,,,,
0.817,563m,,,,
0.818,552.6m,,,,
0.819,556.1m,,,,
0.82,559.5m,,,,
0.821,559.5m,,,,
0.822,556.1m,,,,
0.823,556.1m,,,,
0.824,549.2m,,,,
0.825,552.6m,,,,
0.826,549.2m,,,,
0.827,559.5m,,,,
0.828,556.1m,,,,
0.829,552.6m,,,,
0.83,556.1m,,,,
0.831,556.1m,,,,
0.832,556.1m,,,,
0.833,556.1m,,,,
0.834,559.5m,,,,
0.835,556.1m,,,,
0.836,556.1m,,,,
0.837,556.1m,,,,
0.838,559.5m,,,,
0.839,552.6m,,,,
0.84,552.6m,,,,
0.841,563m,,,,
0.842,552.6m,,,,
0.843,559.5m,,,,
0.844,552.6m,,,,
0.845,552.6m,,,,
0.846,563m,,,,
0.847,563m,,,,
0.848,569.9m,,,,
0.849,566.4m,,,,
0.85,563m,,,,
0.851,563m,,,,
0.852,563m,,,,
0.853,566.4m,,,,
0.854,549.2m,,,,
0.855,552.6m,,,,
0.856,559.5m,,,,
0.857,559.5m,,,,
0.858,563m,,,,
0.859,566.4m,,,,
0.86,569.9m,,,,
0.861,549.2m,,,,
0.862,556.1m,,,,
0.863,549.2m,,,,
0.864,556.1m,,,,
0.865,556.1m,,,,
0.866,552.6m,,,,
0.867,556.1m,,,,
0.868,556.1m,,,,
0.869,559.5m,,,,
0.87,556.1m,,,,
0.871,559.5m,,,,
0.872,556.1m,,,,
0.873,552.6m,,,,
0.874,549.2m,,,,
0.875,559.5m,,,,
0.876,559.5m,,,,
0.877,563m,,,,
0.878,559.5m,,,,
0.879,559.5m,,,,
0.88,552.6m,,,,
0.881,549.2m,,,,
0.882,549.2m,,,,
0.883,552.6m,,,,
0.884,566.4m,,,,
0.885,559.5m,,,,
0.886,549.2m,,,,
0.887,556.1m,,,,
0.888,556.1m,,,,
0.889,542.2m,,,,
0.89,552.6m,,,,
0.891,552.6m,,,,
0.892,559.5m,,,,
0.893,552.6m,,,,
0.894,556.1m,,,,
0.895,549.2m,,,,
0.896,559.5m,,,,
0.897,552.6m,,,,
0.898,552.6m,,,,
0.899,549.2m,,,,
0.9,552.6m,,,,
0.901,552.6m,,,,
0.902,549.2m,,,,
0.903,552.6m,,,,
0.904,545.7m,,,,
0.905,566.4m,,,,
0.906,552.6m,,,,
0.907,552.6m,,,,
0.908,549.2m,,,,
0.909,559.5m,,,,
0.91,563m,,,,
0.911,563m,,,,
0.912,556.1m,,,,
0.913,552.6m,,,,
0.914,566.4m,,,,
0.915,549.2m,,,,
0.916,545.7m,,,,
0.917,549.2m,,,,
0.918,552.6m,,,,
0.919,556.1m,,,,
0.92,552.6m,,,,
0.921,545.7m,,,,
0.922,563m,,,,
0.923,556.1m,,,,
0.924,566.4m,,,,
0.925,552.6m,,,,
0.926,556.1m,,,,
0.927,552.6m,,,,
0.928,556.1m,,,,
0.929,549.2m,,,,
0.93,556.1m,,,,
0.931,566.4m,,,,
0.932,559.5m,,,,
0.933,542.2m,,,,
0.934,566.4m,,,,
0.935,566.4m,,,,
0.936,556.1m,,,,
0.937,545.7m,,,,
0.938,559.5m,,,,
0.939,569.9m,,,,
0.94,552.6m,,,,
0.941,559.5m,,,,
0.942,566.4m,,,,
0.943,552.6m,,,,
0.944,556.1m,,,,
0.945,552.6m,,,,
0.946,552.6m,,,,
0.947,559.5m,,,,
0.948,556.1m,,,,
0.949,549.2m,,,,
0.95,556.1m,,,,
0.951,559.5m,,,,
0.952,566.4m,,,,
0.953,549.2m,,,,
0.954,549.2m,,,,
0.955,552.6m,,,,
0.956,556.1m,,,,
0.957,552.6m,,,,
0.958,556.1m,,,,
0.959,559.5m,,,,
0.96,566.4m,,,,
0.961,552.6m,,,,
0.962,556.1m,,,,
0.963,552.6m,,,,
0.964,545.7m,,,,
0.965,556.1m,,,,
0.966,552.6m,,,,
0.967,552.6m,,,,
0.968,549.2m,,,,
0.969,549.2m,,,,
0.97,545.7m,,,,
0.971,549.2m,,,,
0.972,552.6m,,,,
0.973,556.1m,,,,
0.974,563m,,,,
0.975,552.6m,,,,
0.976,556.1m,,,,
0.977,549.2m,,,,
0.978,563m,,,,
0.979,556.1m,,,,
0.98,566.4m,,,,
0.981,545.7m,,,,
0.982,566.4m,,,,
0.983,552.6m,,,,
0.984,566.4m,,,,
0.985,556.1m,,,,
0.986,559.5m,,,,
0.987,556.1m,,,,
0.988,559.5m,,,,
0.989,556.1m,,,,
0.99,563m,,,,
0.991,559.5m,,,,
0.992,552.6m,,,,
0.993,556.1m,,,,
0.994,556.1m,,,,
0.995,556.1m,,,,
0.996,552.6m,,,,
0.997,552.6m,,,,
0.998,566.4m,,,,
0.999,545.7m,,,,
