Time - Voltage - Voltage,Amplitude - Voltage - Voltage,,,450,N
0.213,135m,,,,
0.214,131.5m,,,,
0.215,131.5m,,,,
0.216,138.4m,,,,
0.217,131.5m,,,,
0.218,121.2m,,,,
0.219,131.5m,,,,
0.22,138.4m,,,,
0.221,135m,,,,
0.222,128.1m,,,,
0.223,135m,,,,
0.224,128.1m,,,,
0.225,135m,,,,
0.226,131.5m,,,,
0.227,138.4m,,,,
0.228,135m,,,,
0.229,131.5m,,,,
0.23,121.2m,,,,
0.231,128.1m,,,,
0.232,131.5m,,,,
0.233,121.2m,,,,
0.234,128.1m,,,,
0.235,124.6m,,,,
0.236,141.9m,,,,
0.237,128.1m,,,,
0.238,131.5m,,,,
0.239,128.1m,,,,
0.24,131.5m,,,,
0.241,128.1m,,,,
0.242,131.5m,,,,
0.243,131.5m,,,,
0.244,138.4m,,,,
0.245,138.4m,,,,
0.246,121.2m,,,,
0.247,131.5m,,,,
0.248,124.6m,,,,
0.249,124.6m,,,,
0.25,128.1m,,,,
0.251,135m,,,,
0.252,124.6m,,,,
0.253,131.5m,,,,
0.254,128.1m,,,,
0.255,141.9m,,,,
0.256,124.6m,,,,
0.257,124.6m,,,,
0.258,131.5m,,,,
0.259,138.4m,,,,
0.26,124.6m,,,,
0.261,124.6m,,,,
0.262,128.1m,,,,
0.263,135m,,,,
0.264,128.1m,,,,
0.265,135m,,,,
0.266,135m,,,,
0.267,141.9m,,,,
0.268,121.2m,,,,
0.269,121.2m,,,,
0.27,128.1m,,,,
0.271,138.4m,,,,
0.272,128.1m,,,,
0.273,131.5m,,,,
0.274,141.9m,,,,
0.275,124.6m,,,,
0.276,145.3m,,,,
0.277,121.2m,,,,
0.278,135m,,,,
0.279,128.1m,,,,
0.28,138.4m,,,,
0.281,131.5m,,,,
0.282,135m,,,,
0.283,131.5m,,,,
0.284,128.1m,,,,
0.285,135m,,,,
0.286,135m,,,,
0.287,135m,,,,
0.288,128.1m,,,,
0.289,131.5m,,,,
0.29,124.6m,,,,
0.291,124.6m,,,,
0.292,135m,,,,
0.293,128.1m,,,,
0.294,141.9m,,,,
0.295,135m,,,,
0.296,131.5m,,,,
0.297,124.6m,,,,
0.298,128.1m,,,,
0.299,138.4m,,,,
0.3,131.5m,,,,
0.301,135m,,,,
0.302,138.4m,,,,
0.303,121.2m,,,,
0.304,121.2m,,,,
0.305,124.6m,,,,
0.306,131.5m,,,,
0.307,121.2m,,,,
0.308,114.3m,,,,
0.309,117.7m,,,,
0.31,131.5m,,,,
0.311,135m,,,,
0.312,135m,,,,
0.313,124.6m,,,,
0.314,128.1m,,,,
0.315,131.5m,,,,
0.316,131.5m,,,,
0.317,128.1m,,,,
0.318,124.6m,,,,
0.319,135m,,,,
0.32,135m,,,,
0.321,128.1m,,,,
0.322,124.6m,,,,
0.323,124.6m,,,,
0.324,124.6m,,,,
0.325,128.1m,,,,
0.326,128.1m,,,,
0.327,117.7m,,,,
0.328,135m,,,,
0.329,124.6m,,,,
0.33,128.1m,,,,
0.331,128.1m,,,,
0.332,124.6m,,,,
0.333,138.4m,,,,
0.334,124.6m,,,,
0.335,131.5m,,,,
0.336,124.6m,,,,
0.337,131.5m,,,,
0.338,128.1m,,,,
0.339,145.3m,,,,
0.34,135m,,,,
0.341,131.5m,,,,
0.342,135m,,,,
0.343,131.5m,,,,
0.344,124.6m,,,,
0.345,124.6m,,,,
0.346,135m,,,,
0.347,128.1m,,,,
0.348,128.1m,,,,
0.349,117.7m,,,,
0.35,124.6m,,,,
0.351,131.5m,,,,
0.352,128.1m,,,,
0.353,135m,,,,
0.354,131.5m,,,,
0.355,135m,,,,
0.356,128.1m,,,,
0.357,128.1m,,,,
0.358,124.6m,,,,
0.359,131.5m,,,,
0.36,135m,,,,
0.361,131.5m,,,,
0.362,124.6m,,,,
0.363,117.7m,,,,
0.364,128.1m,,,,
0.365,128.1m,,,,
0.366,131.5m,,,,
0.367,135m,,,,
0.368,128.1m,,,,
0.369,138.4m,,,,
0.37,124.6m,,,,
0.371,128.1m,,,,
0.372,135m,,,,
0.373,131.5m,,,,
0.374,131.5m,,,,
0.375,135m,,,,
0.376,138.4m,,,,
0.377,128.1m,,,,
0.378,128.1m,,,,
0.379,131.5m,,,,
0.38,128.1m,,,,
0.381,131.5m,,,,
0.382,124.6m,,,,
0.383,121.2m,,,,
0.384,124.6m,,,,
0.385,128.1m,,,,
0.386,131.5m,,,,
0.387,135m,,,,
0.388,135m,,,,
0.389,121.2m,,,,
0.39,135m,,,,
0.391,128.1m,,,,
0.392,131.5m,,,,
0.393,128.1m,,,,
0.394,135m,,,,
0.395,128.1m,,,,
0.396,128.1m,,,,
0.397,124.6m,,,,
0.398,135m,,,,
0.399,128.1m,,,,
0.4,128.1m,,,,
0.401,128.1m,,,,
0.402,117.7m,,,,
0.403,135m,,,,
0.404,131.5m,,,,
0.405,131.5m,,,,
0.406,121.2m,,,,
0.407,138.4m,,,,
0.408,121.2m,,,,
0.409,128.1m,,,,
0.41,138.4m,,,,
0.411,121.2m,,,,
0.412,131.5m,,,,
0.413,138.4m,,,,
0.414,124.6m,,,,
0.415,135m,,,,
0.416,128.1m,,,,
0.417,128.1m,,,,
0.418,128.1m,,,,
0.419,124.6m,,,,
0.42,128.1m,,,,
0.421,141.9m,,,,
0.422,131.5m,,,,
0.423,121.2m,,,,
0.424,131.5m,,,,
0.425,124.6m,,,,
0.426,131.5m,,,,
0.427,131.5m,,,,
0.428,128.1m,,,,
0.429,128.1m,,,,
0.43,128.1m,,,,
0.431,138.4m,,,,
0.432,135m,,,,
0.433,135m,,,,
0.434,124.6m,,,,
0.435,121.2m,,,,
0.436,135m,,,,
0.437,138.4m,,,,
0.438,131.5m,,,,
0.439,128.1m,,,,
0.44,124.6m,,,,
0.441,117.7m,,,,
0.442,131.5m,,,,
0.443,135m,,,,
0.444,128.1m,,,,
0.445,124.6m,,,,
0.446,131.5m,,,,
0.447,135m,,,,
0.448,131.5m,,,,
0.449,131.5m,,,,
0.45,128.1m,,,,
0.451,124.6m,,,,
0.452,131.5m,,,,
0.453,135m,,,,
0.454,128.1m,,,,
0.455,124.6m,,,,
0.456,114.3m,,,,
0.457,128.1m,,,,
0.458,135m,,,,
0.459,121.2m,,,,
0.46,117.7m,,,,
0.461,128.1m,,,,
0.462,135m,,,,
0.463,128.1m,,,,
0.464,131.5m,,,,
0.465,131.5m,,,,
0.466,124.6m,,,,
0.467,131.5m,,,,
0.468,138.4m,,,,
0.469,128.1m,,,,
0.47,124.6m,,,,
0.471,138.4m,,,,
0.472,128.1m,,,,
0.473,138.4m,,,,
0.474,131.5m,,,,
0.475,131.5m,,,,
0.476,124.6m,,,,
0.477,128.1m,,,,
0.478,121.2m,,,,
0.479,128.1m,,,,
0.48,121.2m,,,,
0.481,131.5m,,,,
0.482,131.5m,,,,
0.483,128.1m,,,,
0.484,128.1m,,,,
0.485,135m,,,,
0.486,121.2m,,,,
0.487,138.4m,,,,
0.488,131.5m,,,,
0.489,121.2m,,,,
0.49,128.1m,,,,
0.491,128.1m,,,,
0.492,131.5m,,,,
0.493,135m,,,,
0.494,135m,,,,
0.495,135m,,,,
0.496,131.5m,,,,
0.497,128.1m,,,,
0.498,131.5m,,,,
0.499,135m,,,,
0.5,124.6m,,,,
0.501,135m,,,,
0.502,131.5m,,,,
0.503,131.5m,,,,
0.504,131.5m,,,,
0.505,131.5m,,,,
0.506,145.3m,,,,
0.507,135m,,,,
0.508,121.2m,,,,
0.509,131.5m,,,,
0.51,138.4m,,,,
0.511,117.7m,,,,
0.512,121.2m,,,,
0.513,128.1m,,,,
0.514,124.6m,,,,
0.515,131.5m,,,,
0.516,128.1m,,,,
0.517,128.1m,,,,
0.518,121.2m,,,,
0.519,124.6m,,,,
0.52,128.1m,,,,
0.521,131.5m,,,,
0.522,131.5m,,,,
0.523,128.1m,,,,
0.524,131.5m,,,,
0.525,131.5m,,,,
0.526,121.2m,,,,
0.527,135m,,,,
0.528,138.4m,,,,
0.529,124.6m,,,,
0.53,131.5m,,,,
0.531,138.4m,,,,
0.532,124.6m,,,,
0.533,128.1m,,,,
0.534,131.5m,,,,
0.535,128.1m,,,,
0.536,138.4m,,,,
0.537,138.4m,,,,
0.538,128.1m,,,,
0.539,131.5m,,,,
0.54,131.5m,,,,
0.541,124.6m,,,,
0.542,131.5m,,,,
0.543,135m,,,,
0.544,135m,,,,
0.545,131.5m,,,,
0.546,128.1m,,,,
0.547,124.6m,,,,
0.548,128.1m,,,,
0.549,135m,,,,
0.55,121.2m,,,,
0.551,131.5m,,,,
0.552,128.1m,,,,
0.553,124.6m,,,,
0.554,135m,,,,
0.555,135m,,,,
0.556,128.1m,,,,
0.557,131.5m,,,,
0.558,135m,,,,
0.559,124.6m,,,,
0.56,131.5m,,,,
0.561,135m,,,,
0.562,138.4m,,,,
0.563,138.4m,,,,
0.564,131.5m,,,,
0.565,128.1m,,,,
0.566,131.5m,,,,
0.567,124.6m,,,,
0.568,135m,,,,
0.569,124.6m,,,,
0.57,138.4m,,,,
0.571,124.6m,,,,
0.572,128.1m,,,,
0.573,128.1m,,,,
0.574,131.5m,,,,
0.575,124.6m,,,,
0.576,117.7m,,,,
0.577,128.1m,,,,
0.578,124.6m,,,,
0.579,131.5m,,,,
0.58,117.7m,,,,
0.581,131.5m,,,,
0.582,131.5m,,,,
0.583,131.5m,,,,
0.584,128.1m,,,,
0.585,135m,,,,
0.586,124.6m,,,,
0.587,128.1m,,,,
0.588,135m,,,,
0.589,131.5m,,,,
0.59,121.2m,,,,
0.591,138.4m,,,,
0.592,135m,,,,
0.593,128.1m,,,,
0.594,131.5m,,,,
0.595,128.1m,,,,
0.596,124.6m,,,,
0.597,135m,,,,
0.598,124.6m,,,,
0.599,135m,,,,
0.6,135m,,,,
0.601,128.1m,,,,
0.602,131.5m,,,,
0.603,135m,,,,
0.604,135m,,,,
0.605,131.5m,,,,
0.606,138.4m,,,,
0.607,128.1m,,,,
0.608,124.6m,,,,
0.609,131.5m,,,,
0.61,128.1m,,,,
0.611,131.5m,,,,
0.612,117.7m,,,,
0.613,121.2m,,,,
0.614,141.9m,,,,
0.615,131.5m,,,,
0.616,135m,,,,
0.617,128.1m,,,,
0.618,124.6m,,,,
0.619,128.1m,,,,
0.62,138.4m,,,,
0.621,124.6m,,,,
0.622,135m,,,,
0.623,131.5m,,,,
0.624,131.5m,,,,
0.625,131.5m,,,,
0.626,124.6m,,,,
0.627,131.5m,,,,
0.628,117.7m,,,,
0.629,138.4m,,,,
0.63,131.5m,,,,
0.631,121.2m,,,,
0.632,128.1m,,,,
0.633,131.5m,,,,
0.634,128.1m,,,,
0.635,131.5m,,,,
0.636,124.6m,,,,
0.637,128.1m,,,,
0.638,131.5m,,,,
0.639,141.9m,,,,
0.64,135m,,,,
0.641,128.1m,,,,
0.642,124.6m,,,,
0.643,121.2m,,,,
0.644,138.4m,,,,
0.645,131.5m,,,,
0.646,128.1m,,,,
0.647,124.6m,,,,
0.648,131.5m,,,,
0.649,138.4m,,,,
0.65,128.1m,,,,
0.651,135m,,,,
0.652,124.6m,,,,
0.653,124.6m,,,,
0.654,128.1m,,,,
0.655,128.1m,,,,
0.656,121.2m,,,,
0.657,131.5m,,,,
0.658,128.1m,,,,
0.659,128.1m,,,,
0.66,135m,,,,
0.661,128.1m,,,,
0.662,121.2m,,,,
0.663,135m,,,,
0.664,124.6m,,,,
0.665,141.9m,,,,
0.666,131.5m,,,,
0.667,124.6m,,,,
0.668,128.1m,,,,
0.669,131.5m,,,,
0.67,124.6m,,,,
0.671,128.1m,,,,
0.672,124.6m,,,,
0.673,131.5m,,,,
0.674,131.5m,,,,
0.675,128.1m,,,,
0.676,135m,,,,
0.677,124.6m,,,,
0.678,128.1m,,,,
0.679,131.5m,,,,
0.68,128.1m,,,,
0.681,128.1m,,,,
0.682,135m,,,,
0.683,124.6m,,,,
0.684,121.2m,,,,
0.685,135m,,,,
0.686,128.1m,,,,
0.687,135m,,,,
0.688,131.5m,,,,
0.689,128.1m,,,,
0.69,135m,,,,
0.691,138.4m,,,,
0.692,124.6m,,,,
0.693,124.6m,,,,
0.694,135m,,,,
0.695,124.6m,,,,
0.696,128.1m,,,,
0.697,138.4m,,,,
0.698,128.1m,,,,
0.699,124.6m,,,,
0.7,138.4m,,,,
0.701,135m,,,,
0.702,121.2m,,,,
0.703,128.1m,,,,
0.704,131.5m,,,,
0.705,124.6m,,,,
0.706,131.5m,,,,
0.707,124.6m,,,,
0.708,128.1m,,,,
0.709,135m,,,,
0.71,128.1m,,,,
0.711,128.1m,,,,
0.712,128.1m,,,,
0.713,135m,,,,
0.714,138.4m,,,,
0.715,128.1m,,,,
0.716,128.1m,,,,
0.717,135m,,,,
0.718,117.7m,,,,
0.719,128.1m,,,,
0.72,141.9m,,,,
0.721,131.5m,,,,
0.722,124.6m,,,,
0.723,138.4m,,,,
0.724,135m,,,,
0.725,135m,,,,
0.726,135m,,,,
0.727,124.6m,,,,
0.728,128.1m,,,,
0.729,131.5m,,,,
0.73,135m,,,,
0.731,121.2m,,,,
0.732,128.1m,,,,
0.733,124.6m,,,,
0.734,135m,,,,
0.735,128.1m,,,,
0.736,124.6m,,,,
0.737,128.1m,,,,
0.738,128.1m,,,,
0.739,138.4m,,,,
0.74,124.6m,,,,
0.741,121.2m,,,,
0.742,124.6m,,,,
0.743,124.6m,,,,
0.744,124.6m,,,,
0.745,135m,,,,
0.746,124.6m,,,,
0.747,131.5m,,,,
0.748,117.7m,,,,
0.749,131.5m,,,,
0.75,131.5m,,,,
0.751,124.6m,,,,
0.752,128.1m,,,,
0.753,131.5m,,,,
0.754,128.1m,,,,
0.755,131.5m,,,,
0.756,131.5m,,,,
0.757,128.1m,,,,
0.758,124.6m,,,,
0.759,128.1m,,,,
0.76,131.5m,,,,
0.761,124.6m,,,,
0.762,128.1m,,,,
0.763,121.2m,,,,
0.764,131.5m,,,,
0.765,135m,,,,
0.766,121.2m,,,,
0.767,114.3m,,,,
0.768,131.5m,,,,
0.769,124.6m,,,,
0.77,131.5m,,,,
0.771,141.9m,,,,
0.772,131.5m,,,,
0.773,135m,,,,
0.774,128.1m,,,,
0.775,124.6m,,,,
0.776,131.5m,,,,
0.777,124.6m,,,,
0.778,128.1m,,,,
0.779,135m,,,,
0.78,138.4m,,,,
0.781,135m,,,,
0.782,135m,,,,
0.783,128.1m,,,,
0.784,121.2m,,,,
0.785,128.1m,,,,
0.786,121.2m,,,,
0.787,135m,,,,
0.788,131.5m,,,,
0.789,135m,,,,
0.79,124.6m,,,,
0.791,131.5m,,,,
0.792,131.5m,,,,
0.793,131.5m,,,,
0.794,131.5m,,,,
0.795,131.5m,,,,
0.796,131.5m,,,,
0.797,131.5m,,,,
0.798,131.5m,,,,
0.799,121.2m,,,,
0.8,131.5m,,,,
0.801,131.5m,,,,
0.802,135m,,,,
0.803,131.5m,,,,
0.804,131.5m,,,,
0.805,138.4m,,,,
0.806,128.1m,,,,
0.807,124.6m,,,,
0.808,138.4m,,,,
0.809,135m,,,,
0.81,124.6m,,,,
0.811,131.5m,,,,
0.812,124.6m,,,,
0.813,128.1m,,,,
0.814,128.1m,,,,
0.815,121.2m,,,,
0.816,128.1m,,,,
0.817,128.1m,,,,
0.818,128.1m,,,,
0.819,121.2m,,,,
0.82,128.1m,,,,
0.821,124.6m,,,,
0.822,128.1m,,,,
0.823,131.5m,,,,
0.824,138.4m,,,,
0.825,124.6m,,,,
0.826,135m,,,,
0.827,128.1m,,,,
0.828,128.1m,,,,
0.829,135m,,,,
0.83,128.1m,,,,
0.831,135m,,,,
0.832,124.6m,,,,
0.833,131.5m,,,,
0.834,128.1m,,,,
0.835,135m,,,,
0.836,128.1m,,,,
0.837,131.5m,,,,
0.838,131.5m,,,,
0.839,128.1m,,,,
0.84,131.5m,,,,
0.841,128.1m,,,,
0.842,124.6m,,,,
0.843,124.6m,,,,
0.844,131.5m,,,,
0.845,121.2m,,,,
0.846,141.9m,,,,
0.847,135m,,,,
0.848,131.5m,,,,
0.849,131.5m,,,,
0.85,131.5m,,,,
0.851,131.5m,,,,
0.852,138.4m,,,,
0.853,131.5m,,,,
0.854,141.9m,,,,
0.855,124.6m,,,,
0.856,128.1m,,,,
0.857,128.1m,,,,
0.858,128.1m,,,,
0.859,128.1m,,,,
0.86,124.6m,,,,
0.861,128.1m,,,,
0.862,124.6m,,,,
0.863,128.1m,,,,
0.864,128.1m,,,,
0.865,131.5m,,,,
0.866,124.6m,,,,
0.867,135m,,,,
0.868,121.2m,,,,
0.869,138.4m,,,,
0.87,124.6m,,,,
0.871,131.5m,,,,
0.872,131.5m,,,,
0.873,124.6m,,,,
0.874,124.6m,,,,
0.875,124.6m,,,,
0.876,131.5m,,,,
0.877,131.5m,,,,
0.878,138.4m,,,,
0.879,131.5m,,,,
0.88,135m,,,,
0.881,131.5m,,,,
0.882,117.7m,,,,
0.883,117.7m,,,,
0.884,135m,,,,
0.885,135m,,,,
0.886,141.9m,,,,
0.887,128.1m,,,,
0.888,121.2m,,,,
0.889,131.5m,,,,
0.89,124.6m,,,,
0.891,131.5m,,,,
0.892,135m,,,,
0.893,124.6m,,,,
0.894,128.1m,,,,
0.895,135m,,,,
0.896,124.6m,,,,
0.897,121.2m,,,,
0.898,135m,,,,
0.899,135m,,,,
0.9,121.2m,,,,
0.901,131.5m,,,,
0.902,131.5m,,,,
0.903,128.1m,,,,
0.904,131.5m,,,,
0.905,121.2m,,,,
0.906,135m,,,,
0.907,141.9m,,,,
0.908,128.1m,,,,
0.909,138.4m,,,,
0.91,124.6m,,,,
0.911,131.5m,,,,
0.912,131.5m,,,,
0.913,131.5m,,,,
0.914,128.1m,,,,
0.915,131.5m,,,,
0.916,138.4m,,,,
0.917,131.5m,,,,
0.918,138.4m,,,,
0.919,124.6m,,,,
0.92,141.9m,,,,
0.921,124.6m,,,,
0.922,128.1m,,,,
0.923,124.6m,,,,
0.924,135m,,,,
0.925,128.1m,,,,
0.926,135m,,,,
0.927,135m,,,,
0.928,135m,,,,
0.929,138.4m,,,,
0.93,135m,,,,
0.931,145.3m,,,,
0.932,135m,,,,
0.933,121.2m,,,,
0.934,124.6m,,,,
0.935,121.2m,,,,
0.936,141.9m,,,,
0.937,128.1m,,,,
0.938,148.8m,,,,
0.939,124.6m,,,,
0.94,117.7m,,,,
0.941,135m,,,,
0.942,131.5m,,,,
0.943,131.5m,,,,
0.944,128.1m,,,,
0.945,117.7m,,,,
0.946,128.1m,,,,
0.947,124.6m,,,,
0.948,135m,,,,
0.949,128.1m,,,,
0.95,128.1m,,,,
0.951,135m,,,,
0.952,131.5m,,,,
0.953,135m,,,,
0.954,131.5m,,,,
0.955,131.5m,,,,
0.956,124.6m,,,,
0.957,121.2m,,,,
0.958,117.7m,,,,
0.959,128.1m,,,,
0.96,131.5m,,,,
0.961,121.2m,,,,
0.962,131.5m,,,,
0.963,131.5m,,,,
0.964,124.6m,,,,
0.965,135m,,,,
0.966,131.5m,,,,
0.967,128.1m,,,,
0.968,131.5m,,,,
0.969,124.6m,,,,
0.97,110.8m,,,,
0.971,128.1m,,,,
0.972,131.5m,,,,
0.973,131.5m,,,,
0.974,128.1m,,,,
0.975,124.6m,,,,
0.976,135m,,,,
0.977,131.5m,,,,
0.978,128.1m,,,,
0.979,121.2m,,,,
0.98,135m,,,,
0.981,128.1m,,,,
0.982,135m,,,,
0.983,128.1m,,,,
0.984,128.1m,,,,
0.985,121.2m,,,,
0.986,131.5m,,,,
0.987,135m,,,,
0.988,135m,,,,
0.989,128.1m,,,,
0.99,141.9m,,,,
0.991,128.1m,,,,
0.992,124.6m,,,,
0.993,138.4m,,,,
0.994,128.1m,,,,
0.995,131.5m,,,,
0.996,128.1m,,,,
0.997,128.1m,,,,
0.998,128.1m,,,,
0.999,131.5m,,,,
