Time - Voltage - Voltage,Amplitude - Voltage - Voltage,,,1715,N
0.268,732.1m,,,,
0.269,735.5m,,,,
0.27,742.4m,,,,
0.271,732.1m,,,,
0.272,735.5m,,,,
0.273,739m,,,,
0.274,732.1m,,,,
0.275,735.5m,,,,
0.276,742.4m,,,,
0.277,732.1m,,,,
0.278,728.6m,,,,
0.279,732.1m,,,,
0.28,728.6m,,,,
0.281,739m,,,,
0.282,732.1m,,,,
0.283,735.5m,,,,
0.284,739m,,,,
0.285,739m,,,,
0.286,745.9m,,,,
0.287,725.2m,,,,
0.288,735.5m,,,,
0.289,735.5m,,,,
0.29,735.5m,,,,
0.291,721.7m,,,,
0.292,732.1m,,,,
0.293,732.1m,,,,
0.294,742.4m,,,,
0.295,739m,,,,
0.296,732.1m,,,,
0.297,732.1m,,,,
0.298,728.6m,,,,
0.299,735.5m,,,,
0.3,735.5m,,,,
0.301,735.5m,,,,
0.302,735.5m,,,,
0.303,739m,,,,
0.304,732.1m,,,,
0.305,742.4m,,,,
0.306,735.5m,,,,
0.307,742.4m,,,,
0.308,732.1m,,,,
0.309,728.6m,,,,
0.31,725.2m,,,,
0.311,739m,,,,
0.312,732.1m,,,,
0.313,732.1m,,,,
0.314,742.4m,,,,
0.315,739m,,,,
0.316,745.9m,,,,
0.317,742.4m,,,,
0.318,739m,,,,
0.319,739m,,,,
0.32,739m,,,,
0.321,735.5m,,,,
0.322,742.4m,,,,
0.323,732.1m,,,,
0.324,742.4m,,,,
0.325,742.4m,,,,
0.326,732.1m,,,,
0.327,739m,,,,
0.328,735.5m,,,,
0.329,739m,,,,
0.33,735.5m,,,,
0.331,739m,,,,
0.332,728.6m,,,,
0.333,739m,,,,
0.334,732.1m,,,,
0.335,742.4m,,,,
0.336,735.5m,,,,
0.337,732.1m,,,,
0.338,735.5m,,,,
0.339,739m,,,,
0.34,745.9m,,,,
0.341,742.4m,,,,
0.342,735.5m,,,,
0.343,735.5m,,,,
0.344,739m,,,,
0.345,735.5m,,,,
0.346,725.2m,,,,
0.347,728.6m,,,,
0.348,732.1m,,,,
0.349,739m,,,,
0.35,735.5m,,,,
0.351,728.6m,,,,
0.352,728.6m,,,,
0.353,742.4m,,,,
0.354,742.4m,,,,
0.355,735.5m,,,,
0.356,739m,,,,
0.357,732.1m,,,,
0.358,728.6m,,,,
0.359,735.5m,,,,
0.36,735.5m,,,,
0.361,742.4m,,,,
0.362,728.6m,,,,
0.363,732.1m,,,,
0.364,732.1m,,,,
0.365,739m,,,,
0.366,739m,,,,
0.367,739m,,,,
0.368,728.6m,,,,
0.369,739m,,,,
0.37,732.1m,,,,
0.371,739m,,,,
0.372,732.1m,,,,
0.373,739m,,,,
0.374,732.1m,,,,
0.375,745.9m,,,,
0.376,742.4m,,,,
0.377,735.5m,,,,
0.378,732.1m,,,,
0.379,721.7m,,,,
0.38,742.4m,,,,
0.381,725.2m,,,,
0.382,735.5m,,,,
0.383,739m,,,,
0.384,732.1m,,,,
0.385,735.5m,,,,
0.386,735.5m,,,,
0.387,735.5m,,,,
0.388,745.9m,,,,
0.389,735.5m,,,,
0.39,732.1m,,,,
0.391,728.6m,,,,
0.392,742.4m,,,,
0.393,739m,,,,
0.394,728.6m,,,,
0.395,742.4m,,,,
0.396,745.9m,,,,
0.397,728.6m,,,,
0.398,742.4m,,,,
0.399,732.1m,,,,
0.4,725.2m,,,,
0.401,728.6m,,,,
0.402,728.6m,,,,
0.403,739m,,,,
0.404,732.1m,,,,
0.405,732.1m,,,,
0.406,735.5m,,,,
0.407,728.6m,,,,
0.408,735.5m,,,,
0.409,739m,,,,
0.41,745.9m,,,,
0.411,728.6m,,,,
0.412,749.3m,,,,
0.413,721.7m,,,,
0.414,735.5m,,,,
0.415,728.6m,,,,
0.416,732.1m,,,,
0.417,735.5m,,,,
0.418,732.1m,,,,
0.419,732.1m,,,,
0.42,735.5m,,,,
0.421,735.5m,,,,
0.422,732.1m,,,,
0.423,732.1m,,,,
0.424,732.1m,,,,
0.425,725.2m,,,,
0.426,739m,,,,
0.427,735.5m,,,,
0.428,732.1m,,,,
0.429,739m,,,,
0.43,725.2m,,,,
0.431,732.1m,,,,
0.432,739m,,,,
0.433,735.5m,,,,
0.434,739m,,,,
0.435,735.5m,,,,
0.436,732.1m,,,,
0.437,732.1m,,,,
0.438,735.5m,,,,
0.439,728.6m,,,,
0.44,742.4m,,,,
0.441,718.3m,,,,
0.442,735.5m,,,,
0.443,739m,,,,
0.444,739m,,,,
0.445,732.1m,,,,
0.446,735.5m,,,,
0.447,732.1m,,,,
0.448,739m,,,,
0.449,732.1m,,,,
0.45,732.1m,,,,
0.451,735.5m,,,,
0.452,742.4m,,,,
0.453,742.4m,,,,
0.454,739m,,,,
0.455,739m,,,,
0.456,739m,,,,
0.457,735.5m,,,,
0.458,735.5m,,,,
0.459,732.1m,,,,
0.46,732.1m,,,,
0.461,739m,,,,
0.462,735.5m,,,,
0.463,742.4m,,,,
0.464,739m,,,,
0.465,739m,,,,
0.466,739m,,,,
0.467,735.5m,,,,
0.468,732.1m,,,,
0.469,739m,,,,
0.47,739m,,,,
0.471,735.5m,,,,
0.472,728.6m,,,,
0.473,742.4m,,,,
0.474,742.4m,,,,
0.475,735.5m,,,,
0.476,732.1m,,,,
0.477,739m,,,,
0.478,742.4m,,,,
0.479,735.5m,,,,
0.48,732.1m,,,,
0.481,721.7m,,,,
0.482,732.1m,,,,
0.483,739m,,,,
0.484,732.1m,,,,
0.485,742.4m,,,,
0.486,739m,,,,
0.487,735.5m,,,,
0.488,732.1m,,,,
0.489,742.4m,,,,
0.49,735.5m,,,,
0.491,732.1m,,,,
0.492,728.6m,,,,
0.493,732.1m,,,,
0.494,732.1m,,,,
0.495,735.5m,,,,
0.496,735.5m,,,,
0.497,735.5m,,,,
0.498,728.6m,,,,
0.499,728.6m,,,,
0.5,732.1m,,,,
0.501,735.5m,,,,
0.502,739m,,,,
0.503,739m,,,,
0.504,732.1m,,,,
0.505,732.1m,,,,
0.506,735.5m,,,,
0.507,721.7m,,,,
0.508,745.9m,,,,
0.509,732.1m,,,,
0.51,735.5m,,,,
0.511,739m,,,,
0.512,728.6m,,,,
0.513,745.9m,,,,
0.514,732.1m,,,,
0.515,735.5m,,,,
0.516,732.1m,,,,
0.517,735.5m,,,,
0.518,735.5m,,,,
0.519,735.5m,,,,
0.52,735.5m,,,,
0.521,735.5m,,,,
0.522,742.4m,,,,
0.523,728.6m,,,,
0.524,732.1m,,,,
0.525,735.5m,,,,
0.526,732.1m,,,,
0.527,735.5m,,,,
0.528,725.2m,,,,
0.529,728.6m,,,,
0.53,739m,,,,
0.531,732.1m,,,,
0.532,735.5m,,,,
0.533,745.9m,,,,
0.534,732.1m,,,,
0.535,735.5m,,,,
0.536,735.5m,,,,
0.537,735.5m,,,,
0.538,739m,,,,
0.539,732.1m,,,,
0.54,711.4m,,,,
0.541,728.6m,,,,
0.542,739m,,,,
0.543,732.1m,,,,
0.544,732.1m,,,,
0.545,739m,,,,
0.546,728.6m,,,,
0.547,739m,,,,
0.548,728.6m,,,,
0.549,732.1m,,,,
0.55,728.6m,,,,
0.551,728.6m,,,,
0.552,732.1m,,,,
0.553,732.1m,,,,
0.554,735.5m,,,,
0.555,721.7m,,,,
0.556,732.1m,,,,
0.557,745.9m,,,,
0.558,742.4m,,,,
0.559,742.4m,,,,
0.56,742.4m,,,,
0.561,735.5m,,,,
0.562,728.6m,,,,
0.563,739m,,,,
0.564,732.1m,,,,
0.565,732.1m,,,,
0.566,732.1m,,,,
0.567,728.6m,,,,
0.568,739m,,,,
0.569,728.6m,,,,
0.57,739m,,,,
0.571,739m,,,,
0.572,759.7m,,,,
0.573,735.5m,,,,
0.574,732.1m,,,,
0.575,728.6m,,,,
0.576,739m,,,,
0.577,732.1m,,,,
0.578,742.4m,,,,
0.579,735.5m,,,,
0.58,728.6m,,,,
0.581,739m,,,,
0.582,732.1m,,,,
0.583,728.6m,,,,
0.584,732.1m,,,,
0.585,742.4m,,,,
0.586,735.5m,,,,
0.587,732.1m,,,,
0.588,735.5m,,,,
0.589,732.1m,,,,
0.59,735.5m,,,,
0.591,735.5m,,,,
0.592,735.5m,,,,
0.593,735.5m,,,,
0.594,735.5m,,,,
0.595,732.1m,,,,
0.596,735.5m,,,,
0.597,735.5m,,,,
0.598,739m,,,,
0.599,725.2m,,,,
0.6,742.4m,,,,
0.601,739m,,,,
0.602,728.6m,,,,
0.603,728.6m,,,,
0.604,739m,,,,
0.605,735.5m,,,,
0.606,735.5m,,,,
0.607,739m,,,,
0.608,732.1m,,,,
0.609,735.5m,,,,
0.61,739m,,,,
0.611,749.3m,,,,
0.612,739m,,,,
0.613,732.1m,,,,
0.614,732.1m,,,,
0.615,735.5m,,,,
0.616,732.1m,,,,
0.617,735.5m,,,,
0.618,732.1m,,,,
0.619,739m,,,,
0.62,735.5m,,,,
0.621,735.5m,,,,
0.622,735.5m,,,,
0.623,735.5m,,,,
0.624,739m,,,,
0.625,739m,,,,
0.626,735.5m,,,,
0.627,728.6m,,,,
0.628,739m,,,,
0.629,735.5m,,,,
0.63,742.4m,,,,
0.631,721.7m,,,,
0.632,735.5m,,,,
0.633,732.1m,,,,
0.634,735.5m,,,,
0.635,732.1m,,,,
0.636,735.5m,,,,
0.637,735.5m,,,,
0.638,739m,,,,
0.639,735.5m,,,,
0.64,721.7m,,,,
0.641,732.1m,,,,
0.642,735.5m,,,,
0.643,732.1m,,,,
0.644,728.6m,,,,
0.645,742.4m,,,,
0.646,739m,,,,
0.647,725.2m,,,,
0.648,735.5m,,,,
0.649,728.6m,,,,
0.65,739m,,,,
0.651,742.4m,,,,
0.652,732.1m,,,,
0.653,739m,,,,
0.654,742.4m,,,,
0.655,756.2m,,,,
0.656,739m,,,,
0.657,735.5m,,,,
0.658,735.5m,,,,
0.659,732.1m,,,,
0.66,732.1m,,,,
0.661,732.1m,,,,
0.662,739m,,,,
0.663,739m,,,,
0.664,728.6m,,,,
0.665,735.5m,,,,
0.666,739m,,,,
0.667,732.1m,,,,
0.668,745.9m,,,,
0.669,742.4m,,,,
0.67,745.9m,,,,
0.671,732.1m,,,,
0.672,732.1m,,,,
0.673,749.3m,,,,
0.674,742.4m,,,,
0.675,732.1m,,,,
0.676,752.8m,,,,
0.677,732.1m,,,,
0.678,739m,,,,
0.679,732.1m,,,,
0.68,732.1m,,,,
0.681,742.4m,,,,
0.682,739m,,,,
0.683,728.6m,,,,
0.684,735.5m,,,,
0.685,735.5m,,,,
0.686,735.5m,,,,
0.687,732.1m,,,,
0.688,742.4m,,,,
0.689,735.5m,,,,
0.69,735.5m,,,,
0.691,732.1m,,,,
0.692,728.6m,,,,
0.693,725.2m,,,,
0.694,728.6m,,,,
0.695,735.5m,,,,
0.696,739m,,,,
0.697,728.6m,,,,
0.698,735.5m,,,,
0.699,739m,,,,
0.7,728.6m,,,,
0.701,742.4m,,,,
0.702,739m,,,,
0.703,732.1m,,,,
0.704,732.1m,,,,
0.705,735.5m,,,,
0.706,718.3m,,,,
0.707,732.1m,,,,
0.708,721.7m,,,,
0.709,735.5m,,,,
0.71,735.5m,,,,
0.711,739m,,,,
0.712,735.5m,,,,
0.713,725.2m,,,,
0.714,742.4m,,,,
0.715,739m,,,,
0.716,732.1m,,,,
0.717,735.5m,,,,
0.718,725.2m,,,,
0.719,728.6m,,,,
0.72,728.6m,,,,
0.721,732.1m,,,,
0.722,718.3m,,,,
0.723,735.5m,,,,
0.724,728.6m,,,,
0.725,739m,,,,
0.726,728.6m,,,,
0.727,732.1m,,,,
0.728,721.7m,,,,
0.729,742.4m,,,,
0.73,728.6m,,,,
0.731,728.6m,,,,
0.732,732.1m,,,,
0.733,749.3m,,,,
0.734,732.1m,,,,
0.735,739m,,,,
0.736,739m,,,,
0.737,739m,,,,
0.738,735.5m,,,,
0.739,735.5m,,,,
0.74,742.4m,,,,
0.741,739m,,,,
0.742,745.9m,,,,
0.743,742.4m,,,,
0.744,745.9m,,,,
0.745,735.5m,,,,
0.746,735.5m,,,,
0.747,735.5m,,,,
0.748,749.3m,,,,
0.749,735.5m,,,,
0.75,725.2m,,,,
0.751,742.4m,,,,
0.752,742.4m,,,,
0.753,728.6m,,,,
0.754,735.5m,,,,
0.755,728.6m,,,,
0.756,735.5m,,,,
0.757,745.9m,,,,
0.758,735.5m,,,,
0.759,742.4m,,,,
0.76,735.5m,,,,
0.761,725.2m,,,,
0.762,732.1m,,,,
0.763,732.1m,,,,
0.764,732.1m,,,,
0.765,742.4m,,,,
0.766,728.6m,,,,
0.767,735.5m,,,,
0.768,742.4m,,,,
0.769,732.1m,,,,
0.77,735.5m,,,,
0.771,735.5m,,,,
0.772,732.1m,,,,
0.773,718.3m,,,,
0.774,732.1m,,,,
0.775,735.5m,,,,
0.776,735.5m,,,,
0.777,728.6m,,,,
0.778,745.9m,,,,
0.779,732.1m,,,,
0.78,739m,,,,
0.781,742.4m,,,,
0.782,739m,,,,
0.783,725.2m,,,,
0.784,732.1m,,,,
0.785,739m,,,,
0.786,739m,,,,
0.787,739m,,,,
0.788,732.1m,,,,
0.789,732.1m,,,,
0.79,742.4m,,,,
0.791,728.6m,,,,
0.792,728.6m,,,,
0.793,725.2m,,,,
0.794,732.1m,,,,
0.795,735.5m,,,,
0.796,728.6m,,,,
0.797,745.9m,,,,
0.798,739m,,,,
0.799,732.1m,,,,
0.8,728.6m,,,,
0.801,732.1m,,,,
0.802,739m,,,,
0.803,732.1m,,,,
0.804,749.3m,,,,
0.805,732.1m,,,,
0.806,735.5m,,,,
0.807,739m,,,,
0.808,725.2m,,,,
0.809,732.1m,,,,
0.81,739m,,,,
0.811,735.5m,,,,
0.812,728.6m,,,,
0.813,739m,,,,
0.814,732.1m,,,,
0.815,749.3m,,,,
0.816,742.4m,,,,
0.817,732.1m,,,,
0.818,745.9m,,,,
0.819,739m,,,,
0.82,735.5m,,,,
0.821,739m,,,,
0.822,745.9m,,,,
0.823,735.5m,,,,
0.824,721.7m,,,,
0.825,739m,,,,
0.826,732.1m,,,,
0.827,728.6m,,,,
0.828,728.6m,,,,
0.829,735.5m,,,,
0.83,735.5m,,,,
0.831,739m,,,,
0.832,742.4m,,,,
0.833,732.1m,,,,
0.834,739m,,,,
0.835,739m,,,,
0.836,735.5m,,,,
0.837,728.6m,,,,
0.838,725.2m,,,,
0.839,739m,,,,
0.84,725.2m,,,,
0.841,739m,,,,
0.842,739m,,,,
0.843,735.5m,,,,
0.844,742.4m,,,,
0.845,732.1m,,,,
0.846,739m,,,,
0.847,732.1m,,,,
0.848,739m,,,,
0.849,728.6m,,,,
0.85,728.6m,,,,
0.851,725.2m,,,,
0.852,732.1m,,,,
0.853,739m,,,,
0.854,739m,,,,
0.855,728.6m,,,,
0.856,718.3m,,,,
0.857,728.6m,,,,
0.858,745.9m,,,,
0.859,742.4m,,,,
0.86,742.4m,,,,
0.861,745.9m,,,,
0.862,735.5m,,,,
0.863,735.5m,,,,
0.864,725.2m,,,,
0.865,732.1m,,,,
0.866,739m,,,,
0.867,739m,,,,
0.868,728.6m,,,,
0.869,732.1m,,,,
0.87,728.6m,,,,
0.871,745.9m,,,,
0.872,739m,,,,
0.873,728.6m,,,,
0.874,739m,,,,
0.875,728.6m,,,,
0.876,742.4m,,,,
0.877,739m,,,,
0.878,745.9m,,,,
0.879,735.5m,,,,
0.88,739m,,,,
0.881,735.5m,,,,
0.882,732.1m,,,,
0.883,728.6m,,,,
0.884,728.6m,,,,
0.885,732.1m,,,,
0.886,732.1m,,,,
0.887,732.1m,,,,
0.888,735.5m,,,,
0.889,732.1m,,,,
0.89,742.4m,,,,
0.891,739m,,,,
0.892,739m,,,,
0.893,742.4m,,,,
0.894,728.6m,,,,
0.895,732.1m,,,,
0.896,728.6m,,,,
0.897,739m,,,,
0.898,728.6m,,,,
0.899,742.4m,,,,
0.9,732.1m,,,,
0.901,739m,,,,
0.902,728.6m,,,,
0.903,742.4m,,,,
0.904,732.1m,,,,
0.905,739m,,,,
0.906,745.9m,,,,
0.907,725.2m,,,,
0.908,728.6m,,,,
0.909,742.4m,,,,
0.91,735.5m,,,,
0.911,728.6m,,,,
0.912,728.6m,,,,
0.913,732.1m,,,,
0.914,714.8m,,,,
0.915,735.5m,,,,
0.916,732.1m,,,,
0.917,739m,,,,
0.918,735.5m,,,,
0.919,735.5m,,,,
0.92,742.4m,,,,
0.921,732.1m,,,,
0.922,732.1m,,,,
0.923,721.7m,,,,
0.924,732.1m,,,,
0.925,739m,,,,
0.926,739m,,,,
0.927,745.9m,,,,
0.928,742.4m,,,,
0.929,732.1m,,,,
0.93,732.1m,,,,
0.931,735.5m,,,,
0.932,732.1m,,,,
0.933,735.5m,,,,
0.934,735.5m,,,,
0.935,735.5m,,,,
0.936,735.5m,,,,
0.937,735.5m,,,,
0.938,739m,,,,
0.939,735.5m,,,,
0.94,732.1m,,,,
0.941,732.1m,,,,
0.942,735.5m,,,,
0.943,745.9m,,,,
0.944,735.5m,,,,
0.945,749.3m,,,,
0.946,739m,,,,
0.947,745.9m,,,,
0.948,739m,,,,
0.949,732.1m,,,,
0.95,735.5m,,,,
0.951,739m,,,,
0.952,735.5m,,,,
0.953,735.5m,,,,
0.954,735.5m,,,,
0.955,749.3m,,,,
0.956,735.5m,,,,
0.957,725.2m,,,,
0.958,735.5m,,,,
0.959,739m,,,,
0.96,739m,,,,
0.961,735.5m,,,,
0.962,728.6m,,,,
0.963,728.6m,,,,
0.964,725.2m,,,,
0.965,732.1m,,,,
0.966,742.4m,,,,
0.967,732.1m,,,,
0.968,735.5m,,,,
0.969,735.5m,,,,
0.97,732.1m,,,,
0.971,739m,,,,
0.972,735.5m,,,,
0.973,739m,,,,
0.974,742.4m,,,,
0.975,735.5m,,,,
0.976,739m,,,,
0.977,735.5m,,,,
0.978,739m,,,,
0.979,739m,,,,
0.98,728.6m,,,,
0.981,739m,,,,
0.982,728.6m,,,,
0.983,739m,,,,
0.984,735.5m,,,,
0.985,735.5m,,,,
0.986,725.2m,,,,
0.987,739m,,,,
0.988,728.6m,,,,
0.989,739m,,,,
0.99,739m,,,,
0.991,735.5m,,,,
0.992,739m,,,,
0.993,732.1m,,,,
0.994,728.6m,,,,
0.995,732.1m,,,,
0.996,735.5m,,,,
0.997,735.5m,,,,
0.998,739m,,,,
0.999,739m,,,,
