Time - Voltage - Voltage,Amplitude - Voltage - Voltage,,,913,N
0.206,352.4m,,,,
0.207,352.4m,,,,
0.208,352.4m,,,,
0.209,349m,,,,
0.21,355.9m,,,,
0.211,355.9m,,,,
0.212,355.9m,,,,
0.213,342.1m,,,,
0.214,352.4m,,,,
0.215,352.4m,,,,
0.216,345.5m,,,,
0.217,352.4m,,,,
0.218,338.6m,,,,
0.219,345.5m,,,,
0.22,352.4m,,,,
0.221,342.1m,,,,
0.222,349m,,,,
0.223,345.5m,,,,
0.224,342.1m,,,,
0.225,342.1m,,,,
0.226,349m,,,,
0.227,355.9m,,,,
0.228,352.4m,,,,
0.229,342.1m,,,,
0.23,349m,,,,
0.231,345.5m,,,,
0.232,362.8m,,,,
0.233,349m,,,,
0.234,342.1m,,,,
0.235,352.4m,,,,
0.236,349m,,,,
0.237,349m,,,,
0.238,349m,,,,
0.239,362.8m,,,,
0.24,349m,,,,
0.241,349m,,,,
0.242,349m,,,,
0.243,345.5m,,,,
0.244,359.3m,,,,
0.245,355.9m,,,,
0.246,342.1m,,,,
0.247,352.4m,,,,
0.248,352.4m,,,,
0.249,359.3m,,,,
0.25,349m,,,,
0.251,349m,,,,
0.252,366.2m,,,,
0.253,338.6m,,,,
0.254,342.1m,,,,
0.255,349m,,,,
0.256,338.6m,,,,
0.257,359.3m,,,,
0.258,352.4m,,,,
0.259,349m,,,,
0.26,352.4m,,,,
0.261,355.9m,,,,
0.262,355.9m,,,,
0.263,352.4m,,,,
0.264,349m,,,,
0.265,355.9m,,,,
0.266,338.6m,,,,
0.267,352.4m,,,,
0.268,345.5m,,,,
0.269,352.4m,,,,
0.27,352.4m,,,,
0.271,362.8m,,,,
0.272,352.4m,,,,
0.273,352.4m,,,,
0.274,352.4m,,,,
0.275,345.5m,,,,
0.276,355.9m,,,,
0.277,349m,,,,
0.278,362.8m,,,,
0.279,338.6m,,,,
0.28,355.9m,,,,
0.281,362.8m,,,,
0.282,352.4m,,,,
0.283,352.4m,,,,
0.284,352.4m,,,,
0.285,345.5m,,,,
0.286,355.9m,,,,
0.287,345.5m,,,,
0.288,345.5m,,,,
0.289,345.5m,,,,
0.29,345.5m,,,,
0.291,355.9m,,,,
0.292,345.5m,,,,
0.293,345.5m,,,,
0.294,349m,,,,
0.295,352.4m,,,,
0.296,352.4m,,,,
0.297,355.9m,,,,
0.298,355.9m,,,,
0.299,355.9m,,,,
0.3,359.3m,,,,
0.301,342.1m,,,,
0.302,352.4m,,,,
0.303,352.4m,,,,
0.304,349m,,,,
0.305,355.9m,,,,
0.306,345.5m,,,,
0.307,359.3m,,,,
0.308,352.4m,,,,
0.309,338.6m,,,,
0.31,352.4m,,,,
0.311,345.5m,,,,
0.312,355.9m,,,,
0.313,345.5m,,,,
0.314,352.4m,,,,
0.315,342.1m,,,,
0.316,345.5m,,,,
0.317,349m,,,,
0.318,352.4m,,,,
0.319,352.4m,,,,
0.32,373.1m,,,,
0.321,345.5m,,,,
0.322,352.4m,,,,
0.323,349m,,,,
0.324,342.1m,,,,
0.325,355.9m,,,,
0.326,355.9m,,,,
0.327,338.6m,,,,
0.328,352.4m,,,,
0.329,345.5m,,,,
0.33,345.5m,,,,
0.331,355.9m,,,,
0.332,349m,,,,
0.333,352.4m,,,,
0.334,349m,,,,
0.335,355.9m,,,,
0.336,345.5m,,,,
0.337,349m,,,,
0.338,352.4m,,,,
0.339,359.3m,,,,
0.34,349m,,,,
0.341,345.5m,,,,
0.342,345.5m,,,,
0.343,338.6m,,,,
0.344,342.1m,,,,
0.345,355.9m,,,,
0.346,349m,,,,
0.347,349m,,,,
0.348,345.5m,,,,
0.349,355.9m,,,,
0.35,342.1m,,,,
0.351,345.5m,,,,
0.352,349m,,,,
0.353,349m,,,,
0.354,352.4m,,,,
0.355,355.9m,,,,
0.356,349m,,,,
0.357,352.4m,,,,
0.358,352.4m,,,,
0.359,349m,,,,
0.36,355.9m,,,,
0.361,352.4m,,,,
0.362,366.2m,,,,
0.363,338.6m,,,,
0.364,359.3m,,,,
0.365,345.5m,,,,
0.366,355.9m,,,,
0.367,345.5m,,,,
0.368,362.8m,,,,
0.369,345.5m,,,,
0.37,345.5m,,,,
0.371,349m,,,,
0.372,359.3m,,,,
0.373,345.5m,,,,
0.374,352.4m,,,,
0.375,328.3m,,,,
0.376,349m,,,,
0.377,355.9m,,,,
0.378,355.9m,,,,
0.379,355.9m,,,,
0.38,349m,,,,
0.381,349m,,,,
0.382,349m,,,,
0.383,352.4m,,,,
0.384,349m,,,,
0.385,349m,,,,
0.386,349m,,,,
0.387,349m,,,,
0.388,349m,,,,
0.389,349m,,,,
0.39,349m,,,,
0.391,355.9m,,,,
0.392,349m,,,,
0.393,355.9m,,,,
0.394,352.4m,,,,
0.395,352.4m,,,,
0.396,349m,,,,
0.397,352.4m,,,,
0.398,345.5m,,,,
0.399,349m,,,,
0.4,355.9m,,,,
0.401,359.3m,,,,
0.402,355.9m,,,,
0.403,345.5m,,,,
0.404,338.6m,,,,
0.405,352.4m,,,,
0.406,352.4m,,,,
0.407,342.1m,,,,
0.408,345.5m,,,,
0.409,345.5m,,,,
0.41,345.5m,,,,
0.411,342.1m,,,,
0.412,352.4m,,,,
0.413,352.4m,,,,
0.414,355.9m,,,,
0.415,349m,,,,
0.416,359.3m,,,,
0.417,338.6m,,,,
0.418,355.9m,,,,
0.419,352.4m,,,,
0.42,352.4m,,,,
0.421,342.1m,,,,
0.422,355.9m,,,,
0.423,359.3m,,,,
0.424,355.9m,,,,
0.425,355.9m,,,,
0.426,359.3m,,,,
0.427,352.4m,,,,
0.428,345.5m,,,,
0.429,352.4m,,,,
0.43,366.2m,,,,
0.431,352.4m,,,,
0.432,338.6m,,,,
0.433,352.4m,,,,
0.434,345.5m,,,,
0.435,342.1m,,,,
0.436,342.1m,,,,
0.437,349m,,,,
0.438,342.1m,,,,
0.439,349m,,,,
0.44,355.9m,,,,
0.441,352.4m,,,,
0.442,352.4m,,,,
0.443,335.2m,,,,
0.444,352.4m,,,,
0.445,349m,,,,
0.446,352.4m,,,,
0.447,352.4m,,,,
0.448,355.9m,,,,
0.449,345.5m,,,,
0.45,355.9m,,,,
0.451,355.9m,,,,
0.452,349m,,,,
0.453,352.4m,,,,
0.454,345.5m,,,,
0.455,355.9m,,,,
0.456,349m,,,,
0.457,352.4m,,,,
0.458,342.1m,,,,
0.459,355.9m,,,,
0.46,342.1m,,,,
0.461,349m,,,,
0.462,338.6m,,,,
0.463,345.5m,,,,
0.464,352.4m,,,,
0.465,349m,,,,
0.466,352.4m,,,,
0.467,349m,,,,
0.468,338.6m,,,,
0.469,349m,,,,
0.47,362.8m,,,,
0.471,349m,,,,
0.472,352.4m,,,,
0.473,352.4m,,,,
0.474,349m,,,,
0.475,355.9m,,,,
0.476,345.5m,,,,
0.477,352.4m,,,,
0.478,352.4m,,,,
0.479,352.4m,,,,
0.48,359.3m,,,,
0.481,352.4m,,,,
0.482,352.4m,,,,
0.483,355.9m,,,,
0.484,355.9m,,,,
0.485,352.4m,,,,
0.486,355.9m,,,,
0.487,349m,,,,
0.488,345.5m,,,,
0.489,345.5m,,,,
0.49,345.5m,,,,
0.491,355.9m,,,,
0.492,352.4m,,,,
0.493,359.3m,,,,
0.494,349m,,,,
0.495,355.9m,,,,
0.496,355.9m,,,,
0.497,355.9m,,,,
0.498,342.1m,,,,
0.499,352.4m,,,,
0.5,352.4m,,,,
0.501,352.4m,,,,
0.502,352.4m,,,,
0.503,349m,,,,
0.504,345.5m,,,,
0.505,349m,,,,
0.506,342.1m,,,,
0.507,345.5m,,,,
0.508,355.9m,,,,
0.509,345.5m,,,,
0.51,345.5m,,,,
0.511,338.6m,,,,
0.512,342.1m,,,,
0.513,349m,,,,
0.514,349m,,,,
0.515,349m,,,,
0.516,342.1m,,,,
0.517,352.4m,,,,
0.518,342.1m,,,,
0.519,349m,,,,
0.52,345.5m,,,,
0.521,352.4m,,,,
0.522,355.9m,,,,
0.523,342.1m,,,,
0.524,349m,,,,
0.525,349m,,,,
0.526,349m,,,,
0.527,355.9m,,,,
0.528,349m,,,,
0.529,345.5m,,,,
0.53,355.9m,,,,
0.531,345.5m,,,,
0.532,369.7m,,,,
0.533,352.4m,,,,
0.534,342.1m,,,,
0.535,338.6m,,,,
0.536,355.9m,,,,
0.537,359.3m,,,,
0.538,355.9m,,,,
0.539,345.5m,,,,
0.54,342.1m,,,,
0.541,352.4m,,,,
0.542,355.9m,,,,
0.543,349m,,,,
0.544,352.4m,,,,
0.545,352.4m,,,,
0.546,349m,,,,
0.547,352.4m,,,,
0.548,355.9m,,,,
0.549,345.5m,,,,
0.55,355.9m,,,,
0.551,352.4m,,,,
0.552,352.4m,,,,
0.553,338.6m,,,,
0.554,362.8m,,,,
0.555,355.9m,,,,
0.556,345.5m,,,,
0.557,345.5m,,,,
0.558,349m,,,,
0.559,349m,,,,
0.56,349m,,,,
0.561,342.1m,,,,
0.562,355.9m,,,,
0.563,352.4m,,,,
0.564,352.4m,,,,
0.565,352.4m,,,,
0.566,345.5m,,,,
0.567,352.4m,,,,
0.568,345.5m,,,,
0.569,355.9m,,,,
0.57,349m,,,,
0.571,352.4m,,,,
0.572,352.4m,,,,
0.573,355.9m,,,,
0.574,338.6m,,,,
0.575,338.6m,,,,
0.576,345.5m,,,,
0.577,352.4m,,,,
0.578,355.9m,,,,
0.579,345.5m,,,,
0.58,349m,,,,
0.581,345.5m,,,,
0.582,352.4m,,,,
0.583,355.9m,,,,
0.584,349m,,,,
0.585,342.1m,,,,
0.586,355.9m,,,,
0.587,352.4m,,,,
0.588,345.5m,,,,
0.589,349m,,,,
0.59,349m,,,,
0.591,345.5m,,,,
0.592,352.4m,,,,
0.593,345.5m,,,,
0.594,342.1m,,,,
0.595,349m,,,,
0.596,349m,,,,
0.597,352.4m,,,,
0.598,345.5m,,,,
0.599,355.9m,,,,
0.6,352.4m,,,,
0.601,352.4m,,,,
0.602,349m,,,,
0.603,345.5m,,,,
0.604,349m,,,,
0.605,345.5m,,,,
0.606,349m,,,,
0.607,352.4m,,,,
0.608,380m,,,,
0.609,349m,,,,
0.61,355.9m,,,,
0.611,342.1m,,,,
0.612,345.5m,,,,
0.613,359.3m,,,,
0.614,359.3m,,,,
0.615,349m,,,,
0.616,352.4m,,,,
0.617,345.5m,,,,
0.618,349m,,,,
0.619,359.3m,,,,
0.62,352.4m,,,,
0.621,345.5m,,,,
0.622,362.8m,,,,
0.623,359.3m,,,,
0.624,362.8m,,,,
0.625,342.1m,,,,
0.626,355.9m,,,,
0.627,349m,,,,
0.628,355.9m,,,,
0.629,352.4m,,,,
0.63,349m,,,,
0.631,349m,,,,
0.632,342.1m,,,,
0.633,349m,,,,
0.634,355.9m,,,,
0.635,352.4m,,,,
0.636,345.5m,,,,
0.637,349m,,,,
0.638,359.3m,,,,
0.639,345.5m,,,,
0.64,362.8m,,,,
0.641,349m,,,,
0.642,352.4m,,,,
0.643,355.9m,,,,
0.644,349m,,,,
0.645,352.4m,,,,
0.646,349m,,,,
0.647,349m,,,,
0.648,345.5m,,,,
0.649,338.6m,,,,
0.65,362.8m,,,,
0.651,349m,,,,
0.652,352.4m,,,,
0.653,345.5m,,,,
0.654,349m,,,,
0.655,355.9m,,,,
0.656,355.9m,,,,
0.657,352.4m,,,,
0.658,352.4m,,,,
0.659,352.4m,,,,
0.66,349m,,,,
0.661,342.1m,,,,
0.662,349m,,,,
0.663,352.4m,,,,
0.664,352.4m,,,,
0.665,345.5m,,,,
0.666,349m,,,,
0.667,352.4m,,,,
0.668,345.5m,,,,
0.669,355.9m,,,,
0.67,345.5m,,,,
0.671,345.5m,,,,
0.672,352.4m,,,,
0.673,345.5m,,,,
0.674,359.3m,,,,
0.675,345.5m,,,,
0.676,349m,,,,
0.677,352.4m,,,,
0.678,349m,,,,
0.679,355.9m,,,,
0.68,352.4m,,,,
0.681,349m,,,,
0.682,359.3m,,,,
0.683,345.5m,,,,
0.684,355.9m,,,,
0.685,352.4m,,,,
0.686,349m,,,,
0.687,355.9m,,,,
0.688,335.2m,,,,
0.689,355.9m,,,,
0.69,352.4m,,,,
0.691,338.6m,,,,
0.692,359.3m,,,,
0.693,342.1m,,,,
0.694,359.3m,,,,
0.695,352.4m,,,,
0.696,345.5m,,,,
0.697,355.9m,,,,
0.698,359.3m,,,,
0.699,352.4m,,,,
0.7,345.5m,,,,
0.701,355.9m,,,,
0.702,345.5m,,,,
0.703,355.9m,,,,
0.704,355.9m,,,,
0.705,349m,,,,
0.706,349m,,,,
0.707,342.1m,,,,
0.708,355.9m,,,,
0.709,349m,,,,
0.71,355.9m,,,,
0.711,355.9m,,,,
0.712,342.1m,,,,
0.713,355.9m,,,,
0.714,355.9m,,,,
0.715,342.1m,,,,
0.716,359.3m,,,,
0.717,359.3m,,,,
0.718,349m,,,,
0.719,349m,,,,
0.72,349m,,,,
0.721,352.4m,,,,
0.722,352.4m,,,,
0.723,345.5m,,,,
0.724,355.9m,,,,
0.725,355.9m,,,,
0.726,352.4m,,,,
0.727,345.5m,,,,
0.728,342.1m,,,,
0.729,355.9m,,,,
0.73,345.5m,,,,
0.731,352.4m,,,,
0.732,345.5m,,,,
0.733,352.4m,,,,
0.734,349m,,,,
0.735,355.9m,,,,
0.736,345.5m,,,,
0.737,349m,,,,
0.738,345.5m,,,,
0.739,349m,,,,
0.74,352.4m,,,,
0.741,352.4m,,,,
0.742,345.5m,,,,
0.743,342.1m,,,,
0.744,362.8m,,,,
0.745,355.9m,,,,
0.746,345.5m,,,,
0.747,352.4m,,,,
0.748,352.4m,,,,
0.749,349m,,,,
0.75,352.4m,,,,
0.751,349m,,,,
0.752,352.4m,,,,
0.753,345.5m,,,,
0.754,345.5m,,,,
0.755,349m,,,,
0.756,349m,,,,
0.757,359.3m,,,,
0.758,352.4m,,,,
0.759,359.3m,,,,
0.76,345.5m,,,,
0.761,352.4m,,,,
0.762,355.9m,,,,
0.763,362.8m,,,,
0.764,355.9m,,,,
0.765,352.4m,,,,
0.766,349m,,,,
0.767,352.4m,,,,
0.768,355.9m,,,,
0.769,345.5m,,,,
0.77,355.9m,,,,
0.771,352.4m,,,,
0.772,342.1m,,,,
0.773,355.9m,,,,
0.774,349m,,,,
0.775,355.9m,,,,
0.776,352.4m,,,,
0.777,349m,,,,
0.778,366.2m,,,,
0.779,352.4m,,,,
0.78,345.5m,,,,
0.781,342.1m,,,,
0.782,349m,,,,
0.783,355.9m,,,,
0.784,349m,,,,
0.785,345.5m,,,,
0.786,355.9m,,,,
0.787,352.4m,,,,
0.788,359.3m,,,,
0.789,355.9m,,,,
0.79,355.9m,,,,
0.791,342.1m,,,,
0.792,342.1m,,,,
0.793,342.1m,,,,
0.794,349m,,,,
0.795,352.4m,,,,
0.796,352.4m,,,,
0.797,362.8m,,,,
0.798,352.4m,,,,
0.799,349m,,,,
0.8,352.4m,,,,
0.801,355.9m,,,,
0.802,369.7m,,,,
0.803,355.9m,,,,
0.804,349m,,,,
0.805,352.4m,,,,
0.806,352.4m,,,,
0.807,355.9m,,,,
0.808,342.1m,,,,
0.809,342.1m,,,,
0.81,349m,,,,
0.811,345.5m,,,,
0.812,349m,,,,
0.813,345.5m,,,,
0.814,355.9m,,,,
0.815,355.9m,,,,
0.816,352.4m,,,,
0.817,342.1m,,,,
0.818,352.4m,,,,
0.819,359.3m,,,,
0.82,345.5m,,,,
0.821,349m,,,,
0.822,345.5m,,,,
0.823,349m,,,,
0.824,349m,,,,
0.825,352.4m,,,,
0.826,355.9m,,,,
0.827,349m,,,,
0.828,345.5m,,,,
0.829,352.4m,,,,
0.83,352.4m,,,,
0.831,355.9m,,,,
0.832,349m,,,,
0.833,349m,,,,
0.834,352.4m,,,,
0.835,355.9m,,,,
0.836,355.9m,,,,
0.837,352.4m,,,,
0.838,352.4m,,,,
0.839,345.5m,,,,
0.84,352.4m,,,,
0.841,345.5m,,,,
0.842,352.4m,,,,
0.843,345.5m,,,,
0.844,349m,,,,
0.845,349m,,,,
0.846,338.6m,,,,
0.847,352.4m,,,,
0.848,359.3m,,,,
0.849,345.5m,,,,
0.85,352.4m,,,,
0.851,359.3m,,,,
0.852,355.9m,,,,
0.853,352.4m,,,,
0.854,345.5m,,,,
0.855,355.9m,,,,
0.856,349m,,,,
0.857,366.2m,,,,
0.858,345.5m,,,,
0.859,349m,,,,
0.86,352.4m,,,,
0.861,352.4m,,,,
0.862,342.1m,,,,
0.863,345.5m,,,,
0.864,338.6m,,,,
0.865,342.1m,,,,
0.866,349m,,,,
0.867,359.3m,,,,
0.868,352.4m,,,,
0.869,342.1m,,,,
0.87,345.5m,,,,
0.871,352.4m,,,,
0.872,349m,,,,
0.873,355.9m,,,,
0.874,345.5m,,,,
0.875,355.9m,,,,
0.876,352.4m,,,,
0.877,362.8m,,,,
0.878,355.9m,,,,
0.879,352.4m,,,,
0.88,349m,,,,
0.881,342.1m,,,,
0.882,355.9m,,,,
0.883,349m,,,,
0.884,355.9m,,,,
0.885,352.4m,,,,
0.886,345.5m,,,,
0.887,349m,,,,
0.888,349m,,,,
0.889,349m,,,,
0.89,359.3m,,,,
0.891,345.5m,,,,
0.892,345.5m,,,,
0.893,362.8m,,,,
0.894,352.4m,,,,
0.895,349m,,,,
0.896,355.9m,,,,
0.897,352.4m,,,,
0.898,359.3m,,,,
0.899,349m,,,,
0.9,355.9m,,,,
0.901,352.4m,,,,
0.902,349m,,,,
0.903,352.4m,,,,
0.904,352.4m,,,,
0.905,355.9m,,,,
0.906,349m,,,,
0.907,345.5m,,,,
0.908,352.4m,,,,
0.909,355.9m,,,,
0.91,352.4m,,,,
0.911,352.4m,,,,
0.912,352.4m,,,,
0.913,345.5m,,,,
0.914,362.8m,,,,
0.915,349m,,,,
0.916,355.9m,,,,
0.917,355.9m,,,,
0.918,355.9m,,,,
0.919,352.4m,,,,
0.92,352.4m,,,,
0.921,359.3m,,,,
0.922,359.3m,,,,
0.923,349m,,,,
0.924,359.3m,,,,
0.925,359.3m,,,,
0.926,352.4m,,,,
0.927,352.4m,,,,
0.928,362.8m,,,,
0.929,349m,,,,
0.93,345.5m,,,,
0.931,352.4m,,,,
0.932,349m,,,,
0.933,352.4m,,,,
0.934,359.3m,,,,
0.935,349m,,,,
0.936,345.5m,,,,
0.937,345.5m,,,,
0.938,352.4m,,,,
0.939,345.5m,,,,
0.94,352.4m,,,,
0.941,366.2m,,,,
0.942,352.4m,,,,
0.943,352.4m,,,,
0.944,349m,,,,
0.945,349m,,,,
0.946,342.1m,,,,
0.947,342.1m,,,,
0.948,349m,,,,
0.949,349m,,,,
0.95,342.1m,,,,
0.951,349m,,,,
0.952,352.4m,,,,
0.953,349m,,,,
0.954,342.1m,,,,
0.955,352.4m,,,,
0.956,352.4m,,,,
0.957,352.4m,,,,
0.958,345.5m,,,,
0.959,345.5m,,,,
0.96,352.4m,,,,
0.961,352.4m,,,,
0.962,352.4m,,,,
0.963,355.9m,,,,
0.964,349m,,,,
0.965,345.5m,,,,
0.966,345.5m,,,,
0.967,349m,,,,
0.968,352.4m,,,,
0.969,349m,,,,
0.97,349m,,,,
0.971,355.9m,,,,
0.972,349m,,,,
0.973,349m,,,,
0.974,345.5m,,,,
0.975,349m,,,,
0.976,345.5m,,,,
0.977,362.8m,,,,
0.978,355.9m,,,,
0.979,345.5m,,,,
0.98,349m,,,,
0.981,359.3m,,,,
0.982,355.9m,,,,
0.983,352.4m,,,,
0.984,349m,,,,
0.985,355.9m,,,,
0.986,352.4m,,,,
0.987,352.4m,,,,
0.988,342.1m,,,,
0.989,355.9m,,,,
0.99,349m,,,,
0.991,355.9m,,,,
0.992,352.4m,,,,
0.993,362.8m,,,,
0.994,349m,,,,
0.995,359.3m,,,,
0.996,345.5m,,,,
0.997,345.5m,,,,
0.998,338.6m,,,,
0.999,345.5m,,,,
