Time - Voltage - Voltage,Amplitude - Voltage - Voltage,,,283,N
0.215,45.23m,,,,
0.216,52.13m,,,,
0.217,55.58m,,,,
0.218,59.03m,,,,
0.219,48.68m,,,,
0.22,45.23m,,,,
0.221,59.03m,,,,
0.222,59.03m,,,,
0.223,52.13m,,,,
0.224,55.58m,,,,
0.225,34.87m,,,,
0.226,48.68m,,,,
0.227,55.58m,,,,
0.228,52.13m,,,,
0.229,41.78m,,,,
0.23,48.68m,,,,
0.231,41.78m,,,,
0.232,55.58m,,,,
0.233,48.68m,,,,
0.234,48.68m,,,,
0.235,48.68m,,,,
0.236,55.58m,,,,
0.237,52.13m,,,,
0.238,45.23m,,,,
0.239,55.58m,,,,
0.24,48.68m,,,,
0.241,48.68m,,,,
0.242,48.68m,,,,
0.243,48.68m,,,,
0.244,52.13m,,,,
0.245,59.03m,,,,
0.246,52.13m,,,,
0.247,45.23m,,,,
0.248,45.23m,,,,
0.249,48.68m,,,,
0.25,45.23m,,,,
0.251,38.33m,,,,
0.252,45.23m,,,,
0.253,48.68m,,,,
0.254,59.03m,,,,
0.255,52.13m,,,,
0.256,48.68m,,,,
0.257,59.03m,,,,
0.258,45.23m,,,,
0.259,48.68m,,,,
0.26,55.58m,,,,
0.261,45.23m,,,,
0.262,59.03m,,,,
0.263,45.23m,,,,
0.264,45.23m,,,,
0.265,55.58m,,,,
0.266,45.23m,,,,
0.267,55.58m,,,,
0.268,52.13m,,,,
0.269,55.58m,,,,
0.27,62.49m,,,,
0.271,55.58m,,,,
0.272,48.68m,,,,
0.273,45.23m,,,,
0.274,48.68m,,,,
0.275,48.68m,,,,
0.276,48.68m,,,,
0.277,48.68m,,,,
0.278,52.13m,,,,
0.279,55.58m,,,,
0.28,59.03m,,,,
0.281,55.58m,,,,
0.282,48.68m,,,,
0.283,52.13m,,,,
0.284,48.68m,,,,
0.285,55.58m,,,,
0.286,52.13m,,,,
0.287,45.23m,,,,
0.288,48.68m,,,,
0.289,48.68m,,,,
0.29,55.58m,,,,
0.291,55.58m,,,,
0.292,45.23m,,,,
0.293,48.68m,,,,
0.294,48.68m,,,,
0.295,45.23m,,,,
0.296,45.23m,,,,
0.297,65.94m,,,,
0.298,48.68m,,,,
0.299,52.13m,,,,
0.3,55.58m,,,,
0.301,48.68m,,,,
0.302,59.03m,,,,
0.303,59.03m,,,,
0.304,59.03m,,,,
0.305,48.68m,,,,
0.306,52.13m,,,,
0.307,52.13m,,,,
0.308,48.68m,,,,
0.309,52.13m,,,,
0.31,48.68m,,,,
0.311,41.78m,,,,
0.312,48.68m,,,,
0.313,52.13m,,,,
0.314,52.13m,,,,
0.315,55.58m,,,,
0.316,52.13m,,,,
0.317,41.78m,,,,
0.318,45.23m,,,,
0.319,48.68m,,,,
0.32,48.68m,,,,
0.321,62.49m,,,,
0.322,41.78m,,,,
0.323,45.23m,,,,
0.324,52.13m,,,,
0.325,52.13m,,,,
0.326,45.23m,,,,
0.327,52.13m,,,,
0.328,45.23m,,,,
0.329,59.03m,,,,
0.33,48.68m,,,,
0.331,48.68m,,,,
0.332,48.68m,,,,
0.333,48.68m,,,,
0.334,48.68m,,,,
0.335,48.68m,,,,
0.336,38.33m,,,,
0.337,48.68m,,,,
0.338,59.03m,,,,
0.339,48.68m,,,,
0.34,52.13m,,,,
0.341,48.68m,,,,
0.342,48.68m,,,,
0.343,45.23m,,,,
0.344,52.13m,,,,
0.345,55.58m,,,,
0.346,52.13m,,,,
0.347,48.68m,,,,
0.348,55.58m,,,,
0.349,45.23m,,,,
0.35,55.58m,,,,
0.351,52.13m,,,,
0.352,48.68m,,,,
0.353,52.13m,,,,
0.354,52.13m,,,,
0.355,55.58m,,,,
0.356,45.23m,,,,
0.357,52.13m,,,,
0.358,59.03m,,,,
0.359,52.13m,,,,
0.36,59.03m,,,,
0.361,48.68m,,,,
0.362,45.23m,,,,
0.363,55.58m,,,,
0.364,48.68m,,,,
0.365,55.58m,,,,
0.366,48.68m,,,,
0.367,52.13m,,,,
0.368,48.68m,,,,
0.369,52.13m,,,,
0.37,52.13m,,,,
0.371,59.03m,,,,
0.372,45.23m,,,,
0.373,52.13m,,,,
0.374,52.13m,,,,
0.375,55.58m,,,,
0.376,55.58m,,,,
0.377,45.23m,,,,
0.378,52.13m,,,,
0.379,45.23m,,,,
0.38,52.13m,,,,
0.381,48.68m,,,,
0.382,48.68m,,,,
0.383,41.78m,,,,
0.384,45.23m,,,,
0.385,52.13m,,,,
0.386,52.13m,,,,
0.387,48.68m,,,,
0.388,55.58m,,,,
0.389,48.68m,,,,
0.39,45.23m,,,,
0.391,52.13m,,,,
0.392,48.68m,,,,
0.393,55.58m,,,,
0.394,41.78m,,,,
0.395,41.78m,,,,
0.396,48.68m,,,,
0.397,55.58m,,,,
0.398,48.68m,,,,
0.399,48.68m,,,,
0.4,48.68m,,,,
0.401,45.23m,,,,
0.402,52.13m,,,,
0.403,48.68m,,,,
0.404,52.13m,,,,
0.405,55.58m,,,,
0.406,52.13m,,,,
0.407,62.49m,,,,
0.408,41.78m,,,,
0.409,52.13m,,,,
0.41,48.68m,,,,
0.411,55.58m,,,,
0.412,52.13m,,,,
0.413,52.13m,,,,
0.414,45.23m,,,,
0.415,52.13m,,,,
0.416,48.68m,,,,
0.417,48.68m,,,,
0.418,45.23m,,,,
0.419,52.13m,,,,
0.42,41.78m,,,,
0.421,55.58m,,,,
0.422,59.03m,,,,
0.423,48.68m,,,,
0.424,48.68m,,,,
0.425,52.13m,,,,
0.426,41.78m,,,,
0.427,45.23m,,,,
0.428,55.58m,,,,
0.429,55.58m,,,,
0.43,48.68m,,,,
0.431,55.58m,,,,
0.432,41.78m,,,,
0.433,55.58m,,,,
0.434,55.58m,,,,
0.435,59.03m,,,,
0.436,48.68m,,,,
0.437,48.68m,,,,
0.438,55.58m,,,,
0.439,48.68m,,,,
0.44,48.68m,,,,
0.441,55.58m,,,,
0.442,52.13m,,,,
0.443,48.68m,,,,
0.444,45.23m,,,,
0.445,55.58m,,,,
0.446,41.78m,,,,
0.447,52.13m,,,,
0.448,55.58m,,,,
0.449,59.03m,,,,
0.45,55.58m,,,,
0.451,55.58m,,,,
0.452,45.23m,,,,
0.453,41.78m,,,,
0.454,45.23m,,,,
0.455,52.13m,,,,
0.456,48.68m,,,,
0.457,45.23m,,,,
0.458,59.03m,,,,
0.459,48.68m,,,,
0.46,52.13m,,,,
0.461,55.58m,,,,
0.462,59.03m,,,,
0.463,41.78m,,,,
0.464,45.23m,,,,
0.465,45.23m,,,,
0.466,45.23m,,,,
0.467,52.13m,,,,
0.468,45.23m,,,,
0.469,55.58m,,,,
0.47,52.13m,,,,
0.471,52.13m,,,,
0.472,48.68m,,,,
0.473,45.23m,,,,
0.474,52.13m,,,,
0.475,55.58m,,,,
0.476,59.03m,,,,
0.477,48.68m,,,,
0.478,59.03m,,,,
0.479,55.58m,,,,
0.48,38.33m,,,,
0.481,48.68m,,,,
0.482,52.13m,,,,
0.483,48.68m,,,,
0.484,52.13m,,,,
0.485,52.13m,,,,
0.486,55.58m,,,,
0.487,52.13m,,,,
0.488,48.68m,,,,
0.489,48.68m,,,,
0.49,52.13m,,,,
0.491,52.13m,,,,
0.492,45.23m,,,,
0.493,59.03m,,,,
0.494,48.68m,,,,
0.495,55.58m,,,,
0.496,48.68m,,,,
0.497,45.23m,,,,
0.498,48.68m,,,,
0.499,55.58m,,,,
0.5,55.58m,,,,
0.501,52.13m,,,,
0.502,62.49m,,,,
0.503,52.13m,,,,
0.504,55.58m,,,,
0.505,55.58m,,,,
0.506,48.68m,,,,
0.507,48.68m,,,,
0.508,52.13m,,,,
0.509,62.49m,,,,
0.51,48.68m,,,,
0.511,55.58m,,,,
0.512,65.94m,,,,
0.513,48.68m,,,,
0.514,52.13m,,,,
0.515,41.78m,,,,
0.516,45.23m,,,,
0.517,41.78m,,,,
0.518,62.49m,,,,
0.519,45.23m,,,,
0.52,55.58m,,,,
0.521,62.49m,,,,
0.522,55.58m,,,,
0.523,48.68m,,,,
0.524,52.13m,,,,
0.525,55.58m,,,,
0.526,55.58m,,,,
0.527,48.68m,,,,
0.528,48.68m,,,,
0.529,52.13m,,,,
0.53,52.13m,,,,
0.531,55.58m,,,,
0.532,41.78m,,,,
0.533,52.13m,,,,
0.534,48.68m,,,,
0.535,48.68m,,,,
0.536,41.78m,,,,
0.537,48.68m,,,,
0.538,52.13m,,,,
0.539,59.03m,,,,
0.54,52.13m,,,,
0.541,48.68m,,,,
0.542,55.58m,,,,
0.543,52.13m,,,,
0.544,48.68m,,,,
0.545,59.03m,,,,
0.546,48.68m,,,,
0.547,52.13m,,,,
0.548,45.23m,,,,
0.549,55.58m,,,,
0.55,48.68m,,,,
0.551,45.23m,,,,
0.552,41.78m,,,,
0.553,59.03m,,,,
0.554,45.23m,,,,
0.555,52.13m,,,,
0.556,55.58m,,,,
0.557,62.49m,,,,
0.558,52.13m,,,,
0.559,48.68m,,,,
0.56,48.68m,,,,
0.561,52.13m,,,,
0.562,52.13m,,,,
0.563,48.68m,,,,
0.564,45.23m,,,,
0.565,41.78m,,,,
0.566,59.03m,,,,
0.567,55.58m,,,,
0.568,52.13m,,,,
0.569,59.03m,,,,
0.57,45.23m,,,,
0.571,55.58m,,,,
0.572,48.68m,,,,
0.573,48.68m,,,,
0.574,45.23m,,,,
0.575,55.58m,,,,
0.576,48.68m,,,,
0.577,41.78m,,,,
0.578,59.03m,,,,
0.579,65.94m,,,,
0.58,52.13m,,,,
0.581,45.23m,,,,
0.582,48.68m,,,,
0.583,52.13m,,,,
0.584,48.68m,,,,
0.585,55.58m,,,,
0.586,34.87m,,,,
0.587,55.58m,,,,
0.588,45.23m,,,,
0.589,52.13m,,,,
0.59,48.68m,,,,
0.591,52.13m,,,,
0.592,45.23m,,,,
0.593,59.03m,,,,
0.594,41.78m,,,,
0.595,55.58m,,,,
0.596,52.13m,,,,
0.597,41.78m,,,,
0.598,59.03m,,,,
0.599,59.03m,,,,
0.6,52.13m,,,,
0.601,38.33m,,,,
0.602,48.68m,,,,
0.603,59.03m,,,,
0.604,48.68m,,,,
0.605,48.68m,,,,
0.606,48.68m,,,,
0.607,45.23m,,,,
0.608,55.58m,,,,
0.609,41.78m,,,,
0.61,45.23m,,,,
0.611,45.23m,,,,
0.612,48.68m,,,,
0.613,48.68m,,,,
0.614,52.13m,,,,
0.615,52.13m,,,,
0.616,55.58m,,,,
0.617,52.13m,,,,
0.618,52.13m,,,,
0.619,48.68m,,,,
0.62,52.13m,,,,
0.621,48.68m,,,,
0.622,52.13m,,,,
0.623,45.23m,,,,
0.624,55.58m,,,,
0.625,59.03m,,,,
0.626,48.68m,,,,
0.627,52.13m,,,,
0.628,48.68m,,,,
0.629,45.23m,,,,
0.63,45.23m,,,,
0.631,48.68m,,,,
0.632,55.58m,,,,
0.633,48.68m,,,,
0.634,59.03m,,,,
0.635,55.58m,,,,
0.636,55.58m,,,,
0.637,48.68m,,,,
0.638,55.58m,,,,
0.639,45.23m,,,,
0.64,48.68m,,,,
0.641,55.58m,,,,
0.642,55.58m,,,,
0.643,48.68m,,,,
0.644,55.58m,,,,
0.645,52.13m,,,,
0.646,52.13m,,,,
0.647,52.13m,,,,
0.648,59.03m,,,,
0.649,45.23m,,,,
0.65,59.03m,,,,
0.651,52.13m,,,,
0.652,59.03m,,,,
0.653,59.03m,,,,
0.654,52.13m,,,,
0.655,52.13m,,,,
0.656,45.23m,,,,
0.657,52.13m,,,,
0.658,52.13m,,,,
0.659,55.58m,,,,
0.66,52.13m,,,,
0.661,55.58m,,,,
0.662,48.68m,,,,
0.663,52.13m,,,,
0.664,55.58m,,,,
0.665,52.13m,,,,
0.666,52.13m,,,,
0.667,52.13m,,,,
0.668,52.13m,,,,
0.669,59.03m,,,,
0.67,52.13m,,,,
0.671,52.13m,,,,
0.672,55.58m,,,,
0.673,45.23m,,,,
0.674,45.23m,,,,
0.675,48.68m,,,,
0.676,52.13m,,,,
0.677,45.23m,,,,
0.678,48.68m,,,,
0.679,48.68m,,,,
0.68,48.68m,,,,
0.681,55.58m,,,,
0.682,52.13m,,,,
0.683,48.68m,,,,
0.684,52.13m,,,,
0.685,55.58m,,,,
0.686,48.68m,,,,
0.687,45.23m,,,,
0.688,41.78m,,,,
0.689,52.13m,,,,
0.69,48.68m,,,,
0.691,55.58m,,,,
0.692,45.23m,,,,
0.693,41.78m,,,,
0.694,41.78m,,,,
0.695,48.68m,,,,
0.696,45.23m,,,,
0.697,52.13m,,,,
0.698,48.68m,,,,
0.699,41.78m,,,,
0.7,45.23m,,,,
0.701,59.03m,,,,
0.702,45.23m,,,,
0.703,52.13m,,,,
0.704,48.68m,,,,
0.705,52.13m,,,,
0.706,45.23m,,,,
0.707,55.58m,,,,
0.708,52.13m,,,,
0.709,52.13m,,,,
0.71,59.03m,,,,
0.711,45.23m,,,,
0.712,52.13m,,,,
0.713,48.68m,,,,
0.714,48.68m,,,,
0.715,62.49m,,,,
0.716,41.78m,,,,
0.717,62.49m,,,,
0.718,52.13m,,,,
0.719,52.13m,,,,
0.72,62.49m,,,,
0.721,52.13m,,,,
0.722,55.58m,,,,
0.723,52.13m,,,,
0.724,59.03m,,,,
0.725,55.58m,,,,
0.726,52.13m,,,,
0.727,38.33m,,,,
0.728,48.68m,,,,
0.729,45.23m,,,,
0.73,45.23m,,,,
0.731,48.68m,,,,
0.732,48.68m,,,,
0.733,52.13m,,,,
0.734,48.68m,,,,
0.735,52.13m,,,,
0.736,55.58m,,,,
0.737,55.58m,,,,
0.738,59.03m,,,,
0.739,41.78m,,,,
0.74,59.03m,,,,
0.741,41.78m,,,,
0.742,45.23m,,,,
0.743,52.13m,,,,
0.744,52.13m,,,,
0.745,41.78m,,,,
0.746,59.03m,,,,
0.747,48.68m,,,,
0.748,52.13m,,,,
0.749,55.58m,,,,
0.75,48.68m,,,,
0.751,52.13m,,,,
0.752,41.78m,,,,
0.753,48.68m,,,,
0.754,55.58m,,,,
0.755,52.13m,,,,
0.756,48.68m,,,,
0.757,52.13m,,,,
0.758,48.68m,,,,
0.759,59.03m,,,,
0.76,52.13m,,,,
0.761,45.23m,,,,
0.762,48.68m,,,,
0.763,48.68m,,,,
0.764,48.68m,,,,
0.765,48.68m,,,,
0.766,52.13m,,,,
0.767,45.23m,,,,
0.768,41.78m,,,,
0.769,52.13m,,,,
0.77,55.58m,,,,
0.771,48.68m,,,,
0.772,62.49m,,,,
0.773,41.78m,,,,
0.774,52.13m,,,,
0.775,48.68m,,,,
0.776,48.68m,,,,
0.777,52.13m,,,,
0.778,55.58m,,,,
0.779,45.23m,,,,
0.78,48.68m,,,,
0.781,45.23m,,,,
0.782,62.49m,,,,
0.783,55.58m,,,,
0.784,52.13m,,,,
0.785,48.68m,,,,
0.786,52.13m,,,,
0.787,59.03m,,,,
0.788,55.58m,,,,
0.789,62.49m,,,,
0.79,52.13m,,,,
0.791,52.13m,,,,
0.792,48.68m,,,,
0.793,38.33m,,,,
0.794,48.68m,,,,
0.795,48.68m,,,,
0.796,48.68m,,,,
0.797,48.68m,,,,
0.798,48.68m,,,,
0.799,55.58m,,,,
0.8,52.13m,,,,
0.801,48.68m,,,,
0.802,55.58m,,,,
0.803,55.58m,,,,
0.804,48.68m,,,,
0.805,52.13m,,,,
0.806,52.13m,,,,
0.807,45.23m,,,,
0.808,48.68m,,,,
0.809,48.68m,,,,
0.81,41.78m,,,,
0.811,52.13m,,,,
0.812,48.68m,,,,
0.813,59.03m,,,,
0.814,55.58m,,,,
0.815,52.13m,,,,
0.816,52.13m,,,,
0.817,55.58m,,,,
0.818,55.58m,,,,
0.819,52.13m,,,,
0.82,48.68m,,,,
0.821,52.13m,,,,
0.822,52.13m,,,,
0.823,45.23m,,,,
0.824,52.13m,,,,
0.825,55.58m,,,,
0.826,55.58m,,,,
0.827,55.58m,,,,
0.828,45.23m,,,,
0.829,48.68m,,,,
0.83,52.13m,,,,
0.831,55.58m,,,,
0.832,45.23m,,,,
0.833,52.13m,,,,
0.834,48.68m,,,,
0.835,48.68m,,,,
0.836,52.13m,,,,
0.837,52.13m,,,,
0.838,52.13m,,,,
0.839,41.78m,,,,
0.84,55.58m,,,,
0.841,45.23m,,,,
0.842,41.78m,,,,
0.843,55.58m,,,,
0.844,55.58m,,,,
0.845,48.68m,,,,
0.846,55.58m,,,,
0.847,55.58m,,,,
0.848,45.23m,,,,
0.849,59.03m,,,,
0.85,45.23m,,,,
0.851,55.58m,,,,
0.852,48.68m,,,,
0.853,52.13m,,,,
0.854,52.13m,,,,
0.855,52.13m,,,,
0.856,52.13m,,,,
0.857,45.23m,,,,
0.858,55.58m,,,,
0.859,52.13m,,,,
0.86,55.58m,,,,
0.861,48.68m,,,,
0.862,45.23m,,,,
0.863,55.58m,,,,
0.864,59.03m,,,,
0.865,45.23m,,,,
0.866,55.58m,,,,
0.867,48.68m,,,,
0.868,52.13m,,,,
0.869,48.68m,,,,
0.87,48.68m,,,,
0.871,48.68m,,,,
0.872,55.58m,,,,
0.873,55.58m,,,,
0.874,52.13m,,,,
0.875,55.58m,,,,
0.876,48.68m,,,,
0.877,52.13m,,,,
0.878,41.78m,,,,
0.879,45.23m,,,,
0.88,41.78m,,,,
0.881,48.68m,,,,
0.882,52.13m,,,,
0.883,48.68m,,,,
0.884,48.68m,,,,
0.885,55.58m,,,,
0.886,45.23m,,,,
0.887,52.13m,,,,
0.888,45.23m,,,,
0.889,45.23m,,,,
0.89,48.68m,,,,
0.891,48.68m,,,,
0.892,52.13m,,,,
0.893,52.13m,,,,
0.894,52.13m,,,,
0.895,48.68m,,,,
0.896,48.68m,,,,
0.897,55.58m,,,,
0.898,55.58m,,,,
0.899,52.13m,,,,
0.9,55.58m,,,,
0.901,52.13m,,,,
0.902,41.78m,,,,
0.903,55.58m,,,,
0.904,48.68m,,,,
0.905,48.68m,,,,
0.906,55.58m,,,,
0.907,45.23m,,,,
0.908,52.13m,,,,
0.909,52.13m,,,,
0.91,55.58m,,,,
0.911,41.78m,,,,
0.912,52.13m,,,,
0.913,45.23m,,,,
0.914,48.68m,,,,
0.915,55.58m,,,,
0.916,55.58m,,,,
0.917,59.03m,,,,
0.918,62.49m,,,,
0.919,41.78m,,,,
0.92,55.58m,,,,
0.921,55.58m,,,,
0.922,55.58m,,,,
0.923,45.23m,,,,
0.924,45.23m,,,,
0.925,55.58m,,,,
0.926,52.13m,,,,
0.927,55.58m,,,,
0.928,52.13m,,,,
0.929,55.58m,,,,
0.93,48.68m,,,,
0.931,38.33m,,,,
0.932,59.03m,,,,
0.933,52.13m,,,,
0.934,62.49m,,,,
0.935,55.58m,,,,
0.936,38.33m,,,,
0.937,52.13m,,,,
0.938,52.13m,,,,
0.939,52.13m,,,,
0.94,59.03m,,,,
0.941,48.68m,,,,
0.942,59.03m,,,,
0.943,55.58m,,,,
0.944,45.23m,,,,
0.945,55.58m,,,,
0.946,48.68m,,,,
0.947,52.13m,,,,
0.948,52.13m,,,,
0.949,48.68m,,,,
0.95,48.68m,,,,
0.951,52.13m,,,,
0.952,55.58m,,,,
0.953,45.23m,,,,
0.954,45.23m,,,,
0.955,52.13m,,,,
0.956,41.78m,,,,
0.957,52.13m,,,,
0.958,48.68m,,,,
0.959,62.49m,,,,
0.96,48.68m,,,,
0.961,38.33m,,,,
0.962,48.68m,,,,
0.963,52.13m,,,,
0.964,52.13m,,,,
0.965,52.13m,,,,
0.966,52.13m,,,,
0.967,48.68m,,,,
0.968,52.13m,,,,
0.969,45.23m,,,,
0.97,48.68m,,,,
0.971,48.68m,,,,
0.972,45.23m,,,,
0.973,52.13m,,,,
0.974,45.23m,,,,
0.975,52.13m,,,,
0.976,45.23m,,,,
0.977,41.78m,,,,
0.978,38.33m,,,,
0.979,48.68m,,,,
0.98,62.49m,,,,
0.981,45.23m,,,,
0.982,52.13m,,,,
0.983,45.23m,,,,
0.984,52.13m,,,,
0.985,41.78m,,,,
0.986,59.03m,,,,
0.987,52.13m,,,,
0.988,52.13m,,,,
0.989,55.58m,,,,
0.99,59.03m,,,,
0.991,45.23m,,,,
0.992,52.13m,,,,
0.993,59.03m,,,,
0.994,45.23m,,,,
0.995,59.03m,,,,
0.996,59.03m,,,,
0.997,45.23m,,,,
0.998,48.68m,,,,
0.999,55.58m,,,,
