Time - Voltage - Voltage,Amplitude - Voltage - Voltage,,,0,N
0.778,-82.48m,,,,
0.779,-85.93m,,,,
0.78,-65.22m,,,,
0.781,-72.12m,,,,
0.782,-85.93m,,,,
0.783,-75.57m,,,,
0.784,-75.57m,,,,
0.785,-92.83m,,,,
0.786,-85.93m,,,,
0.787,-79.03m,,,,
0.788,-79.03m,,,,
0.789,-75.57m,,,,
0.79,-75.57m,,,,
0.791,-75.57m,,,,
0.792,-82.48m,,,,
0.793,-72.12m,,,,
0.794,-85.93m,,,,
0.795,-85.93m,,,,
0.796,-82.48m,,,,
0.797,-79.03m,,,,
0.798,-72.12m,,,,
0.799,-79.03m,,,,
0.8,-75.57m,,,,
0.801,-79.03m,,,,
0.802,-82.48m,,,,
0.803,-68.67m,,,,
0.804,-68.67m,,,,
0.805,-82.48m,,,,
0.806,-72.12m,,,,
0.807,-75.57m,,,,
0.808,-75.57m,,,,
0.809,-72.12m,,,,
0.81,-75.57m,,,,
0.811,-85.93m,,,,
0.812,-72.12m,,,,
0.813,-82.48m,,,,
0.814,-82.48m,,,,
0.815,-82.48m,,,,
0.816,-79.03m,,,,
0.817,-68.67m,,,,
0.818,-75.57m,,,,
0.819,-75.57m,,,,
0.82,-72.12m,,,,
0.821,-82.48m,,,,
0.822,-79.03m,,,,
0.823,-82.48m,,,,
0.824,-85.93m,,,,
0.825,-79.03m,,,,
0.826,-82.48m,,,,
0.827,-79.03m,,,,
0.828,-72.12m,,,,
0.829,-75.57m,,,,
0.83,-82.48m,,,,
0.831,-75.57m,,,,
0.832,-75.57m,,,,
0.833,-72.12m,,,,
0.834,-85.93m,,,,
0.835,-85.93m,,,,
0.836,-79.03m,,,,
0.837,-82.48m,,,,
0.838,-75.57m,,,,
0.839,-85.93m,,,,
0.84,-79.03m,,,,
0.841,-68.67m,,,,
0.842,-89.38m,,,,
0.843,-79.03m,,,,
0.844,-85.93m,,,,
0.845,-79.03m,,,,
0.846,-75.57m,,,,
0.847,-75.57m,,,,
0.848,-72.12m,,,,
0.849,-72.12m,,,,
0.85,-79.03m,,,,
0.851,-79.03m,,,,
0.852,-82.48m,,,,
0.853,-82.48m,,,,
0.854,-79.03m,,,,
0.855,-82.48m,,,,
0.856,-72.12m,,,,
0.857,-75.57m,,,,
0.858,-75.57m,,,,
0.859,-75.57m,,,,
0.86,-72.12m,,,,
0.861,-68.67m,,,,
0.862,-75.57m,,,,
0.863,-82.48m,,,,
0.864,-75.57m,,,,
0.865,-75.57m,,,,
0.866,-72.12m,,,,
0.867,-72.12m,,,,
0.868,-72.12m,,,,
0.869,-82.48m,,,,
0.87,-85.93m,,,,
0.871,-79.03m,,,,
0.872,-75.57m,,,,
0.873,-75.57m,,,,
0.874,-75.57m,,,,
0.875,-82.48m,,,,
0.876,-72.12m,,,,
0.877,-79.03m,,,,
0.878,-75.57m,,,,
0.879,-75.57m,,,,
0.88,-75.57m,,,,
0.881,-89.38m,,,,
0.882,-82.48m,,,,
0.883,-82.48m,,,,
0.884,-79.03m,,,,
0.885,-82.48m,,,,
0.886,-79.03m,,,,
0.887,-68.67m,,,,
0.888,-79.03m,,,,
0.889,-79.03m,,,,
0.89,-72.12m,,,,
0.891,-72.12m,,,,
0.892,-79.03m,,,,
0.893,-82.48m,,,,
0.894,-79.03m,,,,
0.895,-79.03m,,,,
0.896,-75.57m,,,,
0.897,-75.57m,,,,
0.898,-79.03m,,,,
0.899,-72.12m,,,,
0.9,-79.03m,,,,
0.901,-82.48m,,,,
0.902,-72.12m,,,,
0.903,-75.57m,,,,
0.904,-79.03m,,,,
0.905,-82.48m,,,,
0.906,-75.57m,,,,
0.907,-82.48m,,,,
0.908,-82.48m,,,,
0.909,-82.48m,,,,
0.91,-75.57m,,,,
0.911,-72.12m,,,,
0.912,-82.48m,,,,
0.913,-82.48m,,,,
0.914,-79.03m,,,,
0.915,-85.93m,,,,
0.916,-79.03m,,,,
0.917,-75.57m,,,,
0.918,-75.57m,,,,
0.919,-89.38m,,,,
0.92,-82.48m,,,,
0.921,-75.57m,,,,
0.922,-72.12m,,,,
0.923,-75.57m,,,,
0.924,-85.93m,,,,
0.925,-72.12m,,,,
0.926,-89.38m,,,,
0.927,-79.03m,,,,
0.928,-79.03m,,,,
0.929,-89.38m,,,,
0.93,-72.12m,,,,
0.931,-79.03m,,,,
0.932,-75.57m,,,,
0.933,-85.93m,,,,
0.934,-72.12m,,,,
0.935,-72.12m,,,,
0.936,-75.57m,,,,
0.937,-75.57m,,,,
0.938,-72.12m,,,,
0.939,-75.57m,,,,
0.94,-85.93m,,,,
0.941,-82.48m,,,,
0.942,-82.48m,,,,
0.943,-82.48m,,,,
0.944,-75.57m,,,,
0.945,-75.57m,,,,
0.946,-75.57m,,,,
0.947,-79.03m,,,,
0.948,-75.57m,,,,
0.949,-79.03m,,,,
0.95,-79.03m,,,,
0.951,-68.67m,,,,
0.952,-61.77m,,,,
0.953,-75.57m,,,,
0.954,-82.48m,,,,
0.955,-82.48m,,,,
0.956,-72.12m,,,,
0.957,-89.38m,,,,
0.958,-68.67m,,,,
0.959,-75.57m,,,,
0.96,-65.22m,,,,
0.961,-82.48m,,,,
0.962,-79.03m,,,,
0.963,-79.03m,,,,
0.964,-72.12m,,,,
0.965,-61.77m,,,,
0.966,-72.12m,,,,
0.967,-82.48m,,,,
0.968,-75.57m,,,,
0.969,-79.03m,,,,
0.97,-79.03m,,,,
0.971,-75.57m,,,,
0.972,-82.48m,,,,
0.973,-79.03m,,,,
0.974,-82.48m,,,,
0.975,-82.48m,,,,
0.976,-82.48m,,,,
0.977,-85.93m,,,,
0.978,-85.93m,,,,
0.979,-72.12m,,,,
0.98,-75.57m,,,,
0.981,-82.48m,,,,
0.982,-68.67m,,,,
0.983,-82.48m,,,,
0.984,-82.48m,,,,
0.985,-82.48m,,,,
0.986,-68.67m,,,,
0.987,-75.57m,,,,
0.988,-82.48m,,,,
0.989,-75.57m,,,,
0.99,-82.48m,,,,
0.991,-79.03m,,,,
0.992,-85.93m,,,,
0.993,-89.38m,,,,
0.994,-82.48m,,,,
