Time - Voltage - Voltage,Amplitude - Voltage - Voltage,,,1460,N
0.278,621.6m,,,,
0.279,611.3m,,,,
0.28,628.5m,,,,
0.281,611.3m,,,,
0.282,614.7m,,,,
0.283,611.3m,,,,
0.284,618.2m,,,,
0.285,614.7m,,,,
0.286,611.3m,,,,
0.287,618.2m,,,,
0.288,607.8m,,,,
0.289,614.7m,,,,
0.29,614.7m,,,,
0.291,614.7m,,,,
0.292,618.2m,,,,
0.293,621.6m,,,,
0.294,628.5m,,,,
0.295,611.3m,,,,
0.296,604.4m,,,,
0.297,621.6m,,,,
0.298,614.7m,,,,
0.299,618.2m,,,,
0.3,614.7m,,,,
0.301,618.2m,,,,
0.302,611.3m,,,,
0.303,614.7m,,,,
0.304,621.6m,,,,
0.305,600.9m,,,,
0.306,614.7m,,,,
0.307,618.2m,,,,
0.308,607.8m,,,,
0.309,625.1m,,,,
0.31,625.1m,,,,
0.311,614.7m,,,,
0.312,607.8m,,,,
0.313,618.2m,,,,
0.314,618.2m,,,,
0.315,614.7m,,,,
0.316,621.6m,,,,
0.317,614.7m,,,,
0.318,607.8m,,,,
0.319,611.3m,,,,
0.32,611.3m,,,,
0.321,614.7m,,,,
0.322,607.8m,,,,
0.323,590.6m,,,,
0.324,618.2m,,,,
0.325,621.6m,,,,
0.326,611.3m,,,,
0.327,611.3m,,,,
0.328,600.9m,,,,
0.329,614.7m,,,,
0.33,618.2m,,,,
0.331,618.2m,,,,
0.332,614.7m,,,,
0.333,618.2m,,,,
0.334,614.7m,,,,
0.335,611.3m,,,,
0.336,618.2m,,,,
0.337,618.2m,,,,
0.338,614.7m,,,,
0.339,632m,,,,
0.34,607.8m,,,,
0.341,621.6m,,,,
0.342,614.7m,,,,
0.343,614.7m,,,,
0.344,621.6m,,,,
0.345,625.1m,,,,
0.346,618.2m,,,,
0.347,614.7m,,,,
0.348,614.7m,,,,
0.349,611.3m,,,,
0.35,618.2m,,,,
0.351,618.2m,,,,
0.352,625.1m,,,,
0.353,618.2m,,,,
0.354,611.3m,,,,
0.355,628.5m,,,,
0.356,614.7m,,,,
0.357,614.7m,,,,
0.358,618.2m,,,,
0.359,604.4m,,,,
0.36,614.7m,,,,
0.361,614.7m,,,,
0.362,628.5m,,,,
0.363,621.6m,,,,
0.364,621.6m,,,,
0.365,618.2m,,,,
0.366,614.7m,,,,
0.367,604.4m,,,,
0.368,625.1m,,,,
0.369,607.8m,,,,
0.37,614.7m,,,,
0.371,604.4m,,,,
0.372,600.9m,,,,
0.373,621.6m,,,,
0.374,611.3m,,,,
0.375,625.1m,,,,
0.376,618.2m,,,,
0.377,611.3m,,,,
0.378,614.7m,,,,
0.379,614.7m,,,,
0.38,614.7m,,,,
0.381,611.3m,,,,
0.382,618.2m,,,,
0.383,625.1m,,,,
0.384,611.3m,,,,
0.385,611.3m,,,,
0.386,621.6m,,,,
0.387,611.3m,,,,
0.388,614.7m,,,,
0.389,614.7m,,,,
0.39,611.3m,,,,
0.391,618.2m,,,,
0.392,604.4m,,,,
0.393,625.1m,,,,
0.394,618.2m,,,,
0.395,618.2m,,,,
0.396,611.3m,,,,
0.397,611.3m,,,,
0.398,611.3m,,,,
0.399,607.8m,,,,
0.4,600.9m,,,,
0.401,618.2m,,,,
0.402,614.7m,,,,
0.403,621.6m,,,,
0.404,614.7m,,,,
0.405,604.4m,,,,
0.406,607.8m,,,,
0.407,621.6m,,,,
0.408,621.6m,,,,
0.409,614.7m,,,,
0.41,614.7m,,,,
0.411,618.2m,,,,
0.412,621.6m,,,,
0.413,621.6m,,,,
0.414,614.7m,,,,
0.415,614.7m,,,,
0.416,600.9m,,,,
0.417,614.7m,,,,
0.418,621.6m,,,,
0.419,618.2m,,,,
0.42,625.1m,,,,
0.421,611.3m,,,,
0.422,632m,,,,
0.423,618.2m,,,,
0.424,618.2m,,,,
0.425,621.6m,,,,
0.426,607.8m,,,,
0.427,614.7m,,,,
0.428,621.6m,,,,
0.429,621.6m,,,,
0.43,614.7m,,,,
0.431,618.2m,,,,
0.432,607.8m,,,,
0.433,604.4m,,,,
0.434,614.7m,,,,
0.435,607.8m,,,,
0.436,611.3m,,,,
0.437,618.2m,,,,
0.438,618.2m,,,,
0.439,614.7m,,,,
0.44,618.2m,,,,
0.441,611.3m,,,,
0.442,604.4m,,,,
0.443,618.2m,,,,
0.444,621.6m,,,,
0.445,614.7m,,,,
0.446,618.2m,,,,
0.447,614.7m,,,,
0.448,635.4m,,,,
0.449,621.6m,,,,
0.45,611.3m,,,,
0.451,614.7m,,,,
0.452,611.3m,,,,
0.453,614.7m,,,,
0.454,611.3m,,,,
0.455,621.6m,,,,
0.456,611.3m,,,,
0.457,611.3m,,,,
0.458,614.7m,,,,
0.459,611.3m,,,,
0.46,614.7m,,,,
0.461,614.7m,,,,
0.462,621.6m,,,,
0.463,611.3m,,,,
0.464,611.3m,,,,
0.465,611.3m,,,,
0.466,611.3m,,,,
0.467,618.2m,,,,
0.468,614.7m,,,,
0.469,611.3m,,,,
0.47,621.6m,,,,
0.471,611.3m,,,,
0.472,618.2m,,,,
0.473,614.7m,,,,
0.474,625.1m,,,,
0.475,618.2m,,,,
0.476,594m,,,,
0.477,607.8m,,,,
0.478,614.7m,,,,
0.479,621.6m,,,,
0.48,607.8m,,,,
0.481,604.4m,,,,
0.482,614.7m,,,,
0.483,614.7m,,,,
0.484,614.7m,,,,
0.485,614.7m,,,,
0.486,614.7m,,,,
0.487,621.6m,,,,
0.488,607.8m,,,,
0.489,625.1m,,,,
0.49,614.7m,,,,
0.491,618.2m,,,,
0.492,625.1m,,,,
0.493,614.7m,,,,
0.494,618.2m,,,,
0.495,604.4m,,,,
0.496,642.3m,,,,
0.497,611.3m,,,,
0.498,611.3m,,,,
0.499,600.9m,,,,
0.5,621.6m,,,,
0.501,614.7m,,,,
0.502,614.7m,,,,
0.503,618.2m,,,,
0.504,611.3m,,,,
0.505,632m,,,,
0.506,621.6m,,,,
0.507,607.8m,,,,
0.508,614.7m,,,,
0.509,621.6m,,,,
0.51,614.7m,,,,
0.511,611.3m,,,,
0.512,611.3m,,,,
0.513,621.6m,,,,
0.514,618.2m,,,,
0.515,625.1m,,,,
0.516,611.3m,,,,
0.517,611.3m,,,,
0.518,625.1m,,,,
0.519,621.6m,,,,
0.52,611.3m,,,,
0.521,614.7m,,,,
0.522,618.2m,,,,
0.523,625.1m,,,,
0.524,614.7m,,,,
0.525,611.3m,,,,
0.526,611.3m,,,,
0.527,614.7m,,,,
0.528,587.1m,,,,
0.529,621.6m,,,,
0.53,611.3m,,,,
0.531,614.7m,,,,
0.532,611.3m,,,,
0.533,611.3m,,,,
0.534,611.3m,,,,
0.535,611.3m,,,,
0.536,611.3m,,,,
0.537,614.7m,,,,
0.538,614.7m,,,,
0.539,611.3m,,,,
0.54,607.8m,,,,
0.541,618.2m,,,,
0.542,621.6m,,,,
0.543,614.7m,,,,
0.544,611.3m,,,,
0.545,611.3m,,,,
0.546,614.7m,,,,
0.547,621.6m,,,,
0.548,618.2m,,,,
0.549,618.2m,,,,
0.55,618.2m,,,,
0.551,621.6m,,,,
0.552,618.2m,,,,
0.553,611.3m,,,,
0.554,614.7m,,,,
0.555,618.2m,,,,
0.556,607.8m,,,,
0.557,621.6m,,,,
0.558,611.3m,,,,
0.559,621.6m,,,,
0.56,618.2m,,,,
0.561,614.7m,,,,
0.562,625.1m,,,,
0.563,611.3m,,,,
0.564,611.3m,,,,
0.565,618.2m,,,,
0.566,621.6m,,,,
0.567,618.2m,,,,
0.568,614.7m,,,,
0.569,614.7m,,,,
0.57,628.5m,,,,
0.571,625.1m,,,,
0.572,621.6m,,,,
0.573,621.6m,,,,
0.574,618.2m,,,,
0.575,611.3m,,,,
0.576,621.6m,,,,
0.577,618.2m,,,,
0.578,607.8m,,,,
0.579,604.4m,,,,
0.58,618.2m,,,,
0.581,621.6m,,,,
0.582,618.2m,,,,
0.583,611.3m,,,,
0.584,625.1m,,,,
0.585,621.6m,,,,
0.586,618.2m,,,,
0.587,614.7m,,,,
0.588,607.8m,,,,
0.589,621.6m,,,,
0.59,614.7m,,,,
0.591,614.7m,,,,
0.592,604.4m,,,,
0.593,618.2m,,,,
0.594,611.3m,,,,
0.595,604.4m,,,,
0.596,625.1m,,,,
0.597,614.7m,,,,
0.598,611.3m,,,,
0.599,604.4m,,,,
0.6,618.2m,,,,
0.601,618.2m,,,,
0.602,611.3m,,,,
0.603,611.3m,,,,
0.604,628.5m,,,,
0.605,607.8m,,,,
0.606,618.2m,,,,
0.607,607.8m,,,,
0.608,607.8m,,,,
0.609,618.2m,,,,
0.61,607.8m,,,,
0.611,621.6m,,,,
0.612,614.7m,,,,
0.613,625.1m,,,,
0.614,621.6m,,,,
0.615,604.4m,,,,
0.616,618.2m,,,,
0.617,618.2m,,,,
0.618,621.6m,,,,
0.619,614.7m,,,,
0.62,618.2m,,,,
0.621,594m,,,,
0.622,628.5m,,,,
0.623,611.3m,,,,
0.624,614.7m,,,,
0.625,611.3m,,,,
0.626,614.7m,,,,
0.627,628.5m,,,,
0.628,611.3m,,,,
0.629,614.7m,,,,
0.63,614.7m,,,,
0.631,618.2m,,,,
0.632,618.2m,,,,
0.633,607.8m,,,,
0.634,611.3m,,,,
0.635,614.7m,,,,
0.636,611.3m,,,,
0.637,590.6m,,,,
0.638,611.3m,,,,
0.639,618.2m,,,,
0.64,611.3m,,,,
0.641,614.7m,,,,
0.642,604.4m,,,,
0.643,614.7m,,,,
0.644,607.8m,,,,
0.645,618.2m,,,,
0.646,604.4m,,,,
0.647,614.7m,,,,
0.648,621.6m,,,,
0.649,621.6m,,,,
0.65,607.8m,,,,
0.651,614.7m,,,,
0.652,621.6m,,,,
0.653,628.5m,,,,
0.654,618.2m,,,,
0.655,611.3m,,,,
0.656,607.8m,,,,
0.657,611.3m,,,,
0.658,614.7m,,,,
0.659,618.2m,,,,
0.66,614.7m,,,,
0.661,614.7m,,,,
0.662,621.6m,,,,
0.663,604.4m,,,,
0.664,607.8m,,,,
0.665,604.4m,,,,
0.666,618.2m,,,,
0.667,614.7m,,,,
0.668,600.9m,,,,
0.669,611.3m,,,,
0.67,607.8m,,,,
0.671,607.8m,,,,
0.672,607.8m,,,,
0.673,618.2m,,,,
0.674,614.7m,,,,
0.675,611.3m,,,,
0.676,621.6m,,,,
0.677,611.3m,,,,
0.678,628.5m,,,,
0.679,618.2m,,,,
0.68,611.3m,,,,
0.681,621.6m,,,,
0.682,625.1m,,,,
0.683,614.7m,,,,
0.684,614.7m,,,,
0.685,611.3m,,,,
0.686,611.3m,,,,
0.687,611.3m,,,,
0.688,618.2m,,,,
0.689,614.7m,,,,
0.69,618.2m,,,,
0.691,614.7m,,,,
0.692,607.8m,,,,
0.693,614.7m,,,,
0.694,604.4m,,,,
0.695,614.7m,,,,
0.696,618.2m,,,,
0.697,621.6m,,,,
0.698,632m,,,,
0.699,614.7m,,,,
0.7,618.2m,,,,
0.701,614.7m,,,,
0.702,614.7m,,,,
0.703,618.2m,,,,
0.704,604.4m,,,,
0.705,614.7m,,,,
0.706,618.2m,,,,
0.707,618.2m,,,,
0.708,621.6m,,,,
0.709,614.7m,,,,
0.71,611.3m,,,,
0.711,611.3m,,,,
0.712,611.3m,,,,
0.713,614.7m,,,,
0.714,607.8m,,,,
0.715,621.6m,,,,
0.716,625.1m,,,,
0.717,618.2m,,,,
0.718,618.2m,,,,
0.719,618.2m,,,,
0.72,604.4m,,,,
0.721,614.7m,,,,
0.722,618.2m,,,,
0.723,607.8m,,,,
0.724,607.8m,,,,
0.725,625.1m,,,,
0.726,628.5m,,,,
0.727,600.9m,,,,
0.728,611.3m,,,,
0.729,614.7m,,,,
0.73,600.9m,,,,
0.731,611.3m,,,,
0.732,621.6m,,,,
0.733,621.6m,,,,
0.734,611.3m,,,,
0.735,614.7m,,,,
0.736,614.7m,,,,
0.737,611.3m,,,,
0.738,611.3m,,,,
0.739,614.7m,,,,
0.74,611.3m,,,,
0.741,611.3m,,,,
0.742,618.2m,,,,
0.743,614.7m,,,,
0.744,614.7m,,,,
0.745,607.8m,,,,
0.746,614.7m,,,,
0.747,614.7m,,,,
0.748,614.7m,,,,
0.749,614.7m,,,,
0.75,625.1m,,,,
0.751,614.7m,,,,
0.752,614.7m,,,,
0.753,611.3m,,,,
0.754,607.8m,,,,
0.755,618.2m,,,,
0.756,618.2m,,,,
0.757,611.3m,,,,
0.758,611.3m,,,,
0.759,618.2m,,,,
0.76,618.2m,,,,
0.761,607.8m,,,,
0.762,618.2m,,,,
0.763,614.7m,,,,
0.764,632m,,,,
0.765,618.2m,,,,
0.766,611.3m,,,,
0.767,618.2m,,,,
0.768,611.3m,,,,
0.769,625.1m,,,,
0.77,611.3m,,,,
0.771,621.6m,,,,
0.772,611.3m,,,,
0.773,618.2m,,,,
0.774,614.7m,,,,
0.775,618.2m,,,,
0.776,611.3m,,,,
0.777,614.7m,,,,
0.778,611.3m,,,,
0.779,618.2m,,,,
0.78,611.3m,,,,
0.781,618.2m,,,,
0.782,618.2m,,,,
0.783,614.7m,,,,
0.784,611.3m,,,,
0.785,618.2m,,,,
0.786,618.2m,,,,
0.787,611.3m,,,,
0.788,604.4m,,,,
0.789,611.3m,,,,
0.79,604.4m,,,,
0.791,614.7m,,,,
0.792,611.3m,,,,
0.793,621.6m,,,,
0.794,621.6m,,,,
0.795,611.3m,,,,
0.796,614.7m,,,,
0.797,607.8m,,,,
0.798,618.2m,,,,
0.799,607.8m,,,,
0.8,618.2m,,,,
0.801,614.7m,,,,
0.802,611.3m,,,,
0.803,618.2m,,,,
0.804,618.2m,,,,
0.805,611.3m,,,,
0.806,621.6m,,,,
0.807,604.4m,,,,
0.808,618.2m,,,,
0.809,614.7m,,,,
0.81,621.6m,,,,
0.811,621.6m,,,,
0.812,611.3m,,,,
0.813,621.6m,,,,
0.814,604.4m,,,,
0.815,614.7m,,,,
0.816,618.2m,,,,
0.817,621.6m,,,,
0.818,611.3m,,,,
0.819,618.2m,,,,
0.82,611.3m,,,,
0.821,607.8m,,,,
0.822,604.4m,,,,
0.823,628.5m,,,,
0.824,618.2m,,,,
0.825,621.6m,,,,
0.826,604.4m,,,,
0.827,614.7m,,,,
0.828,618.2m,,,,
0.829,614.7m,,,,
0.83,611.3m,,,,
0.831,621.6m,,,,
0.832,625.1m,,,,
0.833,611.3m,,,,
0.834,611.3m,,,,
0.835,621.6m,,,,
0.836,611.3m,,,,
0.837,618.2m,,,,
0.838,607.8m,,,,
0.839,600.9m,,,,
0.84,604.4m,,,,
0.841,614.7m,,,,
0.842,618.2m,,,,
0.843,618.2m,,,,
0.844,621.6m,,,,
0.845,611.3m,,,,
0.846,611.3m,,,,
0.847,614.7m,,,,
0.848,607.8m,,,,
0.849,614.7m,,,,
0.85,611.3m,,,,
0.851,614.7m,,,,
0.852,611.3m,,,,
0.853,621.6m,,,,
0.854,618.2m,,,,
0.855,632m,,,,
0.856,607.8m,,,,
0.857,621.6m,,,,
0.858,607.8m,,,,
0.859,618.2m,,,,
0.86,614.7m,,,,
0.861,618.2m,,,,
0.862,621.6m,,,,
0.863,611.3m,,,,
0.864,614.7m,,,,
0.865,607.8m,,,,
0.866,614.7m,,,,
0.867,618.2m,,,,
0.868,614.7m,,,,
0.869,607.8m,,,,
0.87,618.2m,,,,
0.871,614.7m,,,,
0.872,614.7m,,,,
0.873,614.7m,,,,
0.874,614.7m,,,,
0.875,614.7m,,,,
0.876,607.8m,,,,
0.877,614.7m,,,,
0.878,614.7m,,,,
0.879,614.7m,,,,
0.88,614.7m,,,,
0.881,621.6m,,,,
0.882,607.8m,,,,
0.883,618.2m,,,,
0.884,614.7m,,,,
0.885,621.6m,,,,
0.886,614.7m,,,,
0.887,621.6m,,,,
0.888,621.6m,,,,
0.889,618.2m,,,,
0.89,611.3m,,,,
0.891,611.3m,,,,
0.892,611.3m,,,,
0.893,625.1m,,,,
0.894,607.8m,,,,
0.895,604.4m,,,,
0.896,614.7m,,,,
0.897,625.1m,,,,
0.898,614.7m,,,,
0.899,621.6m,,,,
0.9,618.2m,,,,
0.901,618.2m,,,,
0.902,611.3m,,,,
0.903,600.9m,,,,
0.904,618.2m,,,,
0.905,618.2m,,,,
0.906,618.2m,,,,
0.907,611.3m,,,,
0.908,628.5m,,,,
0.909,618.2m,,,,
0.91,607.8m,,,,
0.911,611.3m,,,,
0.912,618.2m,,,,
0.913,600.9m,,,,
0.914,618.2m,,,,
0.915,618.2m,,,,
0.916,607.8m,,,,
0.917,604.4m,,,,
0.918,614.7m,,,,
0.919,618.2m,,,,
0.92,618.2m,,,,
0.921,621.6m,,,,
0.922,611.3m,,,,
0.923,618.2m,,,,
0.924,621.6m,,,,
0.925,611.3m,,,,
0.926,618.2m,,,,
0.927,607.8m,,,,
0.928,614.7m,,,,
0.929,618.2m,,,,
0.93,625.1m,,,,
0.931,621.6m,,,,
0.932,642.3m,,,,
0.933,611.3m,,,,
0.934,607.8m,,,,
0.935,625.1m,,,,
0.936,611.3m,,,,
0.937,611.3m,,,,
0.938,611.3m,,,,
0.939,614.7m,,,,
0.94,607.8m,,,,
0.941,618.2m,,,,
0.942,618.2m,,,,
0.943,611.3m,,,,
0.944,611.3m,,,,
0.945,614.7m,,,,
0.946,614.7m,,,,
0.947,607.8m,,,,
0.948,618.2m,,,,
0.949,614.7m,,,,
0.95,611.3m,,,,
0.951,611.3m,,,,
0.952,621.6m,,,,
0.953,618.2m,,,,
0.954,618.2m,,,,
0.955,611.3m,,,,
0.956,621.6m,,,,
0.957,614.7m,,,,
0.958,607.8m,,,,
0.959,611.3m,,,,
0.96,611.3m,,,,
0.961,611.3m,,,,
0.962,614.7m,,,,
0.963,614.7m,,,,
0.964,594m,,,,
0.965,611.3m,,,,
0.966,611.3m,,,,
0.967,611.3m,,,,
0.968,614.7m,,,,
0.969,618.2m,,,,
0.97,611.3m,,,,
0.971,604.4m,,,,
0.972,614.7m,,,,
0.973,611.3m,,,,
0.974,611.3m,,,,
0.975,614.7m,,,,
0.976,611.3m,,,,
0.977,625.1m,,,,
0.978,611.3m,,,,
0.979,625.1m,,,,
0.98,638.9m,,,,
0.981,618.2m,,,,
0.982,614.7m,,,,
0.983,614.7m,,,,
0.984,621.6m,,,,
0.985,621.6m,,,,
0.986,611.3m,,,,
0.987,611.3m,,,,
0.988,611.3m,,,,
0.989,614.7m,,,,
0.99,614.7m,,,,
0.991,621.6m,,,,
0.992,618.2m,,,,
0.993,614.7m,,,,
0.994,621.6m,,,,
0.995,618.2m,,,,
0.996,625.1m,,,,
0.997,618.2m,,,,
0.998,614.7m,,,,
0.999,611.3m,,,,
