Time - Voltage - Voltage,Amplitude - Voltage - Voltage,,,1075,N
0.083,421.4m,,,,
0.084,431.8m,,,,
0.085,424.9m,,,,
0.086,428.3m,,,,
0.087,418m,,,,
0.088,428.3m,,,,
0.089,428.3m,,,,
0.09,428.3m,,,,
0.091,428.3m,,,,
0.092,431.8m,,,,
0.093,424.9m,,,,
0.094,424.9m,,,,
0.095,431.8m,,,,
0.096,424.9m,,,,
0.097,424.9m,,,,
0.098,414.5m,,,,
0.099,418m,,,,
0.1,421.4m,,,,
0.101,428.3m,,,,
0.102,414.5m,,,,
0.103,424.9m,,,,
0.104,421.4m,,,,
0.105,428.3m,,,,
0.106,431.8m,,,,
0.107,428.3m,,,,
0.108,424.9m,,,,
0.109,428.3m,,,,
0.11,428.3m,,,,
0.111,428.3m,,,,
0.112,435.3m,,,,
0.113,428.3m,,,,
0.114,424.9m,,,,
0.115,421.4m,,,,
0.116,435.3m,,,,
0.117,424.9m,,,,
0.118,431.8m,,,,
0.119,428.3m,,,,
0.12,431.8m,,,,
0.121,428.3m,,,,
0.122,418m,,,,
0.123,431.8m,,,,
0.124,428.3m,,,,
0.125,428.3m,,,,
0.126,424.9m,,,,
0.127,435.3m,,,,
0.128,424.9m,,,,
0.129,435.3m,,,,
0.13,421.4m,,,,
0.131,424.9m,,,,
0.132,431.8m,,,,
0.133,424.9m,,,,
0.134,431.8m,,,,
0.135,428.3m,,,,
0.136,424.9m,,,,
0.137,421.4m,,,,
0.138,424.9m,,,,
0.139,431.8m,,,,
0.14,428.3m,,,,
0.141,431.8m,,,,
0.142,424.9m,,,,
0.143,421.4m,,,,
0.144,431.8m,,,,
0.145,424.9m,,,,
0.146,435.3m,,,,
0.147,438.7m,,,,
0.148,418m,,,,
0.149,421.4m,,,,
0.15,424.9m,,,,
0.151,424.9m,,,,
0.152,428.3m,,,,
0.153,435.3m,,,,
0.154,428.3m,,,,
0.155,428.3m,,,,
0.156,431.8m,,,,
0.157,428.3m,,,,
0.158,424.9m,,,,
0.159,421.4m,,,,
0.16,424.9m,,,,
0.161,431.8m,,,,
0.162,431.8m,,,,
0.163,431.8m,,,,
0.164,421.4m,,,,
0.165,424.9m,,,,
0.166,424.9m,,,,
0.167,428.3m,,,,
0.168,431.8m,,,,
0.169,424.9m,,,,
0.17,421.4m,,,,
0.171,421.4m,,,,
0.172,424.9m,,,,
0.173,421.4m,,,,
0.174,431.8m,,,,
0.175,421.4m,,,,
0.176,438.7m,,,,
0.177,424.9m,,,,
0.178,435.3m,,,,
0.179,431.8m,,,,
0.18,424.9m,,,,
0.181,428.3m,,,,
0.182,431.8m,,,,
0.183,424.9m,,,,
0.184,428.3m,,,,
0.185,418m,,,,
0.186,428.3m,,,,
0.187,428.3m,,,,
0.188,424.9m,,,,
0.189,424.9m,,,,
0.19,428.3m,,,,
0.191,421.4m,,,,
0.192,435.3m,,,,
0.193,431.8m,,,,
0.194,421.4m,,,,
0.195,414.5m,,,,
0.196,431.8m,,,,
0.197,421.4m,,,,
0.198,421.4m,,,,
0.199,421.4m,,,,
0.2,428.3m,,,,
0.201,414.5m,,,,
0.202,418m,,,,
0.203,421.4m,,,,
0.204,421.4m,,,,
0.205,424.9m,,,,
0.206,431.8m,,,,
0.207,424.9m,,,,
0.208,435.3m,,,,
0.209,442.2m,,,,
0.21,431.8m,,,,
0.211,431.8m,,,,
0.212,428.3m,,,,
0.213,421.4m,,,,
0.214,424.9m,,,,
0.215,431.8m,,,,
0.216,418m,,,,
0.217,424.9m,,,,
0.218,424.9m,,,,
0.219,435.3m,,,,
0.22,428.3m,,,,
0.221,428.3m,,,,
0.222,424.9m,,,,
0.223,431.8m,,,,
0.224,424.9m,,,,
0.225,431.8m,,,,
0.226,414.5m,,,,
0.227,424.9m,,,,
0.228,435.3m,,,,
0.229,421.4m,,,,
0.23,418m,,,,
0.231,431.8m,,,,
0.232,428.3m,,,,
0.233,424.9m,,,,
0.234,424.9m,,,,
0.235,428.3m,,,,
0.236,421.4m,,,,
0.237,428.3m,,,,
0.238,431.8m,,,,
0.239,428.3m,,,,
0.24,424.9m,,,,
0.241,431.8m,,,,
0.242,421.4m,,,,
0.243,438.7m,,,,
0.244,418m,,,,
0.245,431.8m,,,,
0.246,421.4m,,,,
0.247,421.4m,,,,
0.248,431.8m,,,,
0.249,428.3m,,,,
0.25,435.3m,,,,
0.251,421.4m,,,,
0.252,424.9m,,,,
0.253,421.4m,,,,
0.254,424.9m,,,,
0.255,431.8m,,,,
0.256,424.9m,,,,
0.257,428.3m,,,,
0.258,421.4m,,,,
0.259,435.3m,,,,
0.26,424.9m,,,,
0.261,428.3m,,,,
0.262,424.9m,,,,
0.263,424.9m,,,,
0.264,428.3m,,,,
0.265,421.4m,,,,
0.266,424.9m,,,,
0.267,414.5m,,,,
0.268,414.5m,,,,
0.269,418m,,,,
0.27,421.4m,,,,
0.271,418m,,,,
0.272,428.3m,,,,
0.273,421.4m,,,,
0.274,428.3m,,,,
0.275,424.9m,,,,
0.276,428.3m,,,,
0.277,438.7m,,,,
0.278,424.9m,,,,
0.279,418m,,,,
0.28,428.3m,,,,
0.281,428.3m,,,,
0.282,431.8m,,,,
0.283,438.7m,,,,
0.284,424.9m,,,,
0.285,435.3m,,,,
0.286,421.4m,,,,
0.287,435.3m,,,,
0.288,431.8m,,,,
0.289,431.8m,,,,
0.29,435.3m,,,,
0.291,428.3m,,,,
0.292,421.4m,,,,
0.293,418m,,,,
0.294,421.4m,,,,
0.295,428.3m,,,,
0.296,431.8m,,,,
0.297,435.3m,,,,
0.298,431.8m,,,,
0.299,421.4m,,,,
0.3,428.3m,,,,
0.301,428.3m,,,,
0.302,428.3m,,,,
0.303,421.4m,,,,
0.304,424.9m,,,,
0.305,431.8m,,,,
0.306,418m,,,,
0.307,431.8m,,,,
0.308,424.9m,,,,
0.309,428.3m,,,,
0.31,411.1m,,,,
0.311,424.9m,,,,
0.312,421.4m,,,,
0.313,431.8m,,,,
0.314,424.9m,,,,
0.315,424.9m,,,,
0.316,431.8m,,,,
0.317,421.4m,,,,
0.318,428.3m,,,,
0.319,424.9m,,,,
0.32,428.3m,,,,
0.321,424.9m,,,,
0.322,421.4m,,,,
0.323,431.8m,,,,
0.324,431.8m,,,,
0.325,424.9m,,,,
0.326,431.8m,,,,
0.327,424.9m,,,,
0.328,414.5m,,,,
0.329,428.3m,,,,
0.33,428.3m,,,,
0.331,428.3m,,,,
0.332,431.8m,,,,
0.333,435.3m,,,,
0.334,424.9m,,,,
0.335,438.7m,,,,
0.336,424.9m,,,,
0.337,428.3m,,,,
0.338,428.3m,,,,
0.339,424.9m,,,,
0.34,421.4m,,,,
0.341,428.3m,,,,
0.342,428.3m,,,,
0.343,421.4m,,,,
0.344,428.3m,,,,
0.345,431.8m,,,,
0.346,428.3m,,,,
0.347,421.4m,,,,
0.348,428.3m,,,,
0.349,428.3m,,,,
0.35,424.9m,,,,
0.351,435.3m,,,,
0.352,428.3m,,,,
0.353,428.3m,,,,
0.354,424.9m,,,,
0.355,424.9m,,,,
0.356,428.3m,,,,
0.357,431.8m,,,,
0.358,431.8m,,,,
0.359,424.9m,,,,
0.36,428.3m,,,,
0.361,421.4m,,,,
0.362,424.9m,,,,
0.363,431.8m,,,,
0.364,424.9m,,,,
0.365,435.3m,,,,
0.366,424.9m,,,,
0.367,449.1m,,,,
0.368,414.5m,,,,
0.369,421.4m,,,,
0.37,435.3m,,,,
0.371,421.4m,,,,
0.372,431.8m,,,,
0.373,424.9m,,,,
0.374,431.8m,,,,
0.375,428.3m,,,,
0.376,424.9m,,,,
0.377,418m,,,,
0.378,435.3m,,,,
0.379,428.3m,,,,
0.38,424.9m,,,,
0.381,428.3m,,,,
0.382,418m,,,,
0.383,428.3m,,,,
0.384,435.3m,,,,
0.385,431.8m,,,,
0.386,438.7m,,,,
0.387,414.5m,,,,
0.388,418m,,,,
0.389,428.3m,,,,
0.39,424.9m,,,,
0.391,428.3m,,,,
0.392,424.9m,,,,
0.393,431.8m,,,,
0.394,418m,,,,
0.395,428.3m,,,,
0.396,431.8m,,,,
0.397,421.4m,,,,
0.398,428.3m,,,,
0.399,421.4m,,,,
0.4,428.3m,,,,
0.401,421.4m,,,,
0.402,431.8m,,,,
0.403,428.3m,,,,
0.404,435.3m,,,,
0.405,431.8m,,,,
0.406,435.3m,,,,
0.407,428.3m,,,,
0.408,424.9m,,,,
0.409,424.9m,,,,
0.41,421.4m,,,,
0.411,421.4m,,,,
0.412,428.3m,,,,
0.413,421.4m,,,,
0.414,445.6m,,,,
0.415,438.7m,,,,
0.416,431.8m,,,,
0.417,428.3m,,,,
0.418,424.9m,,,,
0.419,431.8m,,,,
0.42,428.3m,,,,
0.421,424.9m,,,,
0.422,424.9m,,,,
0.423,418m,,,,
0.424,421.4m,,,,
0.425,431.8m,,,,
0.426,428.3m,,,,
0.427,431.8m,,,,
0.428,435.3m,,,,
0.429,428.3m,,,,
0.43,428.3m,,,,
0.431,431.8m,,,,
0.432,431.8m,,,,
0.433,421.4m,,,,
0.434,428.3m,,,,
0.435,435.3m,,,,
0.436,428.3m,,,,
0.437,424.9m,,,,
0.438,435.3m,,,,
0.439,431.8m,,,,
0.44,418m,,,,
0.441,431.8m,,,,
0.442,424.9m,,,,
0.443,421.4m,,,,
0.444,431.8m,,,,
0.445,431.8m,,,,
0.446,428.3m,,,,
0.447,431.8m,,,,
0.448,424.9m,,,,
0.449,428.3m,,,,
0.45,428.3m,,,,
0.451,431.8m,,,,
0.452,428.3m,,,,
0.453,428.3m,,,,
0.454,428.3m,,,,
0.455,421.4m,,,,
0.456,428.3m,,,,
0.457,428.3m,,,,
0.458,424.9m,,,,
0.459,428.3m,,,,
0.46,428.3m,,,,
0.461,428.3m,,,,
0.462,421.4m,,,,
0.463,428.3m,,,,
0.464,428.3m,,,,
0.465,418m,,,,
0.466,431.8m,,,,
0.467,428.3m,,,,
0.468,431.8m,,,,
0.469,431.8m,,,,
0.47,428.3m,,,,
0.471,424.9m,,,,
0.472,424.9m,,,,
0.473,421.4m,,,,
0.474,421.4m,,,,
0.475,424.9m,,,,
0.476,428.3m,,,,
0.477,431.8m,,,,
0.478,435.3m,,,,
0.479,435.3m,,,,
0.48,424.9m,,,,
0.481,438.7m,,,,
0.482,428.3m,,,,
0.483,428.3m,,,,
0.484,431.8m,,,,
0.485,421.4m,,,,
0.486,418m,,,,
0.487,428.3m,,,,
0.488,428.3m,,,,
0.489,431.8m,,,,
0.49,428.3m,,,,
0.491,431.8m,,,,
0.492,431.8m,,,,
0.493,428.3m,,,,
0.494,424.9m,,,,
0.495,421.4m,,,,
0.496,424.9m,,,,
0.497,428.3m,,,,
0.498,424.9m,,,,
0.499,431.8m,,,,
0.5,421.4m,,,,
0.501,438.7m,,,,
0.502,431.8m,,,,
0.503,431.8m,,,,
0.504,418m,,,,
0.505,428.3m,,,,
0.506,428.3m,,,,
0.507,424.9m,,,,
0.508,428.3m,,,,
0.509,418m,,,,
0.51,424.9m,,,,
0.511,442.2m,,,,
0.512,421.4m,,,,
0.513,431.8m,,,,
0.514,424.9m,,,,
0.515,428.3m,,,,
0.516,431.8m,,,,
0.517,424.9m,,,,
0.518,411.1m,,,,
0.519,421.4m,,,,
0.52,424.9m,,,,
0.521,435.3m,,,,
0.522,421.4m,,,,
0.523,424.9m,,,,
0.524,428.3m,,,,
0.525,424.9m,,,,
0.526,418m,,,,
0.527,431.8m,,,,
0.528,431.8m,,,,
0.529,431.8m,,,,
0.53,435.3m,,,,
0.531,421.4m,,,,
0.532,431.8m,,,,
0.533,435.3m,,,,
0.534,421.4m,,,,
0.535,424.9m,,,,
0.536,424.9m,,,,
0.537,424.9m,,,,
0.538,414.5m,,,,
0.539,431.8m,,,,
0.54,421.4m,,,,
0.541,424.9m,,,,
0.542,418m,,,,
0.543,414.5m,,,,
0.544,421.4m,,,,
0.545,421.4m,,,,
0.546,414.5m,,,,
0.547,435.3m,,,,
0.548,424.9m,,,,
0.549,431.8m,,,,
0.55,435.3m,,,,
0.551,424.9m,,,,
0.552,431.8m,,,,
0.553,424.9m,,,,
0.554,435.3m,,,,
0.555,428.3m,,,,
0.556,431.8m,,,,
0.557,418m,,,,
0.558,421.4m,,,,
0.559,428.3m,,,,
0.56,421.4m,,,,
0.561,442.2m,,,,
0.562,428.3m,,,,
0.563,424.9m,,,,
0.564,428.3m,,,,
0.565,442.2m,,,,
0.566,428.3m,,,,
0.567,424.9m,,,,
0.568,418m,,,,
0.569,418m,,,,
0.57,418m,,,,
0.571,431.8m,,,,
0.572,424.9m,,,,
0.573,424.9m,,,,
0.574,431.8m,,,,
0.575,442.2m,,,,
0.576,424.9m,,,,
0.577,428.3m,,,,
0.578,428.3m,,,,
0.579,431.8m,,,,
0.58,421.4m,,,,
0.581,435.3m,,,,
0.582,421.4m,,,,
0.583,418m,,,,
0.584,431.8m,,,,
0.585,435.3m,,,,
0.586,424.9m,,,,
0.587,424.9m,,,,
0.588,435.3m,,,,
0.589,421.4m,,,,
0.59,421.4m,,,,
0.591,431.8m,,,,
0.592,428.3m,,,,
0.593,435.3m,,,,
0.594,424.9m,,,,
0.595,428.3m,,,,
0.596,438.7m,,,,
0.597,421.4m,,,,
0.598,424.9m,,,,
0.599,414.5m,,,,
0.6,424.9m,,,,
0.601,424.9m,,,,
0.602,421.4m,,,,
0.603,421.4m,,,,
0.604,428.3m,,,,
0.605,421.4m,,,,
0.606,421.4m,,,,
0.607,428.3m,,,,
0.608,431.8m,,,,
0.609,418m,,,,
0.61,435.3m,,,,
0.611,424.9m,,,,
0.612,424.9m,,,,
0.613,424.9m,,,,
0.614,428.3m,,,,
0.615,435.3m,,,,
0.616,424.9m,,,,
0.617,418m,,,,
0.618,424.9m,,,,
0.619,431.8m,,,,
0.62,428.3m,,,,
0.621,428.3m,,,,
0.622,428.3m,,,,
0.623,428.3m,,,,
0.624,431.8m,,,,
0.625,414.5m,,,,
0.626,431.8m,,,,
0.627,435.3m,,,,
0.628,428.3m,,,,
0.629,431.8m,,,,
0.63,428.3m,,,,
0.631,435.3m,,,,
0.632,414.5m,,,,
0.633,431.8m,,,,
0.634,424.9m,,,,
0.635,428.3m,,,,
0.636,435.3m,,,,
0.637,438.7m,,,,
0.638,435.3m,,,,
0.639,431.8m,,,,
0.64,435.3m,,,,
0.641,431.8m,,,,
0.642,424.9m,,,,
0.643,424.9m,,,,
0.644,424.9m,,,,
0.645,431.8m,,,,
0.646,431.8m,,,,
0.647,418m,,,,
0.648,428.3m,,,,
0.649,431.8m,,,,
0.65,418m,,,,
0.651,428.3m,,,,
0.652,431.8m,,,,
0.653,428.3m,,,,
0.654,431.8m,,,,
0.655,428.3m,,,,
0.656,435.3m,,,,
0.657,424.9m,,,,
0.658,431.8m,,,,
0.659,431.8m,,,,
0.66,431.8m,,,,
0.661,428.3m,,,,
0.662,428.3m,,,,
0.663,431.8m,,,,
0.664,428.3m,,,,
0.665,421.4m,,,,
0.666,421.4m,,,,
0.667,424.9m,,,,
0.668,431.8m,,,,
0.669,421.4m,,,,
0.67,421.4m,,,,
0.671,424.9m,,,,
0.672,435.3m,,,,
0.673,421.4m,,,,
0.674,424.9m,,,,
0.675,424.9m,,,,
0.676,431.8m,,,,
0.677,428.3m,,,,
0.678,424.9m,,,,
0.679,418m,,,,
0.68,435.3m,,,,
0.681,428.3m,,,,
0.682,428.3m,,,,
0.683,424.9m,,,,
0.684,424.9m,,,,
0.685,421.4m,,,,
0.686,421.4m,,,,
0.687,428.3m,,,,
0.688,431.8m,,,,
0.689,424.9m,,,,
0.69,424.9m,,,,
0.691,431.8m,,,,
0.692,411.1m,,,,
0.693,428.3m,,,,
0.694,424.9m,,,,
0.695,421.4m,,,,
0.696,428.3m,,,,
0.697,438.7m,,,,
0.698,428.3m,,,,
0.699,414.5m,,,,
0.7,428.3m,,,,
0.701,424.9m,,,,
0.702,421.4m,,,,
0.703,428.3m,,,,
0.704,418m,,,,
0.705,431.8m,,,,
0.706,418m,,,,
0.707,421.4m,,,,
0.708,414.5m,,,,
0.709,428.3m,,,,
0.71,424.9m,,,,
0.711,428.3m,,,,
0.712,428.3m,,,,
0.713,424.9m,,,,
0.714,428.3m,,,,
0.715,418m,,,,
0.716,431.8m,,,,
0.717,418m,,,,
0.718,431.8m,,,,
0.719,438.7m,,,,
0.72,424.9m,,,,
0.721,431.8m,,,,
0.722,424.9m,,,,
0.723,418m,,,,
0.724,431.8m,,,,
0.725,431.8m,,,,
0.726,431.8m,,,,
0.727,428.3m,,,,
0.728,424.9m,,,,
0.729,424.9m,,,,
0.73,424.9m,,,,
0.731,424.9m,,,,
0.732,418m,,,,
0.733,428.3m,,,,
0.734,424.9m,,,,
0.735,424.9m,,,,
0.736,431.8m,,,,
0.737,435.3m,,,,
0.738,424.9m,,,,
0.739,424.9m,,,,
0.74,428.3m,,,,
0.741,428.3m,,,,
0.742,421.4m,,,,
0.743,424.9m,,,,
0.744,424.9m,,,,
0.745,424.9m,,,,
0.746,431.8m,,,,
0.747,435.3m,,,,
0.748,431.8m,,,,
0.749,424.9m,,,,
0.75,431.8m,,,,
0.751,424.9m,,,,
0.752,418m,,,,
0.753,424.9m,,,,
0.754,421.4m,,,,
0.755,424.9m,,,,
0.756,424.9m,,,,
0.757,428.3m,,,,
0.758,428.3m,,,,
0.759,428.3m,,,,
0.76,421.4m,,,,
0.761,431.8m,,,,
0.762,421.4m,,,,
0.763,428.3m,,,,
0.764,431.8m,,,,
0.765,431.8m,,,,
0.766,414.5m,,,,
0.767,424.9m,,,,
0.768,424.9m,,,,
0.769,435.3m,,,,
0.77,424.9m,,,,
0.771,428.3m,,,,
0.772,421.4m,,,,
0.773,442.2m,,,,
0.774,431.8m,,,,
0.775,421.4m,,,,
0.776,424.9m,,,,
0.777,424.9m,,,,
0.778,424.9m,,,,
0.779,428.3m,,,,
0.78,428.3m,,,,
0.781,431.8m,,,,
0.782,435.3m,,,,
0.783,431.8m,,,,
0.784,424.9m,,,,
0.785,428.3m,,,,
0.786,428.3m,,,,
0.787,428.3m,,,,
0.788,424.9m,,,,
0.789,438.7m,,,,
0.79,438.7m,,,,
0.791,428.3m,,,,
0.792,424.9m,,,,
0.793,421.4m,,,,
0.794,431.8m,,,,
0.795,435.3m,,,,
0.796,428.3m,,,,
0.797,424.9m,,,,
0.798,421.4m,,,,
0.799,428.3m,,,,
0.8,435.3m,,,,
0.801,428.3m,,,,
0.802,424.9m,,,,
0.803,431.8m,,,,
0.804,435.3m,,,,
0.805,418m,,,,
0.806,424.9m,,,,
0.807,421.4m,,,,
0.808,418m,,,,
0.809,428.3m,,,,
0.81,414.5m,,,,
0.811,421.4m,,,,
0.812,431.8m,,,,
0.813,428.3m,,,,
0.814,435.3m,,,,
0.815,424.9m,,,,
0.816,424.9m,,,,
0.817,424.9m,,,,
0.818,435.3m,,,,
0.819,431.8m,,,,
0.82,418m,,,,
0.821,421.4m,,,,
0.822,424.9m,,,,
0.823,431.8m,,,,
0.824,431.8m,,,,
0.825,431.8m,,,,
0.826,428.3m,,,,
0.827,428.3m,,,,
0.828,431.8m,,,,
0.829,435.3m,,,,
0.83,428.3m,,,,
0.831,421.4m,,,,
0.832,418m,,,,
0.833,435.3m,,,,
0.834,424.9m,,,,
0.835,428.3m,,,,
0.836,428.3m,,,,
0.837,428.3m,,,,
0.838,421.4m,,,,
0.839,424.9m,,,,
0.84,421.4m,,,,
0.841,428.3m,,,,
0.842,428.3m,,,,
0.843,431.8m,,,,
0.844,421.4m,,,,
0.845,431.8m,,,,
0.846,428.3m,,,,
0.847,424.9m,,,,
0.848,431.8m,,,,
0.849,435.3m,,,,
0.85,435.3m,,,,
0.851,431.8m,,,,
0.852,431.8m,,,,
0.853,431.8m,,,,
0.854,424.9m,,,,
0.855,428.3m,,,,
0.856,431.8m,,,,
0.857,428.3m,,,,
0.858,431.8m,,,,
0.859,431.8m,,,,
0.86,424.9m,,,,
0.861,424.9m,,,,
0.862,435.3m,,,,
0.863,435.3m,,,,
0.864,428.3m,,,,
0.865,428.3m,,,,
0.866,424.9m,,,,
0.867,428.3m,,,,
0.868,421.4m,,,,
0.869,424.9m,,,,
0.87,428.3m,,,,
0.871,421.4m,,,,
0.872,431.8m,,,,
0.873,421.4m,,,,
0.874,424.9m,,,,
0.875,424.9m,,,,
0.876,418m,,,,
0.877,431.8m,,,,
0.878,435.3m,,,,
0.879,421.4m,,,,
0.88,431.8m,,,,
0.881,424.9m,,,,
0.882,424.9m,,,,
0.883,431.8m,,,,
0.884,424.9m,,,,
0.885,428.3m,,,,
0.886,424.9m,,,,
0.887,428.3m,,,,
0.888,435.3m,,,,
0.889,421.4m,,,,
0.89,421.4m,,,,
0.891,421.4m,,,,
0.892,428.3m,,,,
0.893,424.9m,,,,
0.894,424.9m,,,,
0.895,428.3m,,,,
0.896,424.9m,,,,
0.897,424.9m,,,,
0.898,431.8m,,,,
0.899,438.7m,,,,
0.9,438.7m,,,,
0.901,435.3m,,,,
0.902,424.9m,,,,
0.903,438.7m,,,,
0.904,435.3m,,,,
0.905,435.3m,,,,
0.906,431.8m,,,,
0.907,421.4m,,,,
0.908,435.3m,,,,
0.909,424.9m,,,,
0.91,418m,,,,
0.911,424.9m,,,,
0.912,424.9m,,,,
0.913,431.8m,,,,
0.914,428.3m,,,,
0.915,428.3m,,,,
0.916,424.9m,,,,
0.917,421.4m,,,,
0.918,428.3m,,,,
0.919,428.3m,,,,
0.92,435.3m,,,,
0.921,418m,,,,
0.922,418m,,,,
0.923,428.3m,,,,
0.924,414.5m,,,,
0.925,442.2m,,,,
0.926,428.3m,,,,
0.927,431.8m,,,,
0.928,421.4m,,,,
0.929,428.3m,,,,
0.93,431.8m,,,,
0.931,418m,,,,
0.932,428.3m,,,,
0.933,424.9m,,,,
0.934,438.7m,,,,
0.935,418m,,,,
0.936,424.9m,,,,
0.937,431.8m,,,,
0.938,414.5m,,,,
0.939,428.3m,,,,
0.94,431.8m,,,,
0.941,421.4m,,,,
0.942,431.8m,,,,
0.943,428.3m,,,,
0.944,421.4m,,,,
0.945,418m,,,,
0.946,424.9m,,,,
0.947,428.3m,,,,
0.948,431.8m,,,,
0.949,418m,,,,
0.95,414.5m,,,,
0.951,431.8m,,,,
0.952,431.8m,,,,
0.953,424.9m,,,,
0.954,424.9m,,,,
0.955,424.9m,,,,
0.956,428.3m,,,,
0.957,424.9m,,,,
0.958,421.4m,,,,
0.959,428.3m,,,,
0.96,431.8m,,,,
0.961,418m,,,,
0.962,428.3m,,,,
0.963,428.3m,,,,
0.964,424.9m,,,,
0.965,435.3m,,,,
0.966,431.8m,,,,
0.967,424.9m,,,,
0.968,421.4m,,,,
0.969,424.9m,,,,
0.97,421.4m,,,,
0.971,414.5m,,,,
0.972,438.7m,,,,
0.973,421.4m,,,,
0.974,428.3m,,,,
0.975,421.4m,,,,
0.976,431.8m,,,,
0.977,424.9m,,,,
0.978,428.3m,,,,
0.979,421.4m,,,,
0.98,424.9m,,,,
0.981,418m,,,,
0.982,435.3m,,,,
0.983,435.3m,,,,
0.984,421.4m,,,,
0.985,431.8m,,,,
0.986,418m,,,,
0.987,428.3m,,,,
0.988,431.8m,,,,
0.989,421.4m,,,,
0.99,424.9m,,,,
0.991,431.8m,,,,
0.992,431.8m,,,,
0.993,431.8m,,,,
0.994,424.9m,,,,
0.995,428.3m,,,,
0.996,414.5m,,,,
0.997,431.8m,,,,
0.998,418m,,,,
0.999,428.3m,,,,
