Time - Voltage - Voltage,Amplitude - Voltage - Voltage,,,1975,N
0.141,849.4m,,,,
0.142,870.1m,,,,
0.143,859.8m,,,,
0.144,859.8m,,,,
0.145,856.3m,,,,
0.146,859.8m,,,,
0.147,863.2m,,,,
0.148,863.2m,,,,
0.149,863.2m,,,,
0.15,856.3m,,,,
0.151,856.3m,,,,
0.152,856.3m,,,,
0.153,852.9m,,,,
0.154,863.2m,,,,
0.155,859.8m,,,,
0.156,870.1m,,,,
0.157,859.8m,,,,
0.158,866.7m,,,,
0.159,856.3m,,,,
0.16,863.2m,,,,
0.161,859.8m,,,,
0.162,859.8m,,,,
0.163,856.3m,,,,
0.164,856.3m,,,,
0.165,866.7m,,,,
0.166,866.7m,,,,
0.167,863.2m,,,,
0.168,856.3m,,,,
0.169,852.9m,,,,
0.17,856.3m,,,,
0.171,859.8m,,,,
0.172,856.3m,,,,
0.173,863.2m,,,,
0.174,866.7m,,,,
0.175,852.9m,,,,
0.176,856.3m,,,,
0.177,859.8m,,,,
0.178,859.8m,,,,
0.179,856.3m,,,,
0.18,863.2m,,,,
0.181,849.4m,,,,
0.182,846m,,,,
0.183,863.2m,,,,
0.184,849.4m,,,,
0.185,856.3m,,,,
0.186,859.8m,,,,
0.187,859.8m,,,,
0.188,852.9m,,,,
0.189,863.2m,,,,
0.19,852.9m,,,,
0.191,856.3m,,,,
0.192,866.7m,,,,
0.193,856.3m,,,,
0.194,859.8m,,,,
0.195,856.3m,,,,
0.196,866.7m,,,,
0.197,856.3m,,,,
0.198,863.2m,,,,
0.199,852.9m,,,,
0.2,863.2m,,,,
0.201,863.2m,,,,
0.202,856.3m,,,,
0.203,859.8m,,,,
0.204,859.8m,,,,
0.205,849.4m,,,,
0.206,870.1m,,,,
0.207,863.2m,,,,
0.208,870.1m,,,,
0.209,859.8m,,,,
0.21,859.8m,,,,
0.211,859.8m,,,,
0.212,849.4m,,,,
0.213,856.3m,,,,
0.214,859.8m,,,,
0.215,856.3m,,,,
0.216,852.9m,,,,
0.217,866.7m,,,,
0.218,863.2m,,,,
0.219,859.8m,,,,
0.22,856.3m,,,,
0.221,866.7m,,,,
0.222,859.8m,,,,
0.223,856.3m,,,,
0.224,849.4m,,,,
0.225,859.8m,,,,
0.226,866.7m,,,,
0.227,866.7m,,,,
0.228,852.9m,,,,
0.229,866.7m,,,,
0.23,859.8m,,,,
0.231,852.9m,,,,
0.232,863.2m,,,,
0.233,856.3m,,,,
0.234,856.3m,,,,
0.235,863.2m,,,,
0.236,873.6m,,,,
0.237,863.2m,,,,
0.238,866.7m,,,,
0.239,852.9m,,,,
0.24,866.7m,,,,
0.241,863.2m,,,,
0.242,859.8m,,,,
0.243,859.8m,,,,
0.244,863.2m,,,,
0.245,859.8m,,,,
0.246,852.9m,,,,
0.247,852.9m,,,,
0.248,852.9m,,,,
0.249,866.7m,,,,
0.25,859.8m,,,,
0.251,856.3m,,,,
0.252,856.3m,,,,
0.253,852.9m,,,,
0.254,852.9m,,,,
0.255,856.3m,,,,
0.256,856.3m,,,,
0.257,856.3m,,,,
0.258,863.2m,,,,
0.259,866.7m,,,,
0.26,859.8m,,,,
0.261,856.3m,,,,
0.262,863.2m,,,,
0.263,859.8m,,,,
0.264,859.8m,,,,
0.265,863.2m,,,,
0.266,863.2m,,,,
0.267,859.8m,,,,
0.268,856.3m,,,,
0.269,852.9m,,,,
0.27,856.3m,,,,
0.271,859.8m,,,,
0.272,859.8m,,,,
0.273,852.9m,,,,
0.274,856.3m,,,,
0.275,852.9m,,,,
0.276,866.7m,,,,
0.277,866.7m,,,,
0.278,866.7m,,,,
0.279,866.7m,,,,
0.28,866.7m,,,,
0.281,863.2m,,,,
0.282,859.8m,,,,
0.283,859.8m,,,,
0.284,859.8m,,,,
0.285,863.2m,,,,
0.286,863.2m,,,,
0.287,863.2m,,,,
0.288,856.3m,,,,
0.289,856.3m,,,,
0.29,856.3m,,,,
0.291,852.9m,,,,
0.292,859.8m,,,,
0.293,856.3m,,,,
0.294,859.8m,,,,
0.295,856.3m,,,,
0.296,856.3m,,,,
0.297,852.9m,,,,
0.298,856.3m,,,,
0.299,870.1m,,,,
0.3,863.2m,,,,
0.301,856.3m,,,,
0.302,859.8m,,,,
0.303,859.8m,,,,
0.304,856.3m,,,,
0.305,863.2m,,,,
0.306,866.7m,,,,
0.307,863.2m,,,,
0.308,859.8m,,,,
0.309,859.8m,,,,
0.31,863.2m,,,,
0.311,852.9m,,,,
0.312,856.3m,,,,
0.313,859.8m,,,,
0.314,866.7m,,,,
0.315,859.8m,,,,
0.316,846m,,,,
0.317,852.9m,,,,
0.318,863.2m,,,,
0.319,856.3m,,,,
0.32,859.8m,,,,
0.321,859.8m,,,,
0.322,866.7m,,,,
0.323,863.2m,,,,
0.324,866.7m,,,,
0.325,866.7m,,,,
0.326,866.7m,,,,
0.327,856.3m,,,,
0.328,849.4m,,,,
0.329,856.3m,,,,
0.33,859.8m,,,,
0.331,866.7m,,,,
0.332,863.2m,,,,
0.333,856.3m,,,,
0.334,852.9m,,,,
0.335,866.7m,,,,
0.336,863.2m,,,,
0.337,856.3m,,,,
0.338,866.7m,,,,
0.339,870.1m,,,,
0.34,849.4m,,,,
0.341,863.2m,,,,
0.342,859.8m,,,,
0.343,856.3m,,,,
0.344,856.3m,,,,
0.345,870.1m,,,,
0.346,863.2m,,,,
0.347,856.3m,,,,
0.348,852.9m,,,,
0.349,852.9m,,,,
0.35,863.2m,,,,
0.351,849.4m,,,,
0.352,863.2m,,,,
0.353,859.8m,,,,
0.354,856.3m,,,,
0.355,849.4m,,,,
0.356,866.7m,,,,
0.357,870.1m,,,,
0.358,863.2m,,,,
0.359,866.7m,,,,
0.36,859.8m,,,,
0.361,846m,,,,
0.362,859.8m,,,,
0.363,866.7m,,,,
0.364,849.4m,,,,
0.365,852.9m,,,,
0.366,866.7m,,,,
0.367,859.8m,,,,
0.368,863.2m,,,,
0.369,859.8m,,,,
0.37,863.2m,,,,
0.371,873.6m,,,,
0.372,863.2m,,,,
0.373,859.8m,,,,
0.374,859.8m,,,,
0.375,859.8m,,,,
0.376,856.3m,,,,
0.377,852.9m,,,,
0.378,846m,,,,
0.379,856.3m,,,,
0.38,863.2m,,,,
0.381,873.6m,,,,
0.382,852.9m,,,,
0.383,856.3m,,,,
0.384,859.8m,,,,
0.385,863.2m,,,,
0.386,852.9m,,,,
0.387,859.8m,,,,
0.388,859.8m,,,,
0.389,849.4m,,,,
0.39,863.2m,,,,
0.391,856.3m,,,,
0.392,852.9m,,,,
0.393,866.7m,,,,
0.394,863.2m,,,,
0.395,849.4m,,,,
0.396,863.2m,,,,
0.397,852.9m,,,,
0.398,863.2m,,,,
0.399,856.3m,,,,
0.4,852.9m,,,,
0.401,856.3m,,,,
0.402,863.2m,,,,
0.403,870.1m,,,,
0.404,859.8m,,,,
0.405,859.8m,,,,
0.406,866.7m,,,,
0.407,856.3m,,,,
0.408,852.9m,,,,
0.409,859.8m,,,,
0.41,859.8m,,,,
0.411,863.2m,,,,
0.412,870.1m,,,,
0.413,856.3m,,,,
0.414,856.3m,,,,
0.415,863.2m,,,,
0.416,859.8m,,,,
0.417,863.2m,,,,
0.418,856.3m,,,,
0.419,846m,,,,
0.42,856.3m,,,,
0.421,863.2m,,,,
0.422,866.7m,,,,
0.423,859.8m,,,,
0.424,856.3m,,,,
0.425,859.8m,,,,
0.426,863.2m,,,,
0.427,863.2m,,,,
0.428,870.1m,,,,
0.429,859.8m,,,,
0.43,863.2m,,,,
0.431,859.8m,,,,
0.432,866.7m,,,,
0.433,863.2m,,,,
0.434,856.3m,,,,
0.435,866.7m,,,,
0.436,859.8m,,,,
0.437,859.8m,,,,
0.438,859.8m,,,,
0.439,856.3m,,,,
0.44,863.2m,,,,
0.441,863.2m,,,,
0.442,846m,,,,
0.443,856.3m,,,,
0.444,852.9m,,,,
0.445,859.8m,,,,
0.446,852.9m,,,,
0.447,856.3m,,,,
0.448,866.7m,,,,
0.449,863.2m,,,,
0.45,859.8m,,,,
0.451,863.2m,,,,
0.452,859.8m,,,,
0.453,863.2m,,,,
0.454,859.8m,,,,
0.455,859.8m,,,,
0.456,863.2m,,,,
0.457,863.2m,,,,
0.458,863.2m,,,,
0.459,856.3m,,,,
0.46,856.3m,,,,
0.461,859.8m,,,,
0.462,859.8m,,,,
0.463,852.9m,,,,
0.464,863.2m,,,,
0.465,859.8m,,,,
0.466,863.2m,,,,
0.467,849.4m,,,,
0.468,856.3m,,,,
0.469,852.9m,,,,
0.47,863.2m,,,,
0.471,852.9m,,,,
0.472,856.3m,,,,
0.473,852.9m,,,,
0.474,859.8m,,,,
0.475,856.3m,,,,
0.476,859.8m,,,,
0.477,866.7m,,,,
0.478,859.8m,,,,
0.479,866.7m,,,,
0.48,849.4m,,,,
0.481,863.2m,,,,
0.482,880.5m,,,,
0.483,866.7m,,,,
0.484,859.8m,,,,
0.485,863.2m,,,,
0.486,849.4m,,,,
0.487,859.8m,,,,
0.488,863.2m,,,,
0.489,856.3m,,,,
0.49,852.9m,,,,
0.491,859.8m,,,,
0.492,859.8m,,,,
0.493,856.3m,,,,
0.494,849.4m,,,,
0.495,859.8m,,,,
0.496,856.3m,,,,
0.497,863.2m,,,,
0.498,842.5m,,,,
0.499,856.3m,,,,
0.5,863.2m,,,,
0.501,849.4m,,,,
0.502,863.2m,,,,
0.503,863.2m,,,,
0.504,863.2m,,,,
0.505,856.3m,,,,
0.506,863.2m,,,,
0.507,859.8m,,,,
0.508,859.8m,,,,
0.509,852.9m,,,,
0.51,859.8m,,,,
0.511,856.3m,,,,
0.512,863.2m,,,,
0.513,863.2m,,,,
0.514,863.2m,,,,
0.515,856.3m,,,,
0.516,866.7m,,,,
0.517,863.2m,,,,
0.518,849.4m,,,,
0.519,859.8m,,,,
0.52,863.2m,,,,
0.521,856.3m,,,,
0.522,866.7m,,,,
0.523,856.3m,,,,
0.524,863.2m,,,,
0.525,863.2m,,,,
0.526,863.2m,,,,
0.527,859.8m,,,,
0.528,859.8m,,,,
0.529,856.3m,,,,
0.53,852.9m,,,,
0.531,866.7m,,,,
0.532,859.8m,,,,
0.533,859.8m,,,,
0.534,863.2m,,,,
0.535,852.9m,,,,
0.536,859.8m,,,,
0.537,856.3m,,,,
0.538,863.2m,,,,
0.539,856.3m,,,,
0.54,863.2m,,,,
0.541,859.8m,,,,
0.542,859.8m,,,,
0.543,856.3m,,,,
0.544,866.7m,,,,
0.545,866.7m,,,,
0.546,856.3m,,,,
0.547,846m,,,,
0.548,859.8m,,,,
0.549,859.8m,,,,
0.55,866.7m,,,,
0.551,859.8m,,,,
0.552,863.2m,,,,
0.553,856.3m,,,,
0.554,852.9m,,,,
0.555,866.7m,,,,
0.556,859.8m,,,,
0.557,852.9m,,,,
0.558,856.3m,,,,
0.559,849.4m,,,,
0.56,856.3m,,,,
0.561,863.2m,,,,
0.562,859.8m,,,,
0.563,852.9m,,,,
0.564,849.4m,,,,
0.565,859.8m,,,,
0.566,866.7m,,,,
0.567,859.8m,,,,
0.568,863.2m,,,,
0.569,863.2m,,,,
0.57,852.9m,,,,
0.571,863.2m,,,,
0.572,852.9m,,,,
0.573,863.2m,,,,
0.574,866.7m,,,,
0.575,856.3m,,,,
0.576,856.3m,,,,
0.577,859.8m,,,,
0.578,856.3m,,,,
0.579,859.8m,,,,
0.58,852.9m,,,,
0.581,856.3m,,,,
0.582,849.4m,,,,
0.583,859.8m,,,,
0.584,852.9m,,,,
0.585,852.9m,,,,
0.586,859.8m,,,,
0.587,859.8m,,,,
0.588,863.2m,,,,
0.589,852.9m,,,,
0.59,859.8m,,,,
0.591,852.9m,,,,
0.592,863.2m,,,,
0.593,870.1m,,,,
0.594,863.2m,,,,
0.595,863.2m,,,,
0.596,859.8m,,,,
0.597,852.9m,,,,
0.598,859.8m,,,,
0.599,856.3m,,,,
0.6,863.2m,,,,
0.601,859.8m,,,,
0.602,863.2m,,,,
0.603,852.9m,,,,
0.604,859.8m,,,,
0.605,866.7m,,,,
0.606,856.3m,,,,
0.607,859.8m,,,,
0.608,852.9m,,,,
0.609,863.2m,,,,
0.61,859.8m,,,,
0.611,870.1m,,,,
0.612,856.3m,,,,
0.613,856.3m,,,,
0.614,849.4m,,,,
0.615,863.2m,,,,
0.616,846m,,,,
0.617,859.8m,,,,
0.618,856.3m,,,,
0.619,852.9m,,,,
0.62,852.9m,,,,
0.621,866.7m,,,,
0.622,856.3m,,,,
0.623,863.2m,,,,
0.624,859.8m,,,,
0.625,859.8m,,,,
0.626,863.2m,,,,
0.627,856.3m,,,,
0.628,859.8m,,,,
0.629,859.8m,,,,
0.63,856.3m,,,,
0.631,866.7m,,,,
0.632,859.8m,,,,
0.633,859.8m,,,,
0.634,859.8m,,,,
0.635,859.8m,,,,
0.636,856.3m,,,,
0.637,859.8m,,,,
0.638,856.3m,,,,
0.639,863.2m,,,,
0.64,866.7m,,,,
0.641,856.3m,,,,
0.642,859.8m,,,,
0.643,849.4m,,,,
0.644,852.9m,,,,
0.645,859.8m,,,,
0.646,866.7m,,,,
0.647,863.2m,,,,
0.648,859.8m,,,,
0.649,863.2m,,,,
0.65,852.9m,,,,
0.651,859.8m,,,,
0.652,856.3m,,,,
0.653,856.3m,,,,
0.654,859.8m,,,,
0.655,866.7m,,,,
0.656,859.8m,,,,
0.657,859.8m,,,,
0.658,856.3m,,,,
0.659,859.8m,,,,
0.66,863.2m,,,,
0.661,859.8m,,,,
0.662,863.2m,,,,
0.663,863.2m,,,,
0.664,863.2m,,,,
0.665,852.9m,,,,
0.666,856.3m,,,,
0.667,856.3m,,,,
0.668,849.4m,,,,
0.669,863.2m,,,,
0.67,866.7m,,,,
0.671,859.8m,,,,
0.672,852.9m,,,,
0.673,852.9m,,,,
0.674,863.2m,,,,
0.675,859.8m,,,,
0.676,859.8m,,,,
0.677,856.3m,,,,
0.678,852.9m,,,,
0.679,856.3m,,,,
0.68,856.3m,,,,
0.681,866.7m,,,,
0.682,873.6m,,,,
0.683,856.3m,,,,
0.684,859.8m,,,,
0.685,856.3m,,,,
0.686,859.8m,,,,
0.687,859.8m,,,,
0.688,852.9m,,,,
0.689,859.8m,,,,
0.69,863.2m,,,,
0.691,866.7m,,,,
0.692,866.7m,,,,
0.693,859.8m,,,,
0.694,873.6m,,,,
0.695,863.2m,,,,
0.696,856.3m,,,,
0.697,866.7m,,,,
0.698,859.8m,,,,
0.699,866.7m,,,,
0.7,859.8m,,,,
0.701,870.1m,,,,
0.702,870.1m,,,,
0.703,863.2m,,,,
0.704,863.2m,,,,
0.705,870.1m,,,,
0.706,863.2m,,,,
0.707,859.8m,,,,
0.708,859.8m,,,,
0.709,866.7m,,,,
0.71,863.2m,,,,
0.711,863.2m,,,,
0.712,856.3m,,,,
0.713,859.8m,,,,
0.714,870.1m,,,,
0.715,852.9m,,,,
0.716,852.9m,,,,
0.717,856.3m,,,,
0.718,863.2m,,,,
0.719,856.3m,,,,
0.72,856.3m,,,,
0.721,859.8m,,,,
0.722,859.8m,,,,
0.723,863.2m,,,,
0.724,856.3m,,,,
0.725,866.7m,,,,
0.726,856.3m,,,,
0.727,856.3m,,,,
0.728,859.8m,,,,
0.729,856.3m,,,,
0.73,866.7m,,,,
0.731,870.1m,,,,
0.732,852.9m,,,,
0.733,852.9m,,,,
0.734,863.2m,,,,
0.735,852.9m,,,,
0.736,859.8m,,,,
0.737,852.9m,,,,
0.738,856.3m,,,,
0.739,856.3m,,,,
0.74,859.8m,,,,
0.741,852.9m,,,,
0.742,859.8m,,,,
0.743,849.4m,,,,
0.744,863.2m,,,,
0.745,846m,,,,
0.746,859.8m,,,,
0.747,863.2m,,,,
0.748,856.3m,,,,
0.749,863.2m,,,,
0.75,856.3m,,,,
0.751,856.3m,,,,
0.752,852.9m,,,,
0.753,846m,,,,
0.754,852.9m,,,,
0.755,859.8m,,,,
0.756,866.7m,,,,
0.757,856.3m,,,,
0.758,866.7m,,,,
0.759,866.7m,,,,
0.76,849.4m,,,,
0.761,859.8m,,,,
0.762,859.8m,,,,
0.763,842.5m,,,,
0.764,863.2m,,,,
0.765,870.1m,,,,
0.766,859.8m,,,,
0.767,852.9m,,,,
0.768,859.8m,,,,
0.769,856.3m,,,,
0.77,873.6m,,,,
0.771,866.7m,,,,
0.772,859.8m,,,,
0.773,870.1m,,,,
0.774,863.2m,,,,
0.775,866.7m,,,,
0.776,852.9m,,,,
0.777,856.3m,,,,
0.778,856.3m,,,,
0.779,859.8m,,,,
0.78,870.1m,,,,
0.781,859.8m,,,,
0.782,877m,,,,
0.783,863.2m,,,,
0.784,859.8m,,,,
0.785,859.8m,,,,
0.786,863.2m,,,,
0.787,863.2m,,,,
0.788,866.7m,,,,
0.789,859.8m,,,,
0.79,859.8m,,,,
0.791,873.6m,,,,
0.792,859.8m,,,,
0.793,856.3m,,,,
0.794,849.4m,,,,
0.795,863.2m,,,,
0.796,856.3m,,,,
0.797,859.8m,,,,
0.798,859.8m,,,,
0.799,859.8m,,,,
0.8,866.7m,,,,
0.801,852.9m,,,,
0.802,849.4m,,,,
0.803,856.3m,,,,
0.804,870.1m,,,,
0.805,863.2m,,,,
0.806,856.3m,,,,
0.807,859.8m,,,,
0.808,856.3m,,,,
0.809,856.3m,,,,
0.81,859.8m,,,,
0.811,859.8m,,,,
0.812,863.2m,,,,
0.813,866.7m,,,,
0.814,859.8m,,,,
0.815,852.9m,,,,
0.816,863.2m,,,,
0.817,856.3m,,,,
0.818,859.8m,,,,
0.819,859.8m,,,,
0.82,849.4m,,,,
0.821,870.1m,,,,
0.822,856.3m,,,,
0.823,859.8m,,,,
0.824,859.8m,,,,
0.825,859.8m,,,,
0.826,859.8m,,,,
0.827,852.9m,,,,
0.828,856.3m,,,,
0.829,863.2m,,,,
0.83,859.8m,,,,
0.831,866.7m,,,,
0.832,856.3m,,,,
0.833,856.3m,,,,
0.834,870.1m,,,,
0.835,856.3m,,,,
0.836,856.3m,,,,
0.837,863.2m,,,,
0.838,863.2m,,,,
0.839,863.2m,,,,
0.84,852.9m,,,,
0.841,863.2m,,,,
0.842,846m,,,,
0.843,863.2m,,,,
0.844,859.8m,,,,
0.845,856.3m,,,,
0.846,863.2m,,,,
0.847,852.9m,,,,
0.848,859.8m,,,,
0.849,863.2m,,,,
0.85,859.8m,,,,
0.851,866.7m,,,,
0.852,859.8m,,,,
0.853,863.2m,,,,
0.854,859.8m,,,,
0.855,856.3m,,,,
0.856,863.2m,,,,
0.857,866.7m,,,,
0.858,863.2m,,,,
0.859,852.9m,,,,
0.86,852.9m,,,,
0.861,870.1m,,,,
0.862,859.8m,,,,
0.863,856.3m,,,,
0.864,870.1m,,,,
0.865,863.2m,,,,
0.866,856.3m,,,,
0.867,859.8m,,,,
0.868,859.8m,,,,
0.869,859.8m,,,,
0.87,863.2m,,,,
0.871,859.8m,,,,
0.872,852.9m,,,,
0.873,852.9m,,,,
0.874,859.8m,,,,
0.875,856.3m,,,,
0.876,852.9m,,,,
0.877,852.9m,,,,
0.878,856.3m,,,,
0.879,863.2m,,,,
0.88,870.1m,,,,
0.881,863.2m,,,,
0.882,856.3m,,,,
0.883,849.4m,,,,
0.884,863.2m,,,,
0.885,856.3m,,,,
0.886,859.8m,,,,
0.887,866.7m,,,,
0.888,852.9m,,,,
0.889,856.3m,,,,
0.89,859.8m,,,,
0.891,849.4m,,,,
0.892,859.8m,,,,
0.893,866.7m,,,,
0.894,866.7m,,,,
0.895,859.8m,,,,
0.896,856.3m,,,,
0.897,856.3m,,,,
0.898,856.3m,,,,
0.899,859.8m,,,,
0.9,870.1m,,,,
0.901,863.2m,,,,
0.902,870.1m,,,,
0.903,852.9m,,,,
0.904,856.3m,,,,
0.905,856.3m,,,,
0.906,856.3m,,,,
0.907,866.7m,,,,
0.908,863.2m,,,,
0.909,866.7m,,,,
0.91,863.2m,,,,
0.911,859.8m,,,,
0.912,873.6m,,,,
0.913,863.2m,,,,
0.914,863.2m,,,,
0.915,859.8m,,,,
0.916,859.8m,,,,
0.917,856.3m,,,,
0.918,863.2m,,,,
0.919,856.3m,,,,
0.92,856.3m,,,,
0.921,870.1m,,,,
0.922,859.8m,,,,
0.923,849.4m,,,,
0.924,856.3m,,,,
0.925,863.2m,,,,
0.926,863.2m,,,,
0.927,866.7m,,,,
0.928,863.2m,,,,
0.929,846m,,,,
0.93,856.3m,,,,
0.931,859.8m,,,,
0.932,856.3m,,,,
0.933,863.2m,,,,
0.934,856.3m,,,,
0.935,856.3m,,,,
0.936,859.8m,,,,
0.937,856.3m,,,,
0.938,863.2m,,,,
0.939,866.7m,,,,
0.94,863.2m,,,,
0.941,856.3m,,,,
0.942,859.8m,,,,
0.943,849.4m,,,,
0.944,859.8m,,,,
0.945,856.3m,,,,
0.946,859.8m,,,,
0.947,852.9m,,,,
0.948,852.9m,,,,
0.949,852.9m,,,,
0.95,859.8m,,,,
0.951,852.9m,,,,
0.952,856.3m,,,,
0.953,859.8m,,,,
0.954,859.8m,,,,
0.955,863.2m,,,,
0.956,852.9m,,,,
0.957,856.3m,,,,
0.958,856.3m,,,,
0.959,856.3m,,,,
0.96,859.8m,,,,
0.961,852.9m,,,,
0.962,866.7m,,,,
0.963,856.3m,,,,
0.964,849.4m,,,,
0.965,856.3m,,,,
0.966,856.3m,,,,
0.967,859.8m,,,,
0.968,856.3m,,,,
0.969,859.8m,,,,
0.97,859.8m,,,,
0.971,856.3m,,,,
0.972,870.1m,,,,
0.973,859.8m,,,,
0.974,852.9m,,,,
0.975,842.5m,,,,
0.976,863.2m,,,,
0.977,856.3m,,,,
0.978,863.2m,,,,
0.979,863.2m,,,,
0.98,863.2m,,,,
0.981,856.3m,,,,
0.982,852.9m,,,,
0.983,856.3m,,,,
0.984,856.3m,,,,
0.985,870.1m,,,,
0.986,856.3m,,,,
0.987,856.3m,,,,
0.988,859.8m,,,,
0.989,856.3m,,,,
0.99,863.2m,,,,
0.991,856.3m,,,,
0.992,852.9m,,,,
0.993,856.3m,,,,
0.994,859.8m,,,,
0.995,859.8m,,,,
0.996,859.8m,,,,
0.997,859.8m,,,,
0.998,852.9m,,,,
0.999,863.2m,,,,
